a_true,algorithm,algorithm_key,amplification_factor_max,ci_high,ci_low,coverage,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,k_max,objective_ry_offset,repetition,run_kind
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36216231179641917,0.35970443381106115,1.0,0.0006605674733272671,0.36093337280374016,0.0018335202201050073,39168.0,11,0.3,299,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,33,0.363732301051525,0.36085571169957525,0.0,0.0020212010451371998,0.3622940063755501,0.005610195982690169,71936.0,16,0.3,298,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36224386343753456,0.35932799045098657,1.0,0.0005131216138477002,0.3607859269442606,0.0014242585236959719,56320.0,11,0.3,297,hardware_replay
0.3602728053304129,BAE,bae,45,0.3613247067376306,0.35897352323979304,1.0,0.00012369034170106596,0.3601491149887118,0.00034332411403527183,69120.0,22,0.3,297,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,21,0.36171829402736333,0.3587849569152187,1.0,2.117985912186704e-05,0.360251625471291,5.8788392597222534e-05,61696.0,10,0.3,296,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36138958674572835,0.358436270273658,1.0,0.00035987682071975113,0.35991292850969314,0.0009989008756564387,56832.0,11,0.3,295,hardware_replay
0.3602728053304129,BAE,bae,45,0.36242388357441097,0.36006735022772013,1.0,0.0009728115706526541,0.36124561690106555,0.0027002081651998975,73472.0,22,0.3,295,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36217238316409117,0.35917748076490663,1.0,0.00040212663408600857,0.3606749319644989,0.0011161726006968823,50944.0,11,0.3,294,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.3611437060549174,0.35828079363696935,1.0,0.0005605554844694827,0.3597122498459434,0.0015559195037088264,62720.0,11,0.3,293,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.3611201267313284,0.3582016912507806,1.0,0.0006118963393583754,0.3596609089910545,0.0016984249999030426,56832.0,11,0.3,292,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,33,0.36091904021647414,0.35834958776612674,1.0,0.0006384913391124791,0.3596343139913004,0.0017722440596839022,57344.0,16,0.3,291,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36201321796302655,0.35915031277610393,1.0,0.0003089600391523173,0.3605817653695652,0.0008575724689210563,62720.0,11,0.3,290,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.3625341070908824,0.3596319100843458,1.0,0.0008102032572012141,0.3610830085876141,0.0022488604335766105,56832.0,11,0.3,289,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36182515723580766,0.3591733294067661,1.0,0.00022643799087401772,0.3604992433212869,0.0006285181327143114,56832.0,11,0.3,288,hardware_replay
0.3602728053304129,BAE,bae,45,0.3619899286422705,0.35971090615558726,1.0,0.0005776120685159758,0.36085041739892887,0.0016032630272668985,68608.0,22,0.3,288,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36023850033705673,0.3573269471449574,0.0,0.001490081589405834,0.35878272374100706,0.004135981310160928,50944.0,11,0.3,287,hardware_replay
0.3602728053304129,BIQAE,biqae,51,0.35309403786102944,0.3501115671177236,0.0,0.008670002841036362,0.35160280248937653,0.024065104867087985,15104.0,25,0.3,287,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36081883199608356,0.3579325908249563,1.0,0.0008970939198929551,0.35937571141051994,0.002490040620940605,62720.0,11,0.3,286,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36151653583152377,0.3588895672705146,1.0,6.975377939372196e-05,0.36020305155101917,0.00019361377922974085,47872.0,11,0.3,285,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36145871078568237,0.3585789993679617,1.0,0.0002539502535908178,0.3600188550768221,0.0007048832158117383,62720.0,11,0.3,284,hardware_replay
0.3602728053304129,BAE,bae,47,0.36204462661961906,0.35955851600954475,1.0,0.0005287659841690107,0.3608015713145819,0.001467682201780591,69632.0,23,0.3,284,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.362610420596108,0.3596369123198451,1.0,0.0008508611275636624,0.36112366645797656,0.0023617134431873697,45056.0,11,0.3,283,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,15,0.38561670311586554,0.383287183579394,0.0,0.024179138017216883,0.3844519433476298,0.06711341422242999,5376.0,7,0.3,282,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.3617705707105617,0.35882594164888715,1.0,2.5450849311547952e-05,0.36029825617972444,7.06432706965115e-05,45056.0,11,0.3,281,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,33,0.3627322759161438,0.3597942056311966,1.0,0.0009904354432573315,0.3612632407736702,0.0027491262970819703,55040.0,16,0.3,280,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.3634969447415427,0.3608081627407873,0.0,0.0018797484107521134,0.362152553741165,0.005217569527703211,50944.0,11,0.3,279,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,21,0.3615676915907769,0.3585901417217902,1.0,0.00019388867412933886,0.36007891665628355,0.0005381718277390377,56320.0,10,0.3,278,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.3615170622271791,0.35865927339814857,1.0,0.00018463751774905335,0.36008816781266384,0.0005124936298750578,56832.0,11,0.3,277,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.3619682482124668,0.3591335889658779,1.0,0.00027811325875942705,0.3605509185891723,0.0007719518504994131,56832.0,11,0.3,276,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.36135274692943553,0.358497691830897,1.0,0.00034758595024658723,0.3599252193801663,0.0009647854212249233,56832.0,11,0.3,275,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.3610685899406504,0.35811081002567374,1.0,0.0006831053472508564,0.35958969998316204,0.0018960780196117433,56832.0,11,0.3,274,hardware_replay
0.3602728053304129,BAE,bae,45,0.3622248983183896,0.3600903344249569,1.0,0.0008848110412603694,0.36115761637167326,0.00245594734925633,69120.0,22,0.3,274,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.3613999049676705,0.3585088885042394,1.0,0.0003184085944579196,0.359954396735955,0.000883798581927107,56832.0,11,0.3,273,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,23,0.361006265742471,0.35814788243791257,1.0,0.000695731240221098,0.3595770740901918,0.0019311233874092439,49664.0,11,0.3,272,hardware_replay
0.3602728053304129,CABIQAE,cabiqae_latentt,33,0.36035148188676686,0.3573960083836125,1.0,0.001399060195223234,0.35887374513518966,0.003883335557176262,65792.0,16,0.3,271,hardware_replay
