target_name,algorithm,algorithm_key,budget,query_budget_actual_median,normalized_abs_error_median,processed_relative_error_median,cva_relative_error_median,coverage,coverage_ci_low,coverage_ci_high,coverage_se,coverage_n,abs_error_mean,abs_error_median,amplification_factor_median,cva_abs_error_median,estimate_mean,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_se,normalized_abs_error_std,processed_abs_error_median,processed_abs_error_median_ci_high,processed_abs_error_median_ci_low,processed_abs_error_se,processed_relative_error_median_ci_high,processed_relative_error_median_ci_low,processed_relative_error_se,query_budget_actual_mean,runtime_wall_seconds_ci_high,runtime_wall_seconds_ci_low,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_median_ci_high,runtime_wall_seconds_median_ci_low,runtime_wall_seconds_se,success_rate,total_repetitions
cva,BIQAE,biqae,512,512.0,0.38870161375729845,0.38870161375729845,0.38870161375729845,0.0,0.0,0.0,0.0,25,0.044059349344272664,0.0448021629150057,3.0,0.19730255731769408,0.09781294724007462,1.0,0.051018038232162374,0.03774118226940503,25,25,0.44180460002704697,0.3265613352616746,0.3822569955764193,0.42084383627645566,0.3129116318011122,0.029913249320472218,0.1495662466023611,0.19730255731769408,0.21361775251228826,0.15883202689083997,0.015183782057298251,0.4208438362764556,0.3129116318011122,0.029913249320472218,430.08,2.6024465263706964,2.025180237294231,2.325101843560369,2.651100727994926,2.809927957140774,2.4963304695632793,0.15267727981315837,1.0,25
cva,BIQAE,biqae,608,512.0,0.38870161375729845,0.38870161375729845,0.38870161375729845,0.0,0.0,0.0,0.0,25,0.044059349344272664,0.0448021629150057,3.0,0.19730255731769408,0.09781294724007462,1.0,0.05111738265620002,0.03768734395229819,25,25,0.4430213602350163,0.32840705027040007,0.3822569955764193,0.42084383627645566,0.3129116318011122,0.029913249320472218,0.1495662466023611,0.19730255731769408,0.21361775251228826,0.15883202689083997,0.015183782057298251,0.4208438362764556,0.3129116318011122,0.029913249320472218,430.08,2.6026066836621955,2.0169516549486928,2.325101843560369,2.651100727994926,2.809927957140774,2.4963304695632793,0.15267727981315837,1.0,25
cva,BIQAE,biqae,724,512.0,0.3924461263913593,0.3924461263913593,0.3924461263913593,0.0,0.0,0.0,0.0,25,0.04563947610414945,0.045233759438227855,3.0,0.19920324898569913,0.08859321723441212,1.0,0.05230125302992356,0.03957714902023489,25,25,0.45511303868230374,0.3438198541613281,0.3959661065108713,0.42084383627645566,0.3451029830086724,0.028840826355171857,0.14420413177585928,0.19920324898569913,0.21361775251228826,0.1751721595066244,0.01463942673153904,0.4208438362764556,0.3451029830086724,0.028840826355171857,476.16,2.8529946241143334,2.26708178673797,2.5793110151876597,2.7496559785670667,2.8889664244952096,2.5821935608679345,0.15438869921412163,1.0,25
cva,BIQAE,biqae,861,512.0,0.3924461263913593,0.3924461263913593,0.3924461263913593,0.0,0.0,0.0,0.0,25,0.04561205461126229,0.045233759438227855,3.0,0.19920324898569913,0.08856579574152494,1.0,0.0521989826265873,0.039455745045219745,25,25,0.45406250225415834,0.34389368808881665,0.3957281988331304,0.42084383627645566,0.3451029830086724,0.02877340667010784,0.1438670333505392,0.19920324898569913,0.21361775251228826,0.1751721595066244,0.014605204912524436,0.4208438362764556,0.3451029830086724,0.02877340667010783,527.36,3.072927295424572,2.607023820142069,2.8433483813666607,2.809927957140774,2.9595908296329,2.651100727994926,0.12252647248302909,1.0,25
cva,BIQAE,biqae,1024,512.0,0.3924461263913593,0.3924461263913593,0.3924461263913593,0.0,0.0,0.0,0.0,25,0.047386811318664845,0.045233759438227855,3.0,0.19920324898569913,0.09034055244892752,1.0,0.05523182619246156,0.04056344884946845,25,25,0.4797716904357914,0.3520538708200385,0.4111259107137528,0.42084383627645566,0.3451029830086724,0.03374237321598726,0.16871186607993632,0.19920324898569913,0.21361775251228826,0.1751721595066244,0.01712742188314969,0.4208438362764556,0.3451029830086724,0.03374237321598726,552.96,3.2369166320108693,2.7370471532699,2.9789618124278467,2.8140037843099264,3.021805697961767,2.6910639142864667,0.12882761960022618,1.0,25
cva,BIQAE,biqae,1217,512.0,0.3924461263913593,0.3924461263913593,0.3924461263913593,0.0,0.0,0.0,0.0,25,0.04776860249182631,0.045233759438227855,3.0,0.19920324898569913,0.09072234362208899,1.0,0.05541856740236523,0.041214222013805014,25,25,0.4816921723996676,0.3569108790722582,0.4144383143003316,0.42084383627645566,0.3451029830086724,0.032422716380170205,0.16211358190085104,0.19920324898569913,0.21361775251228826,0.1751721595066244,0.0164575721596776,0.4208438362764556,0.3451029830086724,0.03242271638017021,588.8,3.527361583943786,2.8929235377704807,3.1717168893323047,2.8477803142836353,3.1789529777726986,2.7229944391712237,0.1673798862651007,1.0,25
cva,BIQAE,biqae,1448,512.0,0.3924461263913593,0.3924461263913593,0.3924461263913593,0.0,0.0,0.0,0.0,25,0.04776860249182631,0.045233759438227855,3.0,0.19920324898569913,0.09072234362208899,1.0,0.055229897624256515,0.04100259241785273,25,25,0.4824758639786938,0.3566534800522868,0.4144383143003316,0.42084383627645566,0.3451029830086724,0.032422716380170205,0.16211358190085104,0.19920324898569913,0.21361775251228826,0.1751721595066244,0.0164575721596776,0.4208438362764556,0.3451029830086724,0.03242271638017021,588.8,3.5255381097783514,2.890340963552335,3.1717168893323047,2.8477803142836353,3.1789529777726986,2.7229944391712237,0.1673798862651007,1.0,25
cva,BIQAE,biqae,1722,512.0,0.3924461263913593,0.3924461263913593,0.3924461263913593,0.0,0.0,0.0,0.0,25,0.047643935305396685,0.045233759438227855,3.0,0.19920324898569913,0.0908470108085186,1.0,0.05511451202296474,0.040993906842298915,25,25,0.47962592670260495,0.3552129048422568,0.4133567072216799,0.42084383627645566,0.31850226171552454,0.03253693096726688,0.16268465483633443,0.19920324898569913,0.21361775251228826,0.1616697963780001,0.01651554678422143,0.4208438362764556,0.31850226171552454,0.03253693096726689,634.88,4.024090540210513,2.9582243292606463,3.4167863888577155,2.8889664244952096,3.37327774730511,2.7496559785670667,0.2809111432461405,1.0,25
cva,BIQAE,biqae,2048,512.0,0.3924461263913593,0.3924461263913593,0.3924461263913593,0.0,0.0,0.0,0.0,25,0.04780301107191986,0.045233759438227855,3.0,0.19920324898569913,0.09068793504199543,1.0,0.05539225982725993,0.04100655957253025,25,25,0.48231458899617813,0.3549740924213593,0.41473684164230024,0.42084383627645566,0.31850226171552454,0.03267522040300193,0.16337610201500963,0.19920324898569913,0.21361775251228826,0.1616697963780001,0.016585741654411963,0.4208438362764556,0.31850226171552454,0.03267522040300193,691.2,4.613281026126099,3.05196938915469,3.7346325342699447,2.8889664244952096,3.4567466126136095,2.7496559785670667,0.40739561792899714,1.0,25
cva,BIQAE,biqae,2435,2176.0,0.4808719017714165,0.4808719017714164,0.4808719017714164,0.0,0.0,0.0,0.0,25,0.052799295220172134,0.055425808697217166,13.0,0.24408763072685336,0.08569165089374316,6.0,0.060057523663994763,0.046041524514494746,25,25,0.5210800811593543,0.3992284127476521,0.45808438526201256,0.5043001098663017,0.33608240818431984,0.03193497250481727,0.15967486252408636,0.24408763072685336,0.2559796455960743,0.17059337100066346,0.01620999635726979,0.5043001098663017,0.3360824081843198,0.031934972504817284,1858.56,11.492000460397271,8.482041231592172,10.041122724293961,11.83061426283039,12.782553592860717,8.849731927306477,0.7887279977490167,1.0,25
