profile,scenario_id,objective_ry_offset,a_true,rep,algorithm,final_queries,final_estimate,final_abs_error,final_normalized_abs_error,coverage,runtime_seconds,k_max
realistic,4,0.52,0.5682384803402307,20,BIQAE,38912,0.5372998761332188,0.03093860420701189,0.05444651370404819,0.0,4.04036600003019,251
realistic,4,0.52,0.5682384803402307,20,BAE,15888,0.5725433760352728,0.00430489569504211,0.007575860917522815,1.0,33.34937099996023,21
realistic,4,0.52,0.5682384803402307,21,CABIQAE_latentt,26624,0.5685722237156483,0.00033374337541758337,0.0005873297690394986,1.0,5.41118080005981,3
realistic,4,0.52,0.5682384803402307,21,BIQAE,35456,0.5412788467564702,0.026959633583760523,0.047444223713287666,0.0,3.42632730002515,227
realistic,4,0.52,0.5682384803402307,21,BAE,16272,0.5642018738223329,0.004036606517897834,0.007103719050284891,1.0,29.35317760007456,27
realistic,4,0.52,0.5682384803402307,22,CABIQAE_latentt,26624,0.5637187474873648,0.0045197328528658876,0.007953936611543297,0.0,5.762680100044236,3
realistic,4,0.52,0.5682384803402307,22,BIQAE,9984,0.527062006549005,0.04117647379122569,0.072463367434341,0.0,1.128135500010103,61
realistic,4,0.52,0.5682384803402307,22,BAE,15504,0.5699821605387024,0.0017436801984717087,0.0030685711348300217,1.0,29.588487999979407,25
realistic,4,0.52,0.5682384803402307,23,CABIQAE_latentt,23552,0.5670823932847601,0.001156087055470656,0.0020345103252747913,1.0,4.974355099955574,3
realistic,4,0.52,0.5682384803402307,23,BIQAE,26368,0.5550020845458865,0.013236395794344213,0.02329373362117076,0.0,2.6438422999344766,171
realistic,4,0.52,0.5682384803402307,23,BAE,16144,0.5687501292980325,0.000511648957801758,0.0009004123717482315,1.0,35.54212880018167,23
realistic,4,0.52,0.5682384803402307,24,CABIQAE_latentt,18560,0.564563815177043,0.003674665163187707,0.006466765786413329,0.0,4.297605500090867,3
realistic,4,0.52,0.5682384803402307,24,BIQAE,40064,0.5362952236359333,0.03194325670429743,0.056214525783561016,0.0,4.0268101000692695,259
realistic,4,0.52,0.5682384803402307,24,BAE,15376,0.559853700099587,0.008384780240643708,0.014755741701307083,1.0,27.320181099930778,27
realistic,4,0.52,0.5682384803402307,25,CABIQAE_latentt,27776,0.5694087652041617,0.0011702848639310037,0.0020594959764609743,1.0,6.248307200148702,3
realistic,4,0.52,0.5682384803402307,25,BIQAE,34944,0.5360430885055832,0.03219539183464748,0.05665823936346339,0.0,3.652136699995026,219
realistic,4,0.52,0.5682384803402307,25,BAE,17936,0.5678078104255665,0.0004306699146642279,0.0007579034675834798,1.0,34.50077169993892,23
realistic,5,0.56,0.6056665183230261,1,CABIQAE_latentt,47744,0.6039096030687923,0.0017569152542338262,0.0029007963971632213,1.0,5.550616699969396,15
realistic,5,0.56,0.6056665183230261,1,BIQAE,16512,0.5889102485438451,0.016756269779180988,0.02766583469988711,0.0,1.9312720999587327,105
realistic,5,0.56,0.6056665183230261,1,BAE,17808,0.6056677276847698,1.209361743748083e-06,1.9967452503344127e-06,1.0,38.55427519977093,29
realistic,5,0.56,0.6056665183230261,2,CABIQAE_latentt,40704,0.6024179368461455,0.003248581476880563,0.005363647120324992,0.0,4.463188200024888,13
realistic,5,0.56,0.6056665183230261,2,BIQAE,14720,0.6011031790474652,0.0045633392755608515,0.00753440901470971,0.0,1.7456376000773162,93
realistic,5,0.56,0.6056665183230261,2,BAE,15888,0.6069839130556606,0.0013173947326344804,0.0021751156664266214,1.0,44.215528400149196,17
realistic,5,0.56,0.6056665183230261,3,CABIQAE_latentt,30336,0.6038381939828708,0.0018283243401553406,0.0030186980538690145,1.0,3.607033899985254,17
realistic,5,0.56,0.6056665183230261,3,BIQAE,15488,0.5942546258757353,0.011411892447290795,0.01884187436823836,0.0,1.6729479001369327,99
realistic,5,0.56,0.6056665183230261,3,BAE,15504,0.6064410854906033,0.0007745671675771781,0.0012788674033390609,1.0,37.972374100005254,17
realistic,5,0.56,0.6056665183230261,4,CABIQAE_latentt,49152,0.6052675077912262,0.00039901053179991486,0.0006587957559627006,1.0,5.414130700053647,13
realistic,5,0.56,0.6056665183230261,4,BIQAE,33152,0.5440117933542312,0.06165472496879487,0.10179648883267467,0.0,3.326294400030747,213
realistic,5,0.56,0.6056665183230261,4,BAE,15760,0.6033133679110898,0.002353150411936289,0.0038852245266119533,1.0,38.26253199996427,17
realistic,5,0.56,0.6056665183230261,5,CABIQAE_latentt,40064,0.6020425713863387,0.003623946936687439,0.005983403122103314,0.0,4.633216100046411,15
realistic,5,0.56,0.6056665183230261,5,BIQAE,13824,0.604444798923675,0.0012217193993511177,0.0020171486492828157,1.0,1.444362800102681,89
realistic,5,0.56,0.6056665183230261,5,BAE,16272,0.6047521638978836,0.0009143544251425384,0.0015096664541969559,1.0,38.13612789986655,17
realistic,5,0.56,0.6056665183230261,6,CABIQAE_latentt,11904,0.5908755426637731,0.014790975659253025,0.024420989458367928,0.0,1.6224752000998706,17
realistic,5,0.56,0.6056665183230261,6,BIQAE,14080,0.6033243398243587,0.0023421784986673577,0.0038671090902505207,0.0,1.6448609000071883,91
realistic,5,0.56,0.6056665183230261,6,BAE,15760,0.6012553928358398,0.0044111254871862515,0.0072830928468686175,1.0,38.07265200000256,15
realistic,5,0.56,0.6056665183230261,7,CABIQAE_latentt,47488,0.6050230727487258,0.0006434455743002943,0.0010623760020314003,1.0,5.209121100138873,13
realistic,5,0.56,0.6056665183230261,7,BIQAE,33920,0.5430841823303415,0.06258233599268459,0.10332804290711499,0.0,3.1946203999686986,219
realistic,5,0.56,0.6056665183230261,7,BAE,15120,0.607501125670939,0.0018346073479128533,0.003029071762118414,1.0,39.84481029980816,15
realistic,5,0.56,0.6056665183230261,8,CABIQAE_latentt,45952,0.6053479885248776,0.0003185297981485036,0.0005259161411637071,1.0,5.253058100119233,13
realistic,5,0.56,0.6056665183230261,8,BIQAE,15616,0.5930716504832393,0.012594867839786805,0.02079505381056818,0.0,1.6107822000049055,101
realistic,5,0.56,0.6056665183230261,8,BAE,15248,0.6053243508071958,0.0003421675158302717,0.0005649437528388851,1.0,37.36191340000369,15
realistic,5,0.56,0.6056665183230261,9,CABIQAE_latentt,42112,0.6063436254391605,0.0006771071161344455,0.0011179536851553635,1.0,5.091884099878371,15
realistic,5,0.56,0.6056665183230261,9,BIQAE,16384,0.5891910113784742,0.01647550694455191,0.027202274595216878,0.0,1.862510500010103,105
realistic,5,0.56,0.6056665183230261,9,BAE,15760,0.607858423962381,0.0021919056393548964,0.0036189975391472205,1.0,39.458244000095874,17
realistic,5,0.56,0.6056665183230261,10,CABIQAE_latentt,47360,0.6054639886508044,0.00020252967222167406,0.00033439139542076673,1.0,5.389823099831119,15
realistic,5,0.56,0.6056665183230261,10,BIQAE,22016,0.5672294919012695,0.038437026421756615,0.0634623596631713,0.0,2.2789984999690205,141
realistic,5,0.56,0.6056665183230261,10,BAE,15760,0.6032236263705748,0.002442891952451287,0.004033394415156354,1.0,38.66700390004553,17
realistic,5,0.56,0.6056665183230261,11,CABIQAE_latentt,51200,0.6016855027602628,0.003981015562763313,0.006572949704708752,0.0,6.243345899973065,13
realistic,5,0.56,0.6056665183230261,11,BIQAE,18560,0.5907442763348416,0.014922241988184481,0.024637719828894115,0.0,1.9456935999915004,121
realistic,5,0.56,0.6056665183230261,11,BAE,15888,0.6060992991722468,0.00043278084922071525,0.0007145530355863191,1.0,44.83618430001661,15
realistic,5,0.56,0.6056665183230261,12,CABIQAE_latentt,56832,0.6054455057375074,0.000221012585518654,0.0003649080456529036,1.0,13.171769500011578,11
realistic,5,0.56,0.6056665183230261,12,BIQAE,15104,0.596997069881033,0.008669448441993133,0.014313897466211548,0.0,1.6726389001123607,97
realistic,5,0.56,0.6056665183230261,12,BAE,16272,0.610035571893101,0.004369053570074888,0.007213629015141791,1.0,44.44015519996174,21
realistic,5,0.56,0.6056665183230261,13,CABIQAE_latentt,40960,0.6038703510703523,0.0017961672526738415,0.0029656043356120834,1.0,4.8166145998984575,13
realistic,5,0.56,0.6056665183230261,13,BIQAE,13056,0.6120448154049055,0.006378297081879425,0.010531037937411005,0.0,1.401645999867469,83
realistic,5,0.56,0.6056665183230261,13,BAE,15248,0.6076429268222309,0.0019764084992047737,0.0032631958997454045,1.0,38.33388809999451,15
realistic,5,0.56,0.6056665183230261,14,CABIQAE_latentt,47488,0.60697493628961,0.0013084179665838747,0.002160294364969409,1.0,5.490983400028199,13
realistic,5,0.56,0.6056665183230261,14,BIQAE,14848,0.5987967014190214,0.0068698169040046775,0.011342573340566814,0.0,1.6331130999606103,95
realistic,5,0.56,0.6056665183230261,14,BAE,16016,0.6076532368139951,0.001986718490968986,0.00328021845498382,1.0,38.0310353001114,17
realistic,5,0.56,0.6056665183230261,15,CABIQAE_latentt,49280,0.6028337311049309,0.002832787218095212,0.004677140195793973,1.0,5.834300699876621,15
realistic,5,0.56,0.6056665183230261,15,BIQAE,14848,0.5979225201194992,0.007743998203526892,0.012785911007543444,0.0,1.6250181999057531,95
realistic,5,0.56,0.6056665183230261,15,BAE,16016,0.6046880666649321,0.0009784516580939595,0.0016154957034823449,1.0,39.443293399875984,17
realistic,5,0.56,0.6056665183230261,16,CABIQAE_latentt,43136,0.6091085416703945,0.003442023347368428,0.005683033886203133,0.0,5.402264300035313,11
realistic,5,0.56,0.6056665183230261,16,BIQAE,16384,0.5889780236365982,0.016688494686427857,0.027553933033371374,0.0,1.6602529000956565,105
realistic,5,0.56,0.6056665183230261,16,BAE,16912,0.6011734318351748,0.004493086487851294,0.007418416491457684,1.0,42.61922079999931,19
realistic,5,0.56,0.6056665183230261,17,CABIQAE_latentt,42752,0.6018796920143966,0.0037868263086294762,0.006252328953422205,0.0,5.242032400099561,13
realistic,5,0.56,0.6056665183230261,17,BIQAE,15104,0.5973267736708727,0.008339744652153369,0.013769532242337772,0.0,1.6005056998692453,97
realistic,5,0.56,0.6056665183230261,17,BAE,16144,0.6088239521459884,0.0031574338229622967,0.00521315563505908,1.0,40.5908832999412,17
realistic,5,0.56,0.6056665183230261,18,CABIQAE_latentt,35456,0.6009071236852765,0.004759394637749548,0.00785811084774406,0.0,3.823476699879393,17
