target_name,algorithm,algorithm_key,budget,query_budget_actual_median,normalized_abs_error_median,processed_relative_error_median,cva_relative_error_median,abs_error_mean,abs_error_median,amplification_factor_median,cva_abs_error_median,estimate_mean,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_se,normalized_abs_error_std,processed_abs_error_median,processed_abs_error_median_ci_high,processed_abs_error_median_ci_low,processed_abs_error_se,processed_relative_error_median_ci_high,processed_relative_error_median_ci_low,processed_relative_error_se,query_budget_actual_mean,runtime_wall_seconds_ci_high,runtime_wall_seconds_ci_low,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_median_ci_high,runtime_wall_seconds_median_ci_low,runtime_wall_seconds_se,success_rate,total_repetitions
cva,BIQAE,biqae,128,128.0,0.16498635474025578,0.16498635474025589,0.16498635474025589,0.027947497160684235,0.02208039807531098,1.0,0.07922890034269087,0.15800348619094504,0.0,0.037467284964289124,0.019357520597480037,25,25,0.27972272109513396,0.14574071070791433,0.20882574965034909,0.22090985350725506,0.1090575817608863,0.0353107457689319,0.1765537288446595,0.07922890034269087,0.10608419584637468,0.052371072083816916,0.016956745071174,0.2209098535072551,0.1090575817608864,0.03531074576893191,128.0,0.7049852911210144,0.6451246013895726,0.6725367126860315,0.6437269121213262,0.6525964677592109,0.6340116510843433,0.01574304897335828,1.0,25
cva,BIQAE,biqae,256,256.0,0.16573489844564424,0.16573489844564412,0.16573489844564412,0.028976036102330436,0.022180576923542195,1.0,0.07958836215836479,0.16280769818173682,0.0,0.03789521468888804,0.020481596110041484,9,9,0.2831559545566839,0.1530401863732974,0.21651106809940146,0.33710643222719805,0.10860895885841132,0.0352322020205501,0.1056966060616503,0.07958836215836479,0.16188352040298754,0.05215563669652318,0.016919027195517685,0.3371064322271981,0.10860895885841128,0.03523220202055012,256.0,1.4400969127700003,1.2568867613818573,1.331477252954774,1.2874538242426523,1.397999375143041,1.2310040321832671,0.05249550740618487,0.36,25
cva,BIQAE,biqae,512,512.0,0.37825281487899787,0.3782528148789979,0.3782528148789979,0.051392007254609566,0.050622202901470306,3.0,0.18164262506175755,0.08243965482479683,1.0,0.05619721259405575,0.04690985277436069,14,14,0.4192691491183263,0.34938638627361474,0.3840048494960567,0.43305257668807834,0.33401071251270587,0.01857573520580786,0.06950403684756774,0.18164262506175755,0.2079582853720309,0.15966304891293814,0.008920344205011213,0.43634972730984717,0.33248251979924137,0.01857573520580787,512.0,2.8228669894668466,2.542905642975114,2.6630380184563625,2.551354404334549,2.636628532162224,2.515180099669341,0.07501849210603824,0.56,25
cva,BIQAE,biqae,896,896.0,0.5566899069503171,0.5566899069503168,0.5566899069503168,0.07536435957333933,0.07450273550999101,5.0,0.2673307694383945,0.20919602165274573,2.0,0.08032158461308168,0.07060573904072949,6,6,0.601154705031881,0.5275712633594655,0.5631280251800456,0.6196822270257802,0.5130119415640397,0.020812665820383484,0.05098041144700338,0.2673307694383945,0.297580618024182,0.24635596111434288,0.009994551541822449,0.6196822270257802,0.5130119415640397,0.020812665820383464,853.3333333333334,4.879632321993534,4.254778255276936,4.57910249863783,4.539101701112826,5.011767895974264,4.1864378988264015,0.17399837273568675,0.24,25
cva,BIQAE,biqae,2304,2304.0,0.4232565518607453,0.4232565518607453,0.4232565518607453,0.059622456821854956,0.05664512782152201,13.0,0.2032540886157526,0.07420920525755141,6.0,0.06395016611596882,0.055827174061099924,14,14,0.47791122099560257,0.41736614872233696,0.4455033726359846,0.43571041731964233,0.40739123600145133,0.016220720232559868,0.06069237767695116,0.2032540886157526,0.20923461995652703,0.19563532807582645,0.007789431003645211,0.43571041731964233,0.40739123600145133,0.01622072023255988,2276.5714285714284,12.827406579683545,11.267624512296406,11.993561106303472,11.382791429963106,12.69913932754853,10.89638683774594,0.41802518267769345,0.56,25
cva,BIQAE,biqae,11008,11008.0,0.43412450620550663,0.4341245062055067,0.4341245062055067,0.057622289279383634,0.058099604214884526,69.0,0.20847304186231413,0.07620937280002277,34.0,0.06191513234740722,0.053850803782977234,9,9,0.4627967078561415,0.40210262148743253,0.4305579739807355,0.4642846298645746,0.37636522803432204,0.0165164385093217,0.0495493155279651,0.20847304186231413,0.2229563816237719,0.180736177796828,0.007931439316489998,0.4642846298645746,0.376365228034322,0.016516438509321708,11036.444444444445,61.93829150953034,53.7827489574747,57.52391446026271,54.96408050006721,67.13457779993769,53.09864420001395,2.217441002051749,0.36,25
cva,BIQAE,biqae,12608,12608.0,0.4458778388971325,0.4458778388971325,0.4458778388971325,0.06288414414356878,0.059672572263977035,81.0,0.21411716695366087,0.0709475179358376,40.0,0.07113414784062405,0.05487899528215847,6,6,0.5319613775551112,0.4100598799228623,0.46987493965559285,0.571596079633919,0.3921509004357272,0.0360915026070939,0.08840576543770882,0.21411716695366087,0.27448893516609574,0.18831669236424356,0.017331676112107636,0.571596079633919,0.39215090043572726,0.03609150260709389,13290.666666666666,76.47914760001004,64.94592823330701,70.53467926664355,68.29435509996256,80.03796789998887,63.271714799979236,3.265063775407844,0.24,25
cva,CABIQAE,cabiqae_latentt,128,128.0,0.3305729763839477,0.33057297638394767,0.33057297638394767,0.04169625727796545,0.04424113086800008,1.0,0.15874605777637701,0.16858444171521228,0.0,0.052251744725610616,0.03149756788753338,25,25,0.3933547607283594,0.2330461554888023,0.31155749416924816,0.3963590409954236,0.13314689281709635,0.04101108828877091,0.20505544144385454,0.15874605777637701,0.19033750402201438,0.06393911738066144,0.019694134294267928,0.39635904099542363,0.13314689281709632,0.04101108828877091,128.0,0.3057764296184408,0.25379800712356876,0.2798177808744951,0.26381043567783485,0.27642369714366005,0.2599254024556655,0.013217624044733417,1.0,25
cva,CABIQAE,cabiqae_latentt,256,256.0,0.23554411248308418,0.23554411248308416,0.23554411248308416,0.03192803341230571,0.03152326006662981,1.0,0.113111784569154,0.1657596954917121,0.0,0.03984477989655572,0.02419846679335569,19,19,0.29821499607859314,0.1810832971132818,0.23856860862537774,0.3073722009952874,0.17318501762673108,0.030626612957151376,0.13349831086315625,0.113111784569154,0.1476047005166496,0.08316602014752866,0.01470735485753631,0.3073722009952875,0.173185017626731,0.030626612957151376,256.0,0.5735595746062488,0.47849124611110255,0.5288996617437834,0.5276208713556697,0.5467052580923986,0.5243114799913019,0.02436423569021909,0.76,25
cva,CABIQAE,cabiqae_latentt,384,384.0,0.11805603920806437,0.11805603920806443,0.11805603920806443,0.01684783675617019,0.015799635945726823,1.0,0.05669226512697989,0.15067949883557658,0.0,0.02375546429127031,0.011747920778554174,10,10,0.17726609529924972,0.08741945662882927,0.12588827258361224,0.14029235055535144,0.07942134792756339,0.024568168145678575,0.07769136927833976,0.05669226512697989,0.06737047241567867,0.03486770652296578,0.011797999590214001,0.14029235055535136,0.07260855284491995,0.024568168145678585,384.0,0.8240815917799196,0.639997662080723,0.7562535981818663,0.7980939188724825,0.8292710914309802,0.781957880006909,0.05549926974146805,0.4,25
