run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,case_id,case_repetition,suite_run_index,calibration_case_id,call_strike,put_strike,benchmark_path,exposure_training_path,target_name,repetition,algorithm,algorithm_key,epsilon_target,step_index,budget,query_budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,grover_power,grover_power_exceeds_calibration,k_max_budget,amplification_factor,t_eff,calibration_status,runtime_wall_seconds,time_to_budget_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,construct_circuit_mode,normalized_sq_error
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,0,128,128.0,128.0,0.1868770513160235,0.1338316620794064,0.05304538923661711,0.3963590409954236,0.4802148666622998,0.6705523706843142,0.19033750402201438,0.39635904099542363,0.4802148666622998,0.6705523706843142,0.19033750402201438,0.39635904099542363,0,False,0,1,6.2225929620762646,ok,0.08785809035530785,0.08785809035530785,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.15710048937881185
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,1,256,256.0,256.0,0.1702320703435458,0.1338316620794064,0.0364004082641394,0.27198652171368787,0.4802148666622998,0.6108268379209811,0.13061197125868135,0.2719865217136879,0.4802148666622998,0.6108268379209811,0.13061197125868135,0.2719865217136879,0,False,0,1,6.2225929620762646,ok,0.1757161807106157,0.1757161807106157,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.07397666799391041
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,2,384,384.0,384.0,0.1510463161029734,0.1338316620794064,0.017214654023567005,0.128629158123681,0.4802148666622998,0.5419845006795472,0.06176963401724739,0.1286291581236811,0.4802148666622998,0.5419845006795472,0.06176963401724739,0.1286291581236811,0,False,0,1,6.2225929620762646,ok,0.2635742710659235,0.2635742710659235,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.01654546031960693
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,3,512,512.0,512.0,0.15102490979268296,0.1338316620794064,0.01719324771327657,0.1284692086023358,0.4802148666622998,0.5419076905414817,0.0616928238791819,0.12846920860233588,0.4802148666622998,0.5419076905414817,0.0616928238791819,0.12846920860233588,0,False,0,1,6.2225929620762646,ok,0.3514323614212314,0.3514323614212314,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.016504337558910467
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,4,640,640.0,640.0,0.15771954100547553,0.1338316620794064,0.02388787892606914,0.1784919842951344,0.4802148666622998,0.565929371100877,0.08571450443857725,0.17849198429513435,0.4802148666622998,0.565929371100877,0.08571450443857725,0.17849198429513435,0,False,0,1,6.2225929620762646,ok,0.43929045177653925,0.43929045177653925,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.03185938845761451
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,5,768,768.0,768.0,0.15651918628156264,0.1338316620794064,0.02268752420215625,0.16952284571266144,0.4802148666622998,0.5616222574124191,0.08140739075011932,0.16952284571266144,0.4802148666622998,0.5616222574124191,0.08140739075011932,0.16952284571266144,0,False,0,1,6.2225929620762646,ok,0.527148542131847,0.527148542131847,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.028737995218518813
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,6,896,896.0,896.0,0.15243026604252427,0.1338316620794064,0.018598603963117882,0.1389701336301328,0.4802148666622998,0.546950390853536,0.06673552419123624,0.13897013363013286,0.4802148666622998,0.546950390853536,0.06673552419123624,0.13897013363013286,0,False,0,1,6.2225929620762646,ok,0.6150066324871549,0.6150066324871549,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.019312698041176968
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,7,1024,1024.0,1024.0,0.15215052003370994,0.1338316620794064,0.018318857954303547,0.13687985092372545,0.4802148666622998,0.5459466060223921,0.0657317393600923,0.13687985092372548,0.4802148666622998,0.5459466060223921,0.0657317393600923,0.13687985092372548,0,False,0,1,6.2225929620762646,ok,0.7028647228424628,0.7028647228424628,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.018736093588901305
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,8,1152,1152.0,1152.0,0.15170605226928174,0.1338316620794064,0.017874390189875355,0.133558755171627,0.4802148666622998,0.5443517664686254,0.06413689980632559,0.13355875517162696,0.4802148666622998,0.5443517664686254,0.06413689980632559,0.13355875517162696,0,False,0,1,6.2225929620762646,ok,0.7907228131977707,0.7907228131977707,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0178379410829946
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,9,1280,1280.0,1280.0,0.15190600409110605,0.1338316620794064,0.018074342011699662,0.13505280985732365,0.4802148666622998,0.5450692337403034,0.06485436707800357,0.1350528098573236,0.4802148666622998,0.5450692337403034,0.06485436707800357,0.1350528098573236,0,False,0,1,6.2225929620762646,ok,0.8785809035530785,0.8785809035530785,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.018239261450358417
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,10,1408,1408.0,1408.0,0.15046330803019808,0.1338316620794064,0.016631645950791696,0.12427287902113654,0.4802148666622998,0.5398925506911749,0.05967768402887513,0.12427287902113641,0.4802148666622998,0.5398925506911749,0.05967768402887513,0.12427287902113641,0,False,0,1,6.2225929620762646,ok,0.9664389939083864,0.9664389939083864,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.015443748460202038
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,11,1536,1536.0,1536.0,0.15107010718667543,0.1338316620794064,0.017238445107269046,0.12880692684695907,0.4802148666622998,0.5420698678632928,0.06185500120099302,0.128806926846959,0.4802148666622998,0.5420698678632928,0.06185500120099302,0.128806926846959,0,False,0,1,6.2225929620762646,ok,1.054297084263694,1.054297084263694,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.016591224403757866
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,12,1664,1664.0,1664.0,0.15164167987551969,0.1338316620794064,0.017810017796113298,0.13307775992161014,0.4802148666622998,0.5441207853987733,0.0639059187364735,0.13307775992161003,0.4802148666622998,0.5441207853987733,0.0639059187364735,0.13307775992161003,0,False,0,1,6.2225929620762646,ok,1.1421551746190022,1.1421551746190022,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.017709690185753704
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,13,1792,1792.0,1792.0,0.15154044255366397,0.1338316620794064,0.017708780474257585,0.13232130722362567,0.4802148666622998,0.5437575255672744,0.06354265890497462,0.1323213072236257,0.4802148666622998,0.5437575255672744,0.06354265890497462,0.1323213072236257,0,False,0,1,6.2225929620762646,ok,1.2300132649743099,1.2300132649743099,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.017508928345369133
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,14,1920,1920.0,1920.0,0.15113924797248154,0.1338316620794064,0.017307585893075156,0.1293235518722471,0.4802148666622998,0.5423179588809259,0.062103092218626144,0.1293235518722471,0.4802148666622998,0.5423179588809259,0.062103092218626144,0.1293235518722471,0,False,0,1,6.2225929620762646,ok,1.3178713553296177,1.3178713553296177,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.016724581068853783
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,call_up_10pct,0,50,base,4950.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\call_up_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,50,CABIQAE,cabiqae_latentt,0.005,15,2048,2048.0,2048.0,0.15076135098994192,0.1338316620794064,0.016929688910535534,0.1264998778875707,0.4802148666622998,0.5409619886548768,0.06074712199257698,0.12649987788757072,0.4802148666622998,0.5409619886548768,0.06074712199257698,0.12649987788757072,0,False,0,1,6.2225929620762646,ok,1.4057294456849256,1.4057294456849256,0.0005045004654675722,0.0005045004654675722,82,1,58,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.016002219105570297
