amplification_factor,contrast_mitigated,contrast_mitigated_se,fit_exclusion_reason,grover_power,p_hw_mitigated,p_hw_mitigated_se,p_hw_raw,p_hw_raw_se,p_ideal,shots,signal_z_from_half,used_in_fit
1,1.0229790404755146,0.10005512434346958,saturated_contrast,0,0.0625,0.0427908248050911,0.0625,0.0427908248050911,0.07232750360492672,32,10.2241544067631,False
3,0.9936110521954481,2.804862103208357,ideal_probability_too_close_to_half,1,0.53125,0.08821554523934542,0.53125,0.08821554523934542,0.5314509384038665,32,0.3542459542160381,False
