a_true,abs_error,algorithm,algorithm_key,amplification_factor,estimate,grover_power,normalized_abs_error,objective_ry_offset,query_budget,repetition,run_kind,step_index
0.07232750360492672,0.027981699159153196,BIQAE,biqae,1,0.044345804445773525,0,0.3868749474888163,-0.1,128.0,6,hardware_replay,0
0.07232750360492672,0.025290354603402843,CABIQAE,cabiqae_latentt,1,0.09761785820832956,0,0.3496644200738064,-0.1,128.0,7,hardware_replay,0
0.07232750360492672,0.03288665775801816,BIQAE,biqae,1,0.10521416136294488,0,0.4546909006794205,-0.1,128.0,7,hardware_replay,0
0.07232750360492672,0.06029550163932029,CABIQAE,cabiqae_latentt,1,0.012032001965606429,0,0.8336455516102336,-0.1,128.0,8,hardware_replay,0
0.07232750360492672,0.060312907594982604,BIQAE,biqae,1,0.012014596009944116,0,0.8338862063376162,-0.1,128.0,8,hardware_replay,0
0.07232750360492672,0.005118490604415826,CABIQAE,cabiqae_latentt,1,0.0672090130005109,0,0.07076824650791862,-0.1,128.0,9,hardware_replay,0
0.07232750360492672,0.017690376376995387,BIQAE,biqae,1,0.09001787998192211,0,0.24458712792888893,-0.1,128.0,9,hardware_replay,0
0.07232750360492672,0.06029550163932029,CABIQAE,cabiqae_latentt,1,0.012032001965606429,0,0.8336455516102336,-0.1,128.0,10,hardware_replay,0
0.07232750360492672,0.060312907594982604,BIQAE,biqae,1,0.012014596009944116,0,0.8338862063376162,-0.1,128.0,10,hardware_replay,0
0.07232750360492672,0.043354676497231515,CABIQAE,cabiqae_latentt,1,0.02897282710769521,0,0.5994217183831896,-0.1,128.0,11,hardware_replay,0
0.07232750360492672,0.04335538208784363,BIQAE,biqae,1,0.028972121517083088,0,0.5994314738783602,-0.1,128.0,11,hardware_replay,0
0.07232750360492672,0.07086278383924353,CABIQAE,cabiqae_latentt,1,0.14319028744417026,0,0.9797487858327878,-0.1,128.0,12,hardware_replay,0
0.07232750360492672,0.03288665775801816,BIQAE,biqae,1,0.10521416136294488,0,0.4546909006794205,-0.1,128.0,12,hardware_replay,0
0.07232750360492672,0.010090562409301146,CABIQAE,cabiqae_latentt,1,0.08241806601422787,0,0.13951210682479312,-0.1,128.0,13,hardware_replay,0
0.07232750360492672,0.005119273269801619,BIQAE,biqae,1,0.0672082303351251,0,0.07077906763884093,-0.1,128.0,13,hardware_replay,0
0.07232750360492672,0.06029550163932029,CABIQAE,cabiqae_latentt,1,0.012032001965606429,0,0.8336455516102336,-0.1,128.0,14,hardware_replay,0
0.07232750360492672,0.060312907594982604,BIQAE,biqae,1,0.012014596009944116,0,0.8338862063376162,-0.1,128.0,14,hardware_replay,0
0.07232750360492672,0.06029550163932029,CABIQAE,cabiqae_latentt,1,0.012032001965606429,0,0.8336455516102336,-0.1,128.0,15,hardware_replay,0
0.07232750360492672,0.060312907594982604,BIQAE,biqae,1,0.012014596009944116,0,0.8338862063376162,-0.1,128.0,15,hardware_replay,0
0.07232750360492672,0.005118490604415826,CABIQAE,cabiqae_latentt,1,0.0672090130005109,0,0.07076824650791862,-0.1,128.0,16,hardware_replay,0
0.07232750360492672,0.06326838506076148,BIQAE,biqae,1,0.1355958886656882,0,0.8747486351298849,-0.1,128.0,16,hardware_replay,0
0.07232750360492672,0.005118490604415826,CABIQAE,cabiqae_latentt,1,0.0672090130005109,0,0.07076824650791862,-0.1,128.0,17,hardware_replay,0
0.07232750360492672,0.005119273269801619,BIQAE,biqae,1,0.0672082303351251,0,0.07077906763884093,-0.1,128.0,17,hardware_replay,0
0.07232750360492672,0.017691152485764625,CABIQAE,cabiqae_latentt,1,0.09001865609069135,0,0.24459785840803663,-0.1,128.0,18,hardware_replay,0
0.07232750360492672,0.010089850910972337,BIQAE,biqae,1,0.08241735451589906,0,0.13950226964953685,-0.1,128.0,18,hardware_replay,0
0.07232750360492672,0.012730075160167331,CABIQAE,cabiqae_latentt,1,0.05959742844475939,0,0.1760060077519418,-0.1,128.0,19,hardware_replay,0
0.07232750360492672,0.0024869615412677765,BIQAE,biqae,1,0.0748144651461945,0,0.034384728040003476,-0.1,128.0,19,hardware_replay,0
