a_true,algorithm,algorithm_key,amplification_factor_max,ci_high,ci_low,coverage,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,k_max,objective_ry_offset,repetition,run_kind
0.07232750360492672,BIQAE,biqae,1,0.024028235074764922,9.5694512330935e-07,0.0,0.060312907594982604,0.012014596009944116,0.8338862063376162,128.0,0,-0.1,8,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.11278196498524304,0.021636061015778755,1.0,0.005118490604415826,0.0672090130005109,0.07076824650791862,128.0,0,-0.1,9,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.14336327865091422,0.036672481312929994,1.0,0.017690376376995387,0.09001787998192211,0.24458712792888893,128.0,0,-0.1,9,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.02406216238189401,1.8415493188471581e-06,0.0,0.06029550163932029,0.012032001965606429,0.8336455516102336,128.0,0,-0.1,10,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.024028235074764922,9.5694512330935e-07,0.0,0.060312907594982604,0.012014596009944116,0.8338862063376162,128.0,0,-0.1,10,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.05554878480651738,0.0023968694088730446,0.0,0.043354676497231515,0.02897282710769521,0.5994217183831896,128.0,0,-0.1,11,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.055546798854540835,0.0023974441796253405,0.0,0.04335538208784363,0.028972121517083088,0.5994314738783602,128.0,0,-0.1,11,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.21012187872489,0.07625869616345053,0.0,0.07086278383924353,0.14319028744417026,0.9797487858327878,128.0,0,-0.1,12,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.162968253974516,0.047460068751373756,1.0,0.03288665775801816,0.10521416136294488,0.4546909006794205,128.0,0,-0.1,12,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.13335190802738517,0.03148422400107056,1.0,0.010090562409301146,0.08241806601422787,0.13951210682479312,128.0,0,-0.1,13,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.11277832812498001,0.021638132545270194,1.0,0.005119273269801619,0.0672082303351251,0.07077906763884093,128.0,0,-0.1,13,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.02406216238189401,1.8415493188471581e-06,0.0,0.06029550163932029,0.012032001965606429,0.8336455516102336,128.0,0,-0.1,14,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.024028235074764922,9.5694512330935e-07,0.0,0.060312907594982604,0.012014596009944116,0.8338862063376162,128.0,0,-0.1,14,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.02406216238189401,1.8415493188471581e-06,0.0,0.06029550163932029,0.012032001965606429,0.8336455516102336,128.0,0,-0.1,15,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.024028235074764922,9.5694512330935e-07,0.0,0.060312907594982604,0.012014596009944116,0.8338862063376162,128.0,0,-0.1,15,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.11278196498524304,0.021636061015778755,1.0,0.005118490604415826,0.0672090130005109,0.07076824650791862,128.0,0,-0.1,16,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.2008635354571425,0.0703282418742339,1.0,0.06326838506076148,0.1355958886656882,0.8747486351298849,128.0,0,-0.1,16,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.11278196498524304,0.021636061015778755,1.0,0.005118490604415826,0.0672090130005109,0.07076824650791862,128.0,0,-0.1,17,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.11277832812498001,0.021638132545270194,1.0,0.005119273269801619,0.0672082303351251,0.07077906763884093,128.0,0,-0.1,17,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.1433669572576559,0.03667035492372678,1.0,0.017691152485764625,0.09001865609069135,0.24459785840803663,128.0,0,-0.1,18,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.1333480837868878,0.03148662524491031,1.0,0.010089850910972337,0.08241735451589906,0.13950226964953685,128.0,0,-0.1,18,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,1,0.10215737366466311,0.017037483224855675,1.0,0.012730075160167331,0.05959742844475939,0.1760060077519418,128.0,0,-0.1,19,hardware_replay
0.07232750360492672,BIQAE,biqae,1,0.12316286027853518,0.02646607001385381,1.0,0.0024869615412677765,0.0748144651461945,0.034384728040003476,128.0,0,-0.1,19,hardware_replay
