run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,target_name,repetition,algorithm,algorithm_key,final_queries,final_estimate,a_true,final_abs_error,final_normalized_abs_error,min_abs_error,min_normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,min_processed_abs_error,min_processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,ci_low,ci_high,processed_ci_low,processed_ci_high,cva_ci_low,cva_ci_high,coverage,k_max,k_max_exceeds_calibration,amplification_factor_max,t_eff,calibration_status,runtime_wall_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_queries_requested,max_queries_reached,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,construct_circuit_mode
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,15,CABIQAE,cabiqae_latentt,5760.0,0.10625326089298687,0.1328730942948926,0.02661983340190574,0.2003402836606399,0.0026467808709620677,0.019919614915326053,0.5864946085782612,0.46899611233025634,0.11749849624800485,0.20034028366063997,0.011682746752793904,0.01991961491532615,0.5864946085782612,0.46899611233025634,0.11749849624800485,0.20034028366063997,0.10160944330527585,0.1108970784806979,0.44849855416871587,0.4894936704917969,0.44849855416871587,0.4894936704917969,0.0,3,False,7,6.2225929620762646,ok,13.697591900068801,2.7899921406060457e-05,2.7899921406060457e-05,9,0,9,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,15,BIQAE,biqae,2176.0,0.08040646468842413,0.1328730942948926,0.05246662960646847,0.3948627062904577,0.007319459231970082,0.05508609000800118,0.5864946085782612,0.35490976021028625,0.23158484836797494,0.3948627062904578,0.03230769479734952,0.05508609000800118,0.5864946085782612,0.35490976021028625,0.23158484836797494,0.3948627062904578,0.07552100491683146,0.0852919244600168,0.3333456065968694,0.37647391382370304,0.3333456065968694,0.37647391382370304,0.0,6,False,13,6.2225929620762646,ok,8.631341299973428,1.0100018698722124e-05,1.0100018698722124e-05,3,0,9,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,16,CABIQAE,cabiqae_latentt,7424.0,0.10991379457335228,0.1328730942948926,0.02295929972154033,0.17279118728570803,0.0020244114051891637,0.015235675935236937,0.5864946085782612,0.4851535088253568,0.1013410997529044,0.1727911872857081,0.008935641794062033,0.015235675935236956,0.5864946085782612,0.4851535088253568,0.1013410997529044,0.1727911872857081,0.105267465469689,0.11456012367701555,0.4646448649690549,0.5056621526816587,0.4646448649690549,0.5056621526816587,0.0,3,False,7,6.2225929620762646,ok,16.884106000128668,3.749987808987498e-05,3.749987808987498e-05,12,0,9,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,16,BIQAE,biqae,2176.0,0.07839736330107402,0.1328730942948926,0.05447573099381858,0.40998315936646723,0.007319459231970082,0.05508609000800118,0.5864946085782612,0.3460416960019461,0.24045291257631507,0.40998315936646723,0.03230769479734952,0.05508609000800118,0.5864946085782612,0.3460416960019461,0.24045291257631507,0.40998315936646723,0.07354993259846389,0.08324479400368417,0.3246454006298524,0.3674379913740398,0.3246454006298524,0.3674379913740398,0.0,6,False,13,6.2225929620762646,ok,8.62852120003663,9.399955160915852e-06,9.399955160915852e-06,3,0,9,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,17,CABIQAE,cabiqae_latentt,15488.0,0.10609005446180193,0.1328730942948926,0.026783039833090674,0.20156857169028963,0.00933010354406126,0.07021815510184813,0.5864946085782612,0.4682757280230856,0.1182188805551756,0.20156857169028963,0.041182569391546076,0.07021815510184817,0.5864946085782612,0.4682757280230856,0.1182188805551756,0.20156857169028963,0.10137647850664841,0.11080363041695546,0.4474702602232141,0.489081195822957,0.4474702602232141,0.489081195822957,0.0,3,False,7,6.2225929620762646,ok,31.287697300082073,6.679992657154799e-05,6.679992657154799e-05,21,0,9,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,17,BIQAE,biqae,2944.0,0.0904723113189608,0.1328730942948926,0.042400782975931806,0.31910736482006963,0.029820187551440502,0.224426078956654,0.5864946085782612,0.39933985955367407,0.18715474902458712,0.31910736482006963,0.13162468533243665,0.22442607895665387,0.5864946085782612,0.39933985955367407,0.18715474902458712,0.31910736482006963,0.0868871480791491,0.09405747455877249,0.38351514408226384,0.4151645750250842,0.38351514408226384,0.4151645750250842,0.0,9,False,19,6.2225929620762646,ok,12.29525309993187,9.100011084228754e-06,9.100011084228754e-06,3,0,9,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,18,CABIQAE,cabiqae_latentt,18816.0,0.10681576700900648,0.1328730942948926,0.026057327285886125,0.19610687494080373,0.00828655129982675,0.06236440374780426,0.5864946085782612,0.47147898372034847,0.11501562485791272,0.19610687494080375,0.03657638656528506,0.06236440374780418,0.5864946085782612,0.47147898372034847,0.11501562485791272,0.19610687494080375,0.10190656362464516,0.1117249703933678,0.44981002709206336,0.4931479403486336,0.44981002709206336,0.4931479403486336,0.0,3,False,7,6.2225929620762646,ok,37.71598240011372,7.639988325536251e-05,7.639988325536251e-05,23,0,9,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,18,BIQAE,biqae,2176.0,0.07932796988059429,0.1328730942948926,0.05354512441429832,0.4029794346134716,0.00018241171248700727,0.0013728265564597365,0.5864946085782612,0.3501493428095442,0.236345265768717,0.4029794346134716,0.0008051553738767092,0.0013728265564597602,0.5864946085782612,0.3501493428095442,0.236345265768717,0.4029794346134716,0.07445671852820285,0.08419922123298573,0.3286479043853999,0.3716507812336884,0.3286479043853999,0.3716507812336884,0.0,6,False,13,6.2225929620762646,ok,8.90710989991203,9.70007386058569e-06,9.70007386058569e-06,3,0,9,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,19,CABIQAE,cabiqae_latentt,17024.0,0.10480707091476382,0.1328730942948926,0.028066023380128785,0.21122427778975558,0.0040778333633954,0.030689684657642116,0.5864946085782612,0.46261270845373254,0.12388190012452865,0.21122427778975567,0.017999334590674043,0.030689684657642054,0.5864946085782612,0.46261270845373254,0.12388190012452865,0.21122427778975567,0.09983798023450913,0.1097761615950185,0.4406794125598483,0.48454600434761674,0.4406794125598483,0.48454600434761674,0.0,3,False,7,6.2225929620762646,ok,35.18849849991966,7.330009248107672e-05,7.330009248107672e-05,23,0,9,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,19,BIQAE,biqae,4224.0,0.21307978585510606,0.1328730942948926,0.08020669156021346,0.6036338055182663,0.08020669156021346,0.6036338055182663,0.5864946085782612,0.940522581070303,0.35402797249204176,0.6036338055182662,0.35402797249204176,0.6036338055182662,0.5864946085782612,0.940522581070303,0.35402797249204176,0.6036338055182662,0.2094976557167271,0.21666191599348503,0.9247112535435854,0.9563339085970204,0.9247112535435854,0.9563339085970204,0.0,13,False,27,6.2225929620762646,ok,20.092903900076635,2.6468402999453247,2.6468402999453247,2,1,10,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,20,CABIQAE,cabiqae_latentt,5888.0,0.11426555478822864,0.1328730942948926,0.018607539506663967,0.14003993513816443,0.003588634204801877,0.027007982495217752,0.5864946085782612,0.5043619416340783,0.08213266694418286,0.14003993513816448,0.015840036122021228,0.02700798249521769,0.5864946085782612,0.5043619416340783,0.08213266694418286,0.14003993513816448,0.11005097568522708,0.1184801338912302,0.4857590187891331,0.5229648644790236,0.4857590187891331,0.5229648644790236,0.0,3,False,7,6.2225929620762646,ok,13.851988899870776,3.6300159990787506e-05,3.6300159990787506e-05,12,0,10,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,20,BIQAE,biqae,4864.0,0.22464405660122178,0.1328730942948926,0.09177096230632917,0.6906662540924711,0.030432158730193615,0.229031760656178,0.5864946085782612,0.9915666429304388,0.40507203435217765,0.690666254092471,0.1343258928180351,0.22903176065617795,0.5864946085782612,0.9915666429304388,0.40507203435217765,0.690666254092471,0.2214559143840312,0.22783219881841238,0.9774943566509217,1.0056389292099561,0.9774943566509217,1.0056389292099561,0.0,15,True,31,6.2225929620762646,ok,22.913030000054277,1.2899981811642647e-05,1.2899981811642647e-05,4,0,10,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,21,CABIQAE,cabiqae_latentt,12544.0,0.10423165339907753,0.1328730942948926,0.02864144089581508,0.2155548574209429,0.00828655129982675,0.06236440374780426,0.5864946085782612,0.46007284684802235,0.12642176173023884,0.21555485742094296,0.03657638656528506,0.06236440374780418,0.5864946085782612,0.46007284684802235,0.12642176173023884,0.21555485742094296,0.09937557943703916,0.1090877273611159,0.43863840059909315,0.48150729309695156,0.43863840059909315,0.48150729309695156,0.0,3,False,7,6.2225929620762646,ok,28.658189099980518,5.370000144466758e-05,5.370000144466758e-05,16,0,10,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,21,BIQAE,biqae,2432.0,0.05803081008875423,0.1328730942948926,0.07484228420613838,0.5632613931608814,0.014820421448575538,0.1115381675065364,0.5864946085782612,0.25614483826912393,0.33034977030913726,0.5632613931608814,0.06541653389328261,0.11153816750653643,0.5864946085782612,0.25614483826912393,0.33034977030913726,0.5632613931608814,0.054353766409450756,0.0617078537680577,0.23991456753702167,0.2723751090012262,0.23991456753702167,0.2723751090012262,0.0,7,False,15,6.2225929620762646,ok,9.87414660002105,9.299954399466515e-06,9.299954399466515e-06,3,0,10,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,22,CABIQAE,cabiqae_latentt,18304.0,0.10405209445618135,0.1328730942948926,0.028820999838711253,0.21690621409588923,0.00933010354406126,0.07021815510184813,0.5864946085782612,0.4592802834439001,0.1272143251343611,0.21690621409588925,0.041182569391546076,0.07021815510184817,0.5864946085782612,0.4592802834439001,0.1272143251343611,0.21690621409588925,0.09920330323367248,0.10890088567869022,0.43787798281099943,0.4806825840768007,0.43787798281099943,0.4806825840768007,0.0,3,False,7,6.2225929620762646,ok,37.139359299850184,7.62001727707684e-05,7.62001727707684e-05,23,0,10,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,22,BIQAE,biqae,3456.0,0.20610994956492307,0.1328730942948926,0.07323685527003046,0.551178970119352,0.06731118338018124,0.5065824931478891,0.5864946085782612,0.9097581029149796,0.3232634943367184,0.5511789701193519,0.29710790103137075,0.5065824931478888,0.5864946085782612,0.9097581029149796,0.3232634943367184,0.5511789701193519,0.20160776400926067,0.21061213512058546,0.8898857008366876,0.9296305049932717,0.8898857008366876,0.9296305049932717,0.0,10,False,21,6.2225929620762646,ok,15.881978399993386,2.0409650999936275,2.0409650999936275,2,1,11,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,23,CABIQAE,cabiqae_latentt,18688.0,0.10344750190101566,0.1328730942948926,0.029425592393876945,0.2214563644357608,0.02171718109848926,0.16344302970992095,0.5864946085782612,0.45661164480134486,0.12988296377691633,0.22145636443576086,0.09585845573456525,0.16344302970992103,0.5864946085782612,0.45661164480134486,0.12988296377691633,0.22145636443576086,0.09857538228238977,0.10831962151964156,0.43510637389728424,0.47811691570540554,0.43510637389728424,0.47811691570540554,0.0,3,False,7,6.2225929620762646,ok,36.4877475000103,7.290003122761846e-05,7.290003122761846e-05,24,0,11,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,23,BIQAE,biqae,2688.0,0.04573237889944652,0.1328730942948926,0.08714071539544609,0.6558191171649084,0.00018241171248700727,0.0013728265564597365,0.5864946085782612,0.20186023215848747,0.3846343764197737,0.6558191171649083,0.0008051553738767092,0.0013728265564597602,0.5864946085782612,0.20186023215848747,0.3846343764197737,0.6558191171649083,0.04282146419188626,0.04864329360700679,0.18901161302249975,0.21470885129447523,0.18901161302249975,0.21470885129447523,0.0,8,False,17,6.2225929620762646,ok,11.092331199906766,1.616852400067728,1.616852400067728,2,1,12,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,24,CABIQAE,cabiqae_latentt,18048.0,0.1042595589739681,0.1328730942948926,0.028613535320924505,0.21534484067497445,0.0048219045902574975,0.03628954842848755,0.5864946085782612,0.460196020537244,0.12629858804101718,0.21534484067497447,0.021283624501047593,0.03628954842848744,0.5864946085782612,0.460196020537244,0.12629858804101718,0.21534484067497447,0.09929904533452256,0.10922007261341365,0.43830058323481363,0.48209145783967444,0.43830058323481363,0.48209145783967444,0.0,3,False,7,6.2225929620762646,ok,36.69043060019612,7.089984137564898e-05,7.089984137564898e-05,23,0,12,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,24,BIQAE,biqae,2432.0,0.05787444734665549,0.1328730942948926,0.07499864694823712,0.564438175736229,0.029820187551440502,0.224426078956654,0.5864946085782612,0.2554546616332138,0.3310399469450474,0.564438175736229,0.13162468533243665,0.22442607895665387,0.5864946085782612,0.2554546616332138,0.3310399469450474,0.564438175736229,0.05420504861797922,0.06154384607533176,0.2392581352972174,0.2716511879692101,0.2392581352972174,0.2716511879692101,0.0,7,False,15,6.2225929620762646,ok,9.889436799974646,9.700015652924776e-06,9.700015652924776e-06,3,0,12,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,25,CABIQAE,cabiqae_latentt,26496.0,0.1467895473030978,0.1328730942948926,0.013916453008205182,0.10473492080586028,0.01117736738032582,0.08412062230988067,0.5864946085782612,0.6479210749607693,0.06142646638250815,0.10473492080586018,0.049336291454993186,0.08412062230988063,0.5864946085782612,0.6479210749607693,0.06142646638250815,0.10473492080586018,0.14182525772511248,0.15175383688108307,0.6260089708710737,0.6698331790504649,0.6260089708710737,0.6698331790504649,0.0,2,False,5,6.2225929620762646,ok,51.8035381998634,0.00014310010010376573,0.00014310010010376573,43,0,12,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,25,BIQAE,biqae,2432.0,0.05915658568095377,0.1328730942948926,0.07371650861393883,0.5547888306893471,0.022695704823297455,0.17080737784978214,0.5864946085782612,0.2611139504795213,0.3253806580987399,0.5547888306893471,0.10017760621428717,0.1708073778497822,0.5864946085782612,0.2611139504795213,0.3253806580987399,0.5547888306893471,0.05544203338918238,0.06287113797272516,0.2447181187728333,0.27750978218620925,0.2447181187728333,0.27750978218620925,0.0,7,False,15,6.2225929620762646,ok,10.805180199968163,9.200070053339005e-06,9.200070053339005e-06,3,0,12,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,26,CABIQAE,cabiqae_latentt,18176.0,0.10361530425504537,0.1328730942948926,0.029257790039847242,0.220193487591354,0.018136284792572593,0.13649328247238476,0.5864946085782612,0.4573523152618878,0.1291422933163734,0.22019348759135401,0.08005257427720336,0.1364932824723848,0.5864946085782612,0.4573523152618878,0.1291422933163734,0.22019348759135401,0.0987567602128985,0.10847384829719221,0.435906966213757,0.4787976643100185,0.435906966213757,0.4787976643100185,0.0,3,False,7,6.2225929620762646,ok,36.98917160008568,7.609993917867541e-05,7.609993917867541e-05,24,0,12,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,26,BIQAE,biqae,2304.0,0.08099116358070227,0.1328730942948926,0.05188193071419034,0.39046227522214466,0.015125983862890352,0.11383782355004407,0.5864946085782612,0.3574905893072721,0.22900401927098907,0.3904622752221447,0.06676526976438424,0.11383782355004403,0.5864946085782612,0.3574905893072721,0.22900401927098907,0.3904622752221447,0.07609726414137638,0.08588506302002814,0.3358891834596841,0.3790919951548601,0.3358891834596841,0.3790919951548601,0.0,6,False,13,6.2225929620762646,ok,8.7291803000262,1.279998105019331e-05,1.279998105019331e-05,4,0,12,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,27,CABIQAE,cabiqae_latentt,15232.0,0.10441222001457855,0.1328730942948926,0.02846087428031406,0.21419591702402346,0.0029878639440916732,0.02248659865977488,0.5864946085782612,0.46086985806419484,0.12562475051406635,0.21419591702402346,0.013188268879221088,0.022486598659774825,0.5864946085782612,0.46086985806419484,0.12562475051406635,0.21419591702402346,0.09961786592748141,0.10920657410167568,0.4397078399850711,0.4820318761433185,0.4397078399850711,0.4820318761433185,0.0,3,False,7,6.2225929620762646,ok,31.29835960030323,5.889969179406762e-05,5.889969179406762e-05,19,0,12,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,27,BIQAE,biqae,7680.0,0.0744529287036717,0.1328730942948926,0.0584201655912209,0.4396688878304121,0.00018241171248700727,0.0013728265564597365,0.5864946085782612,0.3286311763061242,0.257863432272137,0.43966888783041214,0.0008051553738767092,0.0013728265564597602,0.5864946085782612,0.3286311763061242,0.257863432272137,0.43966888783041214,0.07313758801709483,0.07576826939024857,0.3228253340834025,0.33443701852884583,0.3228253340834025,0.33443701852884583,0.0,23,True,47,6.2225929620762646,ok,36.58902600000147,5.752752200001851,5.752752200001851,2,2,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,28,CABIQAE,cabiqae_latentt,17536.0,0.15518482991208854,0.1328730942948926,0.022311735617195932,0.1679176340070644,0.017309183366586794,0.1302685352398851,0.5864946085782612,0.6849773956086221,0.09848278703036095,0.1679176340070644,0.07640179358557986,0.13026853523988513,0.5864946085782612,0.6849773956086221,0.09848278703036095,0.1679176340070644,0.15036613699254683,0.16000352283163027,0.6637079472473666,0.7062468439698777,0.6637079472473666,0.7062468439698777,0.0,2,False,5,6.2225929620762646,ok,35.03429389972007,9.390024933964014e-05,9.390024933964014e-05,29,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,28,BIQAE,biqae,2432.0,0.05803370730026938,0.1328730942948926,0.07483938699462322,0.5632395888104181,0.00018241171248700727,0.0013728265564597365,0.5864946085782612,0.25615762640311424,0.33033698217514695,0.5632395888104181,0.0008051553738767092,0.0013728265564597602,0.5864946085782612,0.25615762640311424,0.33033698217514695,0.5632395888104181,0.054356495391114285,0.061710919209424474,0.2399266131136003,0.2723886396926281,0.2399266131136003,0.2723886396926281,0.0,7,False,15,6.2225929620762646,ok,10.713842499942984,9.700015652924776e-06,9.700015652924776e-06,3,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,29,CABIQAE,cabiqae_latentt,17920.0,0.10334919365280021,0.1328730942948926,0.0295239006420924,0.22219623016054985,0.0072755009391888,0.05475526085846905,0.5864946085782612,0.45617771754268427,0.13031689103557692,0.22219623016054985,0.03211366528478843,0.054755260858469115,0.5864946085782612,0.45617771754268427,0.13031689103557692,0.22219623016054985,0.09835645665583395,0.10834193064976645,0.4341400480934338,0.47821538699193467,0.4341400480934338,0.47821538699193467,0.0,3,False,7,6.2225929620762646,ok,36.89366210013395,7.099990034475923e-05,7.099990034475923e-05,22,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,29,BIQAE,biqae,2176.0,0.07794531716064691,0.1328730942948926,0.054927777134245695,0.41338524872719107,0.022695704823297455,0.17080737784978214,0.5864946085782612,0.3440463889339801,0.2424482196442811,0.4133852487271911,0.10017760621428717,0.1708073778497822,0.5864946085782612,0.3440463889339801,0.2424482196442811,0.4133852487271911,0.0731095853164029,0.08278104900489093,0.32270173168617833,0.36539104618178186,0.32270173168617833,0.36539104618178186,0.0,6,False,13,6.2225929620762646,ok,8.628409200056922,9.599956683814526e-06,9.599956683814526e-06,3,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,30,CABIQAE,cabiqae_latentt,15872.0,0.10523058241226882,0.1328730942948926,0.027642511882623788,0.20803693952723967,0.02350716554783172,0.17691441350542322,0.5864946085782612,0.46448206516041335,0.12201254341784784,0.2080369395272397,0.10375934970071587,0.17691441350542328,0.5864946085782612,0.46448206516041335,0.12201254341784784,0.2080369395272397,0.10032807574768447,0.11013308907685315,0.44284266748885454,0.4861214628319721,0.44284266748885454,0.4861214628319721,0.0,3,False,7,6.2225929620762646,ok,32.96839040023042,7.089972496032715e-05,7.089972496032715e-05,22,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,30,BIQAE,biqae,4096.0,0.2163225168877822,0.1328730942948926,0.0834494225928896,0.6280385283094685,0.026605666070521977,0.20023366063466957,0.5864946085782612,0.9548358194111901,0.3683412108329289,0.6280385283094685,0.11743596241812293,0.2002336606346696,0.5864946085782612,0.9548358194111901,0.3683412108329289,0.6280385283094685,0.21243743286672936,0.220207600908835,0.9376872699301035,0.9719843688922765,0.9376872699301035,0.9719843688922765,0.0,12,False,25,6.2225929620762646,ok,18.588081299967598,1.2100033927708864e-05,1.2100033927708864e-05,4,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,31,CABIQAE,cabiqae_latentt,11904.0,0.10928496392797729,0.1328730942948926,0.023588130366915316,0.17752375296209233,0.004412681025230875,0.03320974083314089,0.5864946085782612,0.4823778845714149,0.1041167240068463,0.17752375296209236,0.01947733395091844,0.03320974083314085,0.5864946085782612,0.4823778845714149,0.1041167240068463,0.17752375296209236,0.10448359830206147,0.1140863295538931,0.4611849179414441,0.5035708512013856,0.4611849179414441,0.5035708512013856,0.0,3,False,7,6.2225929620762646,ok,24.936409700021613,6.150000263005495e-05,6.150000263005495e-05,19,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,31,BIQAE,biqae,4096.0,0.21885240324532457,0.1328730942948926,0.08597930895043196,0.6470783976748018,0.026605666070521977,0.20023366063466957,0.5864946085782612,0.9660026001419925,0.3795079915637313,0.6470783976748017,0.11743596241812293,0.2002336606346696,0.5864946085782612,0.9660026001419925,0.3795079915637313,0.6470783976748017,0.21496370894171044,0.22274109754893873,0.9488381150701163,0.9831670852138688,0.9488381150701163,0.9831670852138688,0.0,12,False,25,6.2225929620762646,ok,18.845997299999,1.2699980288743973e-05,1.2699980288743973e-05,4,0,14,128,32768,False,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
