rep,algorithm,a_true,final_queries,final_nRMSE,K_max,K_sequence,coverage,radius,max_depth
3,CABIQAE_latentt,0.8809216103875599,125860,2.0208257217269043e-05,1701,1 1 1 1 1 1 1 1 3 3 3 3 7 7 7 7 21 21 21 43 43 43 101 101 203 203 203 203 203 417 417 417 417 845 845 845 845 845 845 845 845 845 845 845 845 1701 1701 1701 1701 1701 1701 1701,1.0,9.727276178139732e-05,852.0
4,BAE,0.28552318147718975,9215,0.003862975635831045,777,7 19 33 75 101 99 99 99 191 389 711 777,0.0,0.0004965604435976934,777.0
4,BIQAE,0.28552318147718975,97775,1.6092616961671524e-05,2821,1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 9 9 9 9 9 9 23 23 23 23 51 51 107 107 107 107 243 243 243 243 243 517 517 517 517 1071 1071 1071 1071 2821 2821 2821 2821,1.0,9.335793457149189e-05,1412.0
4,IQAE,0.28552318147718975,110040,6.232632221325751e-05,3975,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 5 5 5 15 15 15 15 35 35 35 71 71 71 71 151 151 151 151 151 151 151 375 375 375 375 375 949 949 949 1941 1941 1941 1941 3975 3975,1.0,9.37263837329505e-05,1989.0
4,CABIQAE_latentt,0.28552318147718975,187600,6.763746013804806e-05,1793,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 15 15 15 15 37 37 79 79 79 79 199 199 199 199 441 441 441 893 893 893 893 893 893 893 893 893 893 893 893 893 893 893 893 893 1793 1793 1793 1793 1793 1793 1793 1793 1793 1793 1793,1.0,9.924788486770364e-05,898.0
5,BAE,0.33718735257277777,6390,2.719726930411337e-05,729,15 21 35 57 101 101 41 95 95 97 201 399 729,1.0,0.0006624642122368685,729.0
5,BIQAE,0.33718735257277777,111810,0.00012709628945217766,5709,1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 11 11 11 11 11 29 29 29 29 29 75 75 75 75 75 205 205 205 491 491 491 491 491 1119 1119 1119 1119 2831 2831 2831 5709,1.0,7.236867692678173e-05,2856.0
5,IQAE,0.33718735257277777,120330,5.5518249128083674e-05,3165,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 7 19 19 19 19 19 47 47 47 47 107 107 107 237 237 237 237 237 237 485 485 485 485 1051 1051 1051 1051 1051 1051 1051 3165 3165 3165 3165,1.0,9.073419342917055e-05,1584.0
5,CABIQAE_latentt,0.33718735257277777,135250,0.0002477028691469929,1221,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 9 9 19 19 19 47 47 47 113 113 113 293 293 293 293 293 605 605 605 605 605 1221 1221 1221 1221 1221 1221 1221 1221 1221 1221 1221 1221 1221 1221 1221 1221 1221 1221,1.0,9.591798764610471e-05,612.0
6,BAE,0.15628210966997852,8445,0.0027741780762620127,399,9 23 51 61 91 99 99 99 91 97 199 385 365 399,1.0,0.0005139097656400027,399.0
6,BIQAE,0.15628210966997852,71375,0.0004037770994387291,2957,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 5 5 5 13 13 13 29 29 29 29 29 75 75 75 161 161 161 327 327 327 709 709 709 1435 1435 1435 2957 2957,1.0,8.4842082388778e-05,1480.0
6,IQAE,0.15628210966997852,85060,0.00012869213090827003,2043,1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 21 21 21 21 21 21 45 45 45 45 91 91 91 91 223 223 223 223 223 485 485 485 485 995 995 995 2043 2043 2043 2043 2043,1.0,9.84352258876775e-05,1023.0
6,CABIQAE_latentt,0.15628210966997852,151705,0.0002085992657724356,1985,1 1 1 1 1 1 3 3 3 3 3 3 9 9 9 9 21 21 21 51 51 51 117 117 117 241 241 241 241 493 493 493 493 991 991 991 991 991 991 991 991 991 991 991 991 991 1985 1985 1985 1985 1985 1985 1985,1.0,9.777117377615663e-05,994.0
7,BAE,0.26758966392750655,8095,0.00046162447502906545,773,9 17 27 31 93 91 97 99 99 99 201 339 397 773,1.0,0.0005278565231379151,773.0
7,BIQAE,0.26758966392750655,83175,0.00011214542184934118,4445,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 7 7 19 19 19 19 45 45 45 97 97 97 195 195 195 409 409 409 409 923 923 923 923 1897 1897 1897 4445,1.0,9.196717393017417e-05,2224.0
7,IQAE,0.26758966392750655,99170,0.00010522967358639335,3113,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 7 7 19 19 19 19 45 45 45 45 97 97 97 97 215 215 215 215 215 507 507 507 507 507 1229 1229 1229 1229 1229 3113 3113 3113,1.0,9.925612088002023e-05,1558.0
7,CABIQAE_latentt,0.26758966392750655,132220,7.763890030376697e-05,1807,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 19 19 19 19 45 45 109 109 109 219 219 219 441 441 441 441 903 903 903 903 903 903 903 903 903 903 903 903 1807 1807 1807 1807 1807 1807 1807,1.0,9.927934389281079e-05,905.0
8,BAE,0.3366805359040037,7980,0.0007028482584281459,785,13 25 35 49 5 91 95 95 95 95 95 95 95 95 199 399 785,1.0,0.0006317195740204729,785.0
8,BIQAE,0.3366805359040037,95105,4.540591606461142e-05,4503,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 15 15 15 15 35 35 35 83 83 83 179 179 179 179 435 435 435 879 879 879 879 2125 2125 2125 2125 4503,1.0,9.198696980319832e-05,2253.0
8,IQAE,0.3366805359040037,133985,0.00011228240792005018,5185,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 9 9 9 9 21 21 21 45 45 45 93 93 93 93 199 199 199 199 453 453 453 453 453 1057 1057 1057 1057 1057 1057 2315 2315 2315 2315 2315 5185,1.0,9.791794842153867e-05,2594.0
8,CABIQAE_latentt,0.3366805359040037,206645,0.00021996981925254122,1285,1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 13 13 13 31 31 69 69 155 155 315 315 315 635 635 635 635 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285 1285,1.0,9.930752850337288e-05,644.0
9,BAE,0.9176713206605386,9910,4.6038005207860166e-05,771,17 11 25 59 93 99 95 99 99 197 397 771 769,1.0,0.0003601605104209815,771.0
9,BIQAE,0.9176713206605386,51310,9.538705843303852e-05,2185,1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 7 7 7 7 7 7 15 15 31 31 31 73 73 73 73 165 165 165 165 165 413 413 413 413 975 975 975 2185 2185,1.0,9.386463858429561e-05,1094.0
9,IQAE,0.9176713206605386,63000,0.00011051741215539757,1709,1 1 1 1 1 1 1 3 3 3 3 3 7 7 7 7 7 7 19 19 19 41 41 41 41 83 83 83 83 83 201 201 201 407 407 407 407 407 827 827 827 827 827 1709 1709 1709,0.0,8.793427448167135e-05,856.0
9,CABIQAE_latentt,0.9176713206605386,46065,0.00012445958007556435,2169,1 1 1 1 1 1 1 1 1 1 1 3 3 3 7 7 7 7 7 19 19 19 19 51 51 51 51 127 127 127 127 269 269 269 539 539 1079 1079 1079 1079 2169,0.0,8.32376739933749e-05,1086.0
10,BAE,0.28728482384758436,8405,0.00044550542964261197,393,13 17 27 75 91 101 87 93 101 93 193 377 393 387,1.0,0.0007918082889533662,393.0
10,BIQAE,0.28728482384758436,85690,6.301911053441245e-05,4469,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 15 15 15 15 15 43 43 43 87 87 87 193 193 193 419 419 419 921 921 921 921 2203 2203 2203 4469,1.0,8.932514953352566e-05,2236.0
10,IQAE,0.28728482384758436,113635,8.91323316378756e-05,4091,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 15 15 15 15 15 37 37 37 85 85 85 181 181 181 429 429 429 429 965 965 965 965 1979 1979 1979 1979 4091 4091,1.0,8.969074345693828e-05,2047.0
10,CABIQAE_latentt,0.28728482384758436,205995,2.766965642242436e-05,1881,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 7 21 21 43 43 43 43 101 101 101 229 229 229 465 465 465 935 935 935 935 935 1881 1881 1881 1881 1881 1881 1881 1881 1881 1881 1881 1881 1881 1881 1881 1881 1881 1881,1.0,9.840197765240144e-05,942.0
