a_true,abs_error,algorithm,algorithm_key,amplification_factor_max,backend,backend_mode,backend_name,calibration_source_run_dir,channel,ci_high,ci_low,circuit_prepare_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,construct_circuit_mode,construct_circuit_wall_seconds,coverage,cva_abs_error,cva_ci_high,cva_ci_low,cva_estimate,cva_relative_error,cva_true,epsilon_target,estimate,execution_context,execution_max_grover_power,extrapolated_replay_ks_json,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,hardware_executor,hardware_mode,instance_name,k_max,n_extrapolated_replay_ks,n_shots,n_trace_steps,normalized_abs_error,processed_abs_error,processed_ci_high,processed_ci_low,processed_estimate,processed_relative_error,processed_true_value,query_budget_actual,repetition,replay_probability_mode,run_kind,runtime_wall_seconds,target_name
0.1328730942948926,0.18453204342407545,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.41454351751696067,0.22026675792097541,0.0002747999969869852,4,1,1,metadata_only,0.0002747999969869852,0.0,0.8424298428074108,1.892483407318525,1.0055667666597565,1.4490250869891408,1.3887841206928868,0.6065952441817299,0.1,0.31740513771896806,calibration_replay_final_eps_00_rep_058,,[],0.18453204342407545,0.31740513771896806,1.3887841206928866,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.3887841206928866,0.8424298428074108,1.892483407318525,1.0055667666597565,1.4490250869891408,1.3887841206928868,0.6065952441817299,640.0,58,normal,calibration_replay_final,0.0035466999979689717,cva
0.1328730942948926,0.13509636696959818,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.36184431793777305,0.17409460459120848,0.000188700039871037,4,1,1,metadata_only,0.000188700039871037,0.0,0.6167449786945918,1.6518998338979143,0.7947806118547289,1.2233402228763217,1.0167323014979344,0.6065952441817299,0.1,0.2679694612644908,calibration_replay_final_eps_00_rep_059,,[],0.13509636696959818,0.2679694612644908,1.0167323014979341,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.0167323014979341,0.6167449786945918,1.6518998338979143,0.7947806118547289,1.2233402228763217,1.0167323014979344,0.6065952441817299,640.0,59,normal,calibration_replay_final,0.002005099959205836,cva
0.1328730942948926,0.13060221164122313,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.3570386350045329,0.16991197686769857,0.0002536000683903694,4,1,1,metadata_only,0.0002536000683903694,0.0,0.5962281595200789,1.6299608218818389,0.7756859855217793,1.2028234037018088,0.9829093868422332,0.6065952441817299,0.1,0.26347530593611573,calibration_replay_final_eps_00_rep_060,,[],0.13060221164122313,0.26347530593611573,0.9829093868422332,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,0.9829093868422332,0.5962281595200789,1.6299608218818389,0.7756859855217793,1.2028234037018088,0.9829093868422332,0.6065952441817299,640.0,60,normal,calibration_replay_final,0.0022618999355472624,cva
0.1328730942948926,0.18453204342407545,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.41454351751696067,0.22026675792097541,0.00031370006036013365,4,1,1,metadata_only,0.00031370006036013365,0.0,0.8424298428074108,1.892483407318525,1.0055667666597565,1.4490250869891408,1.3887841206928868,0.6065952441817299,0.1,0.31740513771896806,calibration_replay_final_eps_00_rep_061,,[],0.18453204342407545,0.31740513771896806,1.3887841206928866,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.3887841206928866,0.8424298428074108,1.892483407318525,1.0055667666597565,1.4490250869891408,1.3887841206928868,0.6065952441817299,640.0,61,normal,calibration_replay_final,0.0031609999714419246,cva
0.1328730942948926,0.17104959162907443,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.400199871141046,0.20764550070688806,0.00019839988090097904,4,1,1,metadata_only,0.00019839988090097904,0.0,0.7808794500649472,1.827001469669476,0.9479479188238781,1.3874746942466771,1.287315483520348,0.6065952441817299,0.1,0.30392268592396704,calibration_replay_final_eps_00_rep_062,,[],0.17104959162907443,0.30392268592396704,1.2873154835203477,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.2873154835203477,0.7808794500649472,1.827001469669476,0.9479479188238781,1.3874746942466771,1.287315483520348,0.6065952441817299,640.0,62,normal,calibration_replay_final,0.002981700119562447,cva
0.1328730942948926,0.1755437426462901,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.40498342609994903,0.21185024778241635,0.00023259996669366956,4,1,1,metadata_only,0.00023259996669366956,0.0,0.801396249558058,1.8488394625584852,0.9671435249210902,1.407991493739788,1.3211383657303577,0.6065952441817299,0.1,0.3084168369411827,calibration_replay_final_eps_00_rep_063,,[],0.1755437426462901,0.3084168369411827,1.3211383657303575,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.3211383657303575,0.801396249558058,1.8488394625584852,0.9671435249210902,1.407991493739788,1.3211383657303577,0.6065952441817299,640.0,63,normal,calibration_replay_final,0.001838600030168891,cva
0.1328730942948926,0.07120865270367538,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.3036623235003492,0.10450117049678675,0.00018150004325434566,3,1,1,metadata_only,0.00018150004325434566,1.0,0.32508334590879107,1.3862860818434792,0.4770710983375628,0.931678590090521,0.5359147619881426,0.6065952441817299,0.1,0.204081746998568,calibration_replay_final_eps_00_rep_064,,[],0.07120865270367538,0.204081746998568,0.5359147619881425,512.0,qctrl,replay-only,premium_new_usa,0,0,128,4,0.5359147619881425,0.32508334590879107,1.3862860818434792,0.4770710983375628,0.931678590090521,0.5359147619881426,0.6065952441817299,512.0,64,normal,calibration_replay_final,0.0016787999775260687,cva
0.1328730942948926,0.17104959162907443,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.400199871141046,0.20764550070688806,0.00017429993022233248,4,1,1,metadata_only,0.00017429993022233248,0.0,0.7808794500649472,1.827001469669476,0.9479479188238781,1.3874746942466771,1.287315483520348,0.6065952441817299,0.1,0.30392268592396704,calibration_replay_final_eps_00_rep_065,,[],0.17104959162907443,0.30392268592396704,1.2873154835203477,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.2873154835203477,0.7808794500649472,1.827001469669476,0.9479479188238781,1.3874746942466771,1.287315483520348,0.6065952441817299,640.0,65,normal,calibration_replay_final,0.0019289000774733722,cva
0.1328730942948926,0.23096311895688734,CABIQAE,cabiqae,3,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.45548126055149835,0.2721911659520615,0.0003991000703535974,5,2,2,metadata_only,0.0003991000703535974,0.0,1.0543980350882238,2.0793733142937616,1.2426132442461457,1.6609932792699538,1.7382233791011006,0.6065952441817299,0.1,0.36383621325177995,calibration_replay_final_eps_00_rep_066,,[],0.23096311895688734,0.36383621325177995,1.7382233791011001,1408.0,qctrl,replay-only,premium_new_usa,1,0,128,7,1.7382233791011001,1.0543980350882238,2.0793733142937616,1.2426132442461457,1.6609932792699538,1.7382233791011006,0.6065952441817299,1408.0,66,normal,calibration_replay_final,0.07076679996680468,cva
0.1328730942948926,0.12161389934076974,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.34741950357496665,0.16155448369635805,0.00018150004325434566,4,1,1,metadata_only,0.00018150004325434566,0.0,0.5551945136671823,1.5860473463261018,0.7375321693717228,1.1617897578489123,0.9152635451603566,0.6065952441817299,0.1,0.25448699363566235,calibration_replay_final_eps_00_rep_067,,[],0.12161389934076974,0.25448699363566235,0.9152635451603565,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,0.9152635451603565,0.5551945136671823,1.5860473463261018,0.7375321693717228,1.1617897578489123,0.9152635451603566,0.6065952441817299,640.0,67,normal,calibration_replay_final,0.0020958000095561147,cva
0.1328730942948926,0.13509636696959818,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.36184431793777305,0.17409460459120848,0.00022090005222707987,4,1,1,metadata_only,0.00022090005222707987,0.0,0.6167449786945918,1.6518998338979143,0.7947806118547289,1.2233402228763217,1.0167323014979344,0.6065952441817299,0.1,0.2679694612644908,calibration_replay_final_eps_00_rep_068,,[],0.13509636696959818,0.2679694612644908,1.0167323014979341,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.0167323014979341,0.6167449786945918,1.6518998338979143,0.7947806118547289,1.2233402228763217,1.0167323014979344,0.6065952441817299,640.0,68,normal,calibration_replay_final,0.0018520999583415687,cva
0.1328730942948926,0.023370883528736425,CABIQAE,cabiqae,3,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.24999999999999994,0.062487955647258106,0.00038130005123093724,2,2,2,metadata_only,0.00038130005123093724,1.0,0.10669328411509393,1.14130563339535,0.28527142319829785,0.7132885282968239,0.17588875801197293,0.6065952441817299,0.1,0.15624397782362903,calibration_replay_final_eps_00_rep_069,,[],0.023370883528736425,0.15624397782362903,0.1758887580119729,1280.0,qctrl,replay-only,premium_new_usa,1,0,128,4,0.1758887580119729,0.10669328411509393,1.14130563339535,0.28527142319829785,0.7132885282968239,0.17588875801197293,0.6065952441817299,1280.0,69,normal,calibration_replay_final,0.08753499994054437,cva
0.1328730942948926,0.07120865270367538,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.3036623235003492,0.10450117049678675,0.0001759000588208437,3,1,1,metadata_only,0.0001759000588208437,1.0,0.32508334590879107,1.3862860818434792,0.4770710983375628,0.931678590090521,0.5359147619881426,0.6065952441817299,0.1,0.204081746998568,calibration_replay_final_eps_00_rep_070,,[],0.07120865270367538,0.204081746998568,0.5359147619881425,512.0,qctrl,replay-only,premium_new_usa,0,0,128,4,0.5359147619881425,0.32508334590879107,1.3862860818434792,0.4770710983375628,0.931678590090521,0.5359147619881426,0.6065952441817299,512.0,70,normal,calibration_replay_final,0.0013954999158158898,cva
0.1328730942948926,0.15307298312487325,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.3810417557624419,0.1908503990770898,0.0001827999367378652,4,1,1,metadata_only,0.0001827999367378652,0.0,0.6988122318441969,1.7395404096421205,0.8712745424097333,1.3054074760259269,1.1520239213000485,0.6065952441817299,0.1,0.28594607741976585,calibration_replay_final_eps_00_rep_071,,[],0.15307298312487325,0.28594607741976585,1.1520239213000483,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.1520239213000483,0.6988122318441969,1.7395404096421205,0.8712745424097333,1.3054074760259269,1.1520239213000485,0.6065952441817299,640.0,71,normal,calibration_replay_final,0.002230800047982484,cva
0.1328730942948926,0.10813142655611893,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.3329709912650446,0.14903805043697846,0.00022950000129640102,4,1,1,metadata_only,0.00022950000129640102,0.0,0.49364402510229644,1.5200866723521174,0.6803918662159354,1.1002392692840264,0.8137947500201725,0.6065952441817299,0.1,0.24100452085101154,calibration_replay_final_eps_00_rep_072,,[],0.10813142655611893,0.24100452085101154,0.8137947500201724,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,0.8137947500201724,0.49364402510229644,1.5200866723521174,0.6803918662159354,1.1002392692840264,0.8137947500201725,0.6065952441817299,640.0,72,normal,calibration_replay_final,0.001901299983728677,cva
0.1328730942948926,0.17104959162907443,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.400199871141046,0.20764550070688806,0.00018319999799132347,4,1,1,metadata_only,0.00018319999799132347,0.0,0.7808794500649472,1.827001469669476,0.9479479188238781,1.3874746942466771,1.287315483520348,0.6065952441817299,0.1,0.30392268592396704,calibration_replay_final_eps_00_rep_073,,[],0.17104959162907443,0.30392268592396704,1.2873154835203477,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.2873154835203477,0.7808794500649472,1.827001469669476,0.9479479188238781,1.3874746942466771,1.287315483520348,0.6065952441817299,640.0,73,normal,calibration_replay_final,0.002287500014062971,cva
0.1328730942948926,0.13060221164122313,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.3570386350045329,0.16991197686769857,0.0001995000638999045,4,1,1,metadata_only,0.0001995000638999045,0.0,0.5962281595200789,1.6299608218818389,0.7756859855217793,1.2028234037018088,0.9829093868422332,0.6065952441817299,0.1,0.26347530593611573,calibration_replay_final_eps_00_rep_074,,[],0.13060221164122313,0.26347530593611573,0.9829093868422332,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,0.9829093868422332,0.5962281595200789,1.6299608218818389,0.7756859855217793,1.2028234037018088,0.9829093868422332,0.6065952441817299,640.0,74,normal,calibration_replay_final,0.0020853999303653836,cva
0.1328730942948926,0.198014491595585,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.42886641441018525,0.23290875737076996,0.00024369999300688505,4,1,1,metadata_only,0.00024369999300688505,0.0,0.9039802190078297,1.9578706189616368,1.0632803074174821,1.5105754631895596,1.4902527305951085,0.6065952441817299,0.1,0.3308875858904776,calibration_replay_final_eps_00_rep_075,,[],0.198014491595585,0.3308875858904776,1.4902527305951083,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.4902527305951083,0.9039802190078297,1.9578706189616368,1.0632803074174821,1.5105754631895596,1.4902527305951085,0.6065952441817299,640.0,75,normal,calibration_replay_final,0.002333100012037903,cva
0.1328730942948926,0.17104959162907443,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.400199871141046,0.20764550070688806,0.00017760007176548243,4,1,1,metadata_only,0.00017760007176548243,0.0,0.7808794500649472,1.827001469669476,0.9479479188238781,1.3874746942466771,1.287315483520348,0.6065952441817299,0.1,0.30392268592396704,calibration_replay_final_eps_00_rep_076,,[],0.17104959162907443,0.30392268592396704,1.2873154835203477,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.2873154835203477,0.7808794500649472,1.827001469669476,0.9479479188238781,1.3874746942466771,1.287315483520348,0.6065952441817299,640.0,76,normal,calibration_replay_final,0.0021075999247841537,cva
0.1328730942948926,0.26443350821061107,CABIQAE,cabiqae,3,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.49572165400345064,0.29889155100755666,0.0003527000080794096,5,2,2,metadata_only,0.0003527000080794096,0.0,1.207197810317064,2.2630796652407956,1.3645064437567922,1.813793054498794,1.9901207961917344,0.6065952441817299,0.1,0.39730660250550365,calibration_replay_final_eps_00_rep_077,,[],0.26443350821061107,0.39730660250550365,1.9901207961917344,1920.0,qctrl,replay-only,premium_new_usa,1,0,128,7,1.9901207961917344,1.207197810317064,2.2630796652407956,1.3645064437567922,1.813793054498794,1.9901207961917344,0.6065952441817299,1920.0,77,normal,calibration_replay_final,0.09668959997361526,cva
0.1328730942948926,0.060976854446395945,CABIQAE,cabiqae,5,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.29220839467005083,0.09549150281252627,0.00037640001391991973,4,2,2,metadata_only,0.00037640001391991973,1.0,0.27837290994560004,1.3339963478493633,0.43593996040529664,0.88496815412733,0.4589104722064096,0.6065952441817299,0.1,0.19384994874128855,calibration_replay_final_eps_00_rep_078,,[],0.060976854446395945,0.19384994874128855,0.4589104722064095,1792.0,qctrl,replay-only,premium_new_usa,2,0,128,6,0.4589104722064095,0.27837290994560004,1.3339963478493633,0.43593996040529664,0.88496815412733,0.4589104722064096,0.6065952441817299,1792.0,78,normal,calibration_replay_final,0.12347649998264387,cva
0.1328730942948926,0.14857882983366097,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.37624614131276907,0.18665770694433803,0.00018430000636726618,4,1,1,metadata_only,0.00018430000636726618,0.0,0.6782954219697857,1.7176473624941053,0.8521339698089255,1.2848906661515156,1.1182010219759901,0.6065952441817299,0.1,0.2814519241285536,calibration_replay_final_eps_00_rep_079,,[],0.14857882983366097,0.2814519241285536,1.1182010219759897,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.1182010219759897,0.6782954219697857,1.7176473624941053,0.8521339698089255,1.2848906661515156,1.1182010219759901,0.6065952441817299,640.0,79,normal,calibration_replay_final,0.0018761000246740878,cva
0.1328730942948926,0.15307298312487325,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.3810417557624419,0.1908503990770898,0.00018129998352378607,4,1,1,metadata_only,0.00018129998352378607,0.0,0.6988122318441969,1.7395404096421205,0.8712745424097333,1.3054074760259269,1.1520239213000485,0.6065952441817299,0.1,0.28594607741976585,calibration_replay_final_eps_00_rep_080,,[],0.15307298312487325,0.28594607741976585,1.1520239213000483,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.1520239213000483,0.6988122318441969,1.7395404096421205,0.8712745424097333,1.3054074760259269,1.1520239213000485,0.6065952441817299,640.0,80,normal,calibration_replay_final,0.0021073000389151275,cva
0.1328730942948926,0.21640250455124868,CABIQAE,cabiqae,3,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.44855119769228263,0.24999999999999994,0.00042969989590346813,9,2,2,metadata_only,0.00042969989590346813,0.0,0.9879255901008122,2.0477360351697342,1.14130563339535,1.594520834282542,1.6286405137143465,0.6065952441817299,0.1,0.3492755988461413,calibration_replay_final_eps_00_rep_081,,[],0.21640250455124868,0.3492755988461413,1.6286405137143463,3712.0,qctrl,replay-only,premium_new_usa,1,0,128,11,1.6286405137143463,0.9879255901008122,2.0477360351697342,1.14130563339535,1.594520834282542,1.6286405137143465,0.6065952441817299,3712.0,81,normal,calibration_replay_final,0.09607600013259798,cva
0.1328730942948926,0.11308519698989764,CABIQAE,cabiqae,5,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.3454915028125263,0.14642507975705424,0.00042380002560094,3,2,2,metadata_only,0.00042380002560094,0.0,0.5162590895127723,1.5772455938006469,0.6684630735883578,1.1228543336945023,0.8510767179013791,0.6065952441817299,0.1,0.24595829128479024,calibration_replay_final_eps_00_rep_082,,[],0.11308519698989764,0.24595829128479024,0.851076717901379,1152.0,qctrl,replay-only,premium_new_usa,2,0,128,5,0.851076717901379,0.5162590895127723,1.5772455938006469,0.6684630735883578,1.1228543336945023,0.8510767179013791,0.6065952441817299,1152.0,82,normal,calibration_replay_final,0.07225679996190593,cva
0.1328730942948926,0.1395905217688668,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.36664744667929333,0.17827978544822545,0.0002652999828569591,4,1,1,metadata_only,0.0002652999828569591,0.0,0.6372617954536157,1.673827185460395,0.8138868938102963,1.2438570396353457,1.0505552121715915,0.6065952441817299,0.1,0.2724636160637594,calibration_replay_final_eps_00_rep_083,,[],0.1395905217688668,0.2724636160637594,1.0505552121715915,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.0505552121715915,0.6372617954536157,1.673827185460395,0.8138868938102963,1.2438570396353457,1.0505552121715915,0.6065952441817299,640.0,83,normal,calibration_replay_final,0.0035878000198863447,cva
0.1328730942948926,0.18453204342407545,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.41454351751696067,0.22026675792097541,0.00018349982565268874,4,1,1,metadata_only,0.00018349982565268874,0.0,0.8424298428074108,1.892483407318525,1.0055667666597565,1.4490250869891408,1.3887841206928868,0.6065952441817299,0.1,0.31740513771896806,calibration_replay_final_eps_00_rep_084,,[],0.18453204342407545,0.31740513771896806,1.3887841206928866,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.3887841206928866,0.8424298428074108,1.892483407318525,1.0055667666597565,1.4490250869891408,1.3887841206928868,0.6065952441817299,640.0,84,normal,calibration_replay_final,0.00211020017741248,cva
0.1328730942948926,0.059987885189037166,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.2914533964146725,0.09426856255318705,0.0001868000254034996,3,1,1,metadata_only,0.0001868000254034996,1.0,0.2738580452068865,1.3305496128010954,0.4303569659761374,0.8804532893886164,0.45146751121715245,0.6065952441817299,0.1,0.19286097948392977,calibration_replay_final_eps_00_rep_085,,[],0.059987885189037166,0.19286097948392977,0.45146751121715234,512.0,qctrl,replay-only,premium_new_usa,0,0,128,4,0.45146751121715234,0.2738580452068865,1.3305496128010954,0.4303569659761374,0.8804532893886164,0.45146751121715245,0.6065952441817299,512.0,85,normal,calibration_replay_final,0.0019061999628320336,cva
0.1328730942948926,0.22803104999919158,CABIQAE,cabiqae,3,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.4561640388911849,0.26564424969698347,0.0003891998785547912,10,2,2,metadata_only,0.0003891998785547912,0.0,1.0410124878125364,2.0824903493555396,1.2127251146329932,1.6476077319942664,1.7161566922879787,0.6065952441817299,0.1,0.3609041442940842,calibration_replay_final_eps_00_rep_086,,[],0.22803104999919158,0.3609041442940842,1.7161566922879785,4096.0,qctrl,replay-only,premium_new_usa,1,0,128,12,1.7161566922879785,1.0410124878125364,2.0824903493555396,1.2127251146329932,1.6476077319942664,1.7161566922879787,0.6065952441817299,4096.0,86,normal,calibration_replay_final,0.07675950007978827,cva
0.1328730942948926,0.16206128828602576,CABIQAE,cabiqae,1,ibm_pittsburgh,,ibm_pittsburgh,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_pricing_multi_asset\quantum\ae_cva\hardware\results\q_ctrl_hardware,ibm_cloud,0.39062563656045013,0.1992431286013866,0.00026240001898258924,4,1,1,metadata_only,0.00026240001898258924,0.0,0.7398458451045964,1.7832929582203456,0.9095892203523069,1.3464410892863263,1.219669709251703,0.6065952441817299,0.1,0.29493438258091836,calibration_replay_final_eps_00_rep_087,,[],0.16206128828602576,0.29493438258091836,1.2196697092517028,640.0,qctrl,replay-only,premium_new_usa,0,0,128,5,1.2196697092517028,0.7398458451045964,1.7832929582203456,0.9095892203523069,1.3464410892863263,1.219669709251703,0.6065952441817299,640.0,87,normal,calibration_replay_final,0.003507999994326383,cva
