run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,case_id,case_repetition,suite_run_index,calibration_case_id,call_strike,put_strike,benchmark_path,exposure_training_path,target_name,repetition,algorithm,algorithm_key,epsilon_target,budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,coverage,grover_power,grover_power_exceeds_calibration,k_max_budget,amplification_factor,t_eff,calibration_status,runtime_wall_seconds,time_to_budget_seconds,n_shots,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,normalized_sq_error
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,512,256.0,0.19906804625631408,0.14593174763261518,0.0531362986236989,0.3641174691984785,0.6441347938882317,0.8786755248614982,0.23454073097326655,0.3641174691984786,0.6441347938882317,0.8786755248614982,0.23454073097326655,0.3641174691984786,1.0,0,False,0,1,6.2225929620762646,ok,0.5186387619025827,0.5186387619025827,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.13258153137550494
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,608,256.0,0.19906804625631408,0.14593174763261518,0.0531362986236989,0.3641174691984785,0.6441347938882317,0.8786755248614982,0.23454073097326655,0.3641174691984786,0.6441347938882317,0.8786755248614982,0.23454073097326655,0.3641174691984786,1.0,0,False,0,1,6.2225929620762646,ok,0.5186387619025827,0.5186387619025827,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.13258153137550494
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,724,256.0,0.19906804625631408,0.14593174763261518,0.0531362986236989,0.3641174691984785,0.6441347938882317,0.8786755248614982,0.23454073097326655,0.3641174691984786,0.6441347938882317,0.8786755248614982,0.23454073097326655,0.3641174691984786,1.0,0,False,0,1,6.2225929620762646,ok,0.5186387619025827,0.5186387619025827,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.13258153137550494
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,861,256.0,0.19906804625631408,0.14593174763261518,0.0531362986236989,0.3641174691984785,0.6441347938882317,0.8786755248614982,0.23454073097326655,0.3641174691984786,0.6441347938882317,0.8786755248614982,0.23454073097326655,0.3641174691984786,1.0,0,False,0,1,6.2225929620762646,ok,0.5186387619025827,0.5186387619025827,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.13258153137550494
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,1024,896.0,0.15266591059413284,0.14593174763261518,0.006734162961517659,0.04614597625782561,0.6441347938882317,0.6738590227938375,0.029724228905605776,0.046145976257825676,0.6441347938882317,0.6738590227938375,0.029724228905605776,0.046145976257825676,1.0,2,False,2,5,6.2225929620762646,ok,1.8152356666590397,1.8152356666590397,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.002129451124787805
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,1217,896.0,0.15266591059413284,0.14593174763261518,0.006734162961517659,0.04614597625782561,0.6441347938882317,0.6738590227938375,0.029724228905605776,0.046145976257825676,0.6441347938882317,0.6738590227938375,0.029724228905605776,0.046145976257825676,1.0,2,False,2,5,6.2225929620762646,ok,1.8152356666590397,1.8152356666590397,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.002129451124787805
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,1448,896.0,0.15266591059413284,0.14593174763261518,0.006734162961517659,0.04614597625782561,0.6441347938882317,0.6738590227938375,0.029724228905605776,0.046145976257825676,0.6441347938882317,0.6738590227938375,0.029724228905605776,0.046145976257825676,1.0,2,False,2,5,6.2225929620762646,ok,1.8152356666590397,1.8152356666590397,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.002129451124787805
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,1722,1536.0,0.14851531749245261,0.14593174763261518,0.0025835698598374313,0.017703960253676928,0.6441347938882317,0.6555385306772393,0.011403736789007635,0.017703960253676928,0.6441347938882317,0.6555385306772393,0.011403736789007635,0.017703960253676928,1.0,2,False,2,5,6.2225929620762646,ok,3.1118325714154964,3.1118325714154964,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0003134302086637724
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,2048,1536.0,0.14851531749245261,0.14593174763261518,0.0025835698598374313,0.017703960253676928,0.6441347938882317,0.6555385306772393,0.011403736789007635,0.017703960253676928,0.6441347938882317,0.6555385306772393,0.011403736789007635,0.017703960253676928,1.0,2,False,2,5,6.2225929620762646,ok,3.1118325714154964,3.1118325714154964,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.0003134302086637724
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,base,0,0,base,4500.0,12500.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\base\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,0,CABIQAE,cabiqae_latentt,0.005,2435,2176.0,0.14742771189700926,0.14593174763261518,0.0014959642643940785,0.010251122793103152,0.6441347938882317,0.6507378987556902,0.00660310486745852,0.010251122793103256,0.6441347938882317,0.6507378987556902,0.00660310486745852,0.010251122793103256,1.0,2,False,2,5,6.2225929620762646,ok,4.408429476171954,4.408429476171954,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,0.00010508551851927897
