target_name,algorithm,algorithm_key,budget,query_budget_actual_median,normalized_abs_error_median,processed_relative_error_median,cva_relative_error_median,coverage,coverage_ci_low,coverage_ci_high,coverage_se,coverage_n,abs_error_mean,abs_error_median,amplification_factor_median,cva_abs_error_median,estimate_mean,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_se,normalized_abs_error_std,processed_abs_error_median,processed_abs_error_median_ci_high,processed_abs_error_median_ci_low,processed_abs_error_se,processed_relative_error_median_ci_high,processed_relative_error_median_ci_low,processed_relative_error_se,query_budget_actual_mean,runtime_wall_seconds_ci_high,runtime_wall_seconds_ci_low,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_median_ci_high,runtime_wall_seconds_median_ci_low,runtime_wall_seconds_se,success_rate,total_repetitions
cva,BIQAE,biqae,512,256.0,0.22787443045041025,0.22787443045041014,0.22787443045041014,0.0,0.0,0.0,0.0,25,0.040705321737492285,0.03726732051806991,1.0,0.1952692243945,0.17988766840197942,0.0,0.05005353967272434,0.03178016315891262,25,25,0.3054921423789508,0.19400129744647251,0.2488964024857709,0.3193684748327327,0.1821247777824769,0.029253626347228702,0.1462681317361435,0.1952692243945,0.2736719264788836,0.1560656192549177,0.02506789777272958,0.31936847483273273,0.1821247777824769,0.029253626347228702,235.52,1.5198409967704503,0.953352730597698,1.215987514762177,1.250075033525371,1.3173660658673567,0.6574478781609475,0.14828064113147493,1.0,25
cva,BIQAE,biqae,608,256.0,0.22787443045041025,0.22787443045041014,0.22787443045041014,0.0,0.0,0.0,0.0,25,0.040705321737492285,0.03726732051806991,1.0,0.1952692243945,0.17988766840197942,0.0,0.05016610604782849,0.03145569934551213,25,25,0.3043185511995059,0.19382657223419003,0.2488964024857709,0.3193684748327327,0.1821247777824769,0.029253626347228702,0.1462681317361435,0.1952692243945,0.2736719264788836,0.1560656192549177,0.02506789777272958,0.31936847483273273,0.1821247777824769,0.029253626347228702,235.52,1.5183302522949422,0.9556064625546823,1.215987514762177,1.250075033525371,1.3173660658673567,0.6574478781609475,0.14828064113147493,1.0,25
cva,BIQAE,biqae,724,256.0,0.22787443045041025,0.22787443045041014,0.22787443045041014,0.0,0.0,0.0,0.0,25,0.0430027423389234,0.03726732051806991,1.0,0.1952692243945,0.17759024780054833,0.0,0.05208191691341374,0.03393052149020485,25,25,0.3192590791880356,0.20821240874966063,0.2629441903003607,0.3833426233413424,0.1821247777824769,0.02903470685414298,0.1451735342707149,0.1952692243945,0.32849239201283176,0.1560656192549177,0.02488030217661469,0.38334262334134245,0.1821247777824769,0.02903470685414298,250.88,1.6512437589415616,0.9884222801204796,1.2970407774425714,1.250075033525371,1.3173660658673567,0.6574478781609475,0.17166232846658366,1.0,25
cva,BIQAE,biqae,861,640.0,0.3290465313664685,0.32904653136646833,0.32904653136646833,0.0,0.0,0.0,0.0,25,0.04556604395793434,0.05381333274450867,3.0,0.28196520707755934,0.18015354941955927,1.0,0.053775251383188054,0.03720368453183397,25,25,0.329418875039022,0.22757694684508395,0.2786177318478812,0.3406678827078033,0.25779268146820716,0.026483390265032502,0.1324169513251625,0.28196520707755934,0.2919237279100768,0.22090664962004114,0.022694038406012133,0.3406678827078033,0.25779268146820705,0.026483390265032502,558.08,3.2844499394445568,2.4053002291795345,2.8564135253258316,3.3772192783497714,3.839899677627009,1.3687336361230587,0.23509098744495466,1.0,25
cva,BIQAE,biqae,1024,768.0,0.32962200792523283,0.32962200792523283,0.32962200792523283,0.0,0.0,0.0,0.0,25,0.055069607361811636,0.05390744804004102,5.0,0.28245834209523135,0.18995378651549916,2.0,0.059412469906569315,0.051221856527525776,25,25,0.3627401638316268,0.3133944661018537,0.33672813709845056,0.3406678827078033,0.31080555021113937,0.012978851253186392,0.06489425626593195,0.28245834209523135,0.2919237279100768,0.26633422015482555,0.011121784101585805,0.3406678827078033,0.31080555021113937,0.012978851253186397,762.88,4.110220064761533,3.640607147587592,3.8891981934402757,3.944687268965685,4.375262617338799,3.8279644436625975,0.1234098914164713,1.0,25
cva,BIQAE,biqae,1217,768.0,0.32962200792523283,0.32962200792523283,0.32962200792523283,0.0,0.0,0.0,0.0,25,0.055069607361811636,0.05390744804004102,5.0,0.28245834209523135,0.18995378651549916,2.0,0.059450153281048856,0.051316877404701304,25,25,0.3640859518460066,0.3140404208383623,0.33672813709845056,0.3406678827078033,0.31080555021113937,0.012978851253186392,0.06489425626593195,0.28245834209523135,0.2919237279100768,0.26633422015482555,0.011121784101585805,0.3406678827078033,0.31080555021113937,0.012978851253186397,762.88,4.121113815523654,3.648954637822374,3.8891981934402757,3.944687268965685,4.375262617338799,3.8279644436625975,0.1234098914164713,1.0,25
cva,BIQAE,biqae,1448,768.0,0.32962200792523283,0.32962200792523283,0.32962200792523283,0.0,0.0,0.0,0.0,25,0.055069607361811636,0.05390744804004102,5.0,0.28245834209523135,0.18995378651549916,2.0,0.05940933729089955,0.051374154852942035,25,25,0.364095510536922,0.3133296743005718,0.33672813709845056,0.3406678827078033,0.31080555021113937,0.012978851253186392,0.06489425626593195,0.28245834209523135,0.2919237279100768,0.26633422015482555,0.011121784101585805,0.3406678827078033,0.31080555021113937,0.012978851253186397,762.88,4.116703968949412,3.6493507488471293,3.8891981934402757,3.944687268965685,4.375262617338799,3.8279644436625975,0.1234098914164713,1.0,25
cva,BIQAE,biqae,1722,768.0,0.32962200792523283,0.32962200792523283,0.32962200792523283,0.0,0.0,0.0,0.0,25,0.055069607361811636,0.05390744804004102,5.0,0.28245834209523135,0.18995378651549916,2.0,0.05959109591129124,0.051344216729519485,25,25,0.3628835567701718,0.3135646179755422,0.33672813709845056,0.3406678827078033,0.31080555021113937,0.012978851253186392,0.06489425626593195,0.28245834209523135,0.2919237279100768,0.26633422015482555,0.011121784101585805,0.3406678827078033,0.31080555021113937,0.012978851253186397,762.88,4.120175185448795,3.645956777567335,3.8891981934402757,3.944687268965685,4.375262617338799,3.8279644436625975,0.1234098914164713,1.0,25
cva,BIQAE,biqae,2048,768.0,0.32962200792523283,0.32962200792523283,0.32962200792523283,0.0,0.0,0.0,0.0,25,0.055069607361811636,0.05390744804004102,5.0,0.28245834209523135,0.18995378651549916,2.0,0.05945207236263185,0.05135072173453601,25,25,0.3635863437255056,0.31374231988139345,0.33672813709845056,0.3406678827078033,0.31080555021113937,0.012978851253186392,0.06489425626593195,0.28245834209523135,0.2919237279100768,0.26633422015482555,0.011121784101585805,0.3406678827078033,0.31080555021113937,0.012978851253186397,762.88,4.118957096229979,3.641319538498624,3.8891981934402757,3.944687268965685,4.375262617338799,3.8279644436625975,0.1234098914164713,1.0,25
cva,BIQAE,biqae,2435,768.0,0.32962200792523283,0.32962200792523283,0.32962200792523283,0.0,0.0,0.0,0.0,25,0.05662940738052029,0.05390744804004102,5.0,0.28245834209523135,0.1883939864967905,2.0,0.06282184462417913,0.051540728195170006,25,25,0.3833539853392924,0.31610629422572567,0.34626567658180124,0.3406678827078033,0.31080555021113937,0.017619142245301297,0.08809571122650649,0.28245834209523135,0.2919237279100768,0.26633422015482555,0.0150981232687494,0.3406678827078033,0.31080555021113937,0.0176191422453013,972.8,6.205395645465501,4.06856910673903,5.0227738043223304,4.022804578725357,4.4395504217899235,3.857419305149773,0.5686212300718501,1.0,25
