a_true,abs_error,algorithm,algorithm_key,budget,epsilon_target,estimate,normalized_abs_error,normalized_sq_error,phase,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index
0.1923435405926084,0.001316026707292861,CABIQAE_latentt,cabiqae_latentt,410496,0.0001,0.19102751388531553,0.006842063441476625,4.6813832137190955e-05,iterative,410496.0,1211066,simulated_noise_v2,99.23763590000453,100000
0.1923435405926084,0.003220707882071794,CABIQAE_latentt,cabiqae_latentt,77056,0.001,0.1891228327105366,0.016744559615305132,0.0002803802767105076,iterative,77056.0,2111067,simulated_noise_v2,15.942103999987012,1000000
0.1923435405926084,0.0005385459063185216,CABIQAE_latentt,cabiqae_latentt,29056,0.0025,0.19180499468628986,0.00279991677734156,7.839533960038747e-06,iterative,29056.0,3611068,simulated_noise_v2,5.853388999996241,2500000
0.1923435405926084,0.004843129728776319,CABIQAE_latentt,cabiqae_latentt,11136,0.005,0.18750041086383207,0.02517958083673976,0.0006340112911139122,iterative,11136.0,6111069,simulated_noise_v2,2.303471699997317,5000000
0.1923435405926084,0.003179127485782307,CABIQAE_latentt,cabiqae_latentt,5120,0.0075,0.1955226680783907,0.01652838185253037,0.0002731874066630553,iterative,5120.0,8611070,simulated_noise_v2,0.9358064999978524,7500000
0.1923435405926084,0.007733651806338948,CABIQAE_latentt,cabiqae_latentt,3456,0.01,0.18460988878626944,0.04020749427046861,0.001616642595509766,iterative,3456.0,11111071,simulated_noise_v2,0.7271639999817125,10000000
0.1923435405926084,0.0008850679436015474,CABIQAE_latentt,cabiqae_latentt,573184,0.0001,0.19322860853620993,0.00460149553696819,2.117376117673817e-05,iterative,573184.0,1221072,simulated_noise_v2,103.21506149999914,100000
0.1923435405926084,0.002593769494179554,CABIQAE_latentt,cabiqae_latentt,67456,0.001,0.18974977109842883,0.013485087599969192,0.00018184758757884288,iterative,67456.0,2121073,simulated_noise_v2,14.995637799991528,1000000
0.1923435405926084,0.0037851918091648673,CABIQAE_latentt,cabiqae_latentt,27008,0.0025,0.18855834878344352,0.019679328962660933,0.0003872759884206254,iterative,27008.0,3621074,simulated_noise_v2,5.544417299999623,2500000
0.1923435405926084,0.004560667870048357,CABIQAE_latentt,cabiqae_latentt,10368,0.005,0.18778287272256003,0.0237110529212314,0.0005622140306334361,iterative,10368.0,6121075,simulated_noise_v2,2.1016010999737773,5000000
0.1923435405926084,0.0027966317184752176,CABIQAE_latentt,cabiqae_latentt,7424,0.0075,0.18954690887413317,0.01453977456096953,0.00021140504428381667,iterative,7424.0,8621076,simulated_noise_v2,1.2366062000219245,7500000
0.1923435405926084,0.006170757339114041,CABIQAE_latentt,cabiqae_latentt,4096,0.01,0.18617278325349434,0.03208195773095371,0.0010292520118507004,iterative,4096.0,11121077,simulated_noise_v2,0.9226208999752998,10000000
0.1923435405926084,0.00017332724344931716,CABIQAE_latentt,cabiqae_latentt,467072,0.0001,0.19217021334915907,0.0009011336846316637,8.120419175778387e-07,iterative,467072.0,1231078,simulated_noise_v2,86.6758342999965,100000
0.1923435405926084,0.0020121778594410222,CABIQAE_latentt,cabiqae_latentt,82048,0.001,0.19033136273316736,0.010461374752910983,0.00010944036172084332,iterative,82048.0,2131079,simulated_noise_v2,17.053698300005635,1000000
0.1923435405926084,0.004284665020065914,CABIQAE_latentt,cabiqae_latentt,18176,0.0025,0.18805887557254247,0.022276105591406435,0.000496224880319489,iterative,18176.0,3631080,simulated_noise_v2,3.6642885000037495,2500000
0.1923435405926084,0.00013446553495732871,CABIQAE_latentt,cabiqae_latentt,9088,0.005,0.19220907505765106,0.0006990904635686847,4.887274762526785e-07,iterative,9088.0,6131081,simulated_noise_v2,1.8657028999878094,5000000
0.1923435405926084,0.0010126782043292093,CABIQAE_latentt,cabiqae_latentt,6272,0.0075,0.1933562187969376,0.005264945218379357,2.7719648152535658e-05,iterative,6272.0,8631082,simulated_noise_v2,1.0469856999989133,7500000
0.1923435405926084,0.007899992714017728,CABIQAE_latentt,cabiqae_latentt,4096,0.01,0.18444354787859066,0.041072305779949435,0.0016869343020816678,iterative,4096.0,11131083,simulated_noise_v2,0.7315396000049077,10000000
0.1923435405926084,0.0014764683824473046,CABIQAE_latentt,cabiqae_latentt,358016,0.0001,0.19086707221016108,0.007676204659113175,5.892411796859082e-05,iterative,358016.0,1241084,simulated_noise_v2,87.56209319998743,100000
0.1923435405926084,0.0025159064000156994,CABIQAE_latentt,cabiqae_latentt,73856,0.001,0.1898276341925927,0.01308027497187698,0.0001710935933399113,iterative,73856.0,2141085,simulated_noise_v2,15.10075370001141,1000000
0.1923435405926084,0.00034285097463757075,CABIQAE_latentt,cabiqae_latentt,23808,0.0025,0.19200068961797082,0.0017824927917061866,3.177280552484515e-06,iterative,23808.0,3641086,simulated_noise_v2,4.8441977000038605,2500000
0.1923435405926084,0.0038833222794703026,CABIQAE_latentt,cabiqae_latentt,7936,0.005,0.1962268628720787,0.020189512304420665,0.0004076164070903535,iterative,7936.0,6141087,simulated_noise_v2,1.639163899992127,5000000
0.1923435405926084,0.004565879392156497,CABIQAE_latentt,cabiqae_latentt,7424,0.0075,0.1877776612004519,0.023738147785410786,0.000563499660282003,iterative,7424.0,8641088,simulated_noise_v2,1.3874949000019114,7500000
0.1923435405926084,0.005203705027158112,CABIQAE_latentt,cabiqae_latentt,4096,0.01,0.18713983556545027,0.027054222934264145,0.0007319309785768641,iterative,4096.0,11141089,simulated_noise_v2,0.869693799992092,10000000
0.6423672082866361,0.0004349678767872067,CABIQAE_latentt,cabiqae_latentt,480896,0.0001,0.6428021761634233,0.0006771327539389527,4.5850876645695026e-07,iterative,480896.0,2101090,simulated_noise_v2,90.96278629999142,100000
0.6423672082866361,0.0003079112079816815,CABIQAE_latentt,cabiqae_latentt,148352,0.001,0.6426751194946178,0.00047933830371410524,2.297652094075158e-07,iterative,148352.0,3001091,simulated_noise_v2,21.90493850002531,1000000
0.6423672082866361,0.0005054278175458116,CABIQAE_latentt,cabiqae_latentt,82816,0.0025,0.6418617804690903,0.0007868207016574239,6.190868165566809e-07,iterative,82816.0,4501092,simulated_noise_v2,10.241124799998943,2500000
0.6423672082866361,0.002527882476819343,CABIQAE_latentt,cabiqae_latentt,39808,0.005,0.6398393258098167,0.00393526077329177,1.5486277353808943e-05,iterative,39808.0,7001093,simulated_noise_v2,4.892958300013561,5000000
0.6423672082866361,0.004657899042559421,CABIQAE_latentt,cabiqae_latentt,10880,0.0075,0.6470251073291955,0.00725114698021911,5.2579132528740714e-05,iterative,10880.0,9501094,simulated_noise_v2,1.7476266000012401,7500000
0.6423672082866361,0.0004903561864091355,CABIQAE_latentt,cabiqae_latentt,7552,0.01,0.6418768521002269,0.0007633580607532033,5.827155289168912e-07,iterative,7552.0,12001095,simulated_noise_v2,1.2826632999931462,10000000
