run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,case_id,case_repetition,suite_run_index,calibration_case_id,call_strike,put_strike,benchmark_path,exposure_training_path,target_name,repetition,algorithm,algorithm_key,epsilon_target,final_queries,final_estimate,a_true,final_abs_error,final_normalized_abs_error,min_abs_error,min_normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,min_processed_abs_error,min_processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,ci_low,ci_high,processed_ci_low,processed_ci_high,cva_ci_low,cva_ci_high,coverage,k_max,k_max_exceeds_calibration,amplification_factor_max,t_eff,calibration_status,runtime_wall_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_queries_requested,max_queries_reached,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,construct_circuit_mode
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,0,75,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,75,CABIQAE,cabiqae_latentt,0.005,6272.0,0.10947851952940818,0.15336867135806465,0.043890151828656465,0.28617416738381735,0.003725391648324028,0.024290434384910867,0.6770256418274311,0.48327839247997145,0.19374724934745963,0.28617416738381735,0.016445246929711388,0.024290434384910877,0.6770256418274311,0.48327839247997145,0.19374724934745963,0.28617416738381735,0.10533953641672056,0.11361750264209582,0.4650074009302172,0.5015493840297257,0.4650074009302172,0.5015493840297257,0.0,3,False,7,6.2225929620762646,ok,20.700006799888797,1.001845100079663,1.001845100079663,6,3,91,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,0,75,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,75,BIQAE,biqae,0.001,15872.0,0.11041731871535787,0.15336867135806465,0.042951352642706775,0.28005297472017415,0.02740249913691023,0.1786707734654266,0.6770256418274311,0.4874225968718238,0.18960304495560726,0.2800529747201742,0.12096469508123397,0.1786707734654266,0.6770256418274311,0.4874225968718238,0.18960304495560726,0.2800529747201742,0.10968011412785222,0.1111545233028635,0.48416830507549674,0.4906768886681509,0.48416830507549674,0.4906768886681509,0.0,51,True,103,6.2225929620762646,ok,104.35193570028059,13.867576099815778,13.867576099815778,2,2,93,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,1,76,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,76,CABIQAE,cabiqae_latentt,0.005,5504.0,0.17250392838335488,0.15336867135806465,0.01913525702529023,0.12476640017709871,4.278870418678027e-06,2.7899246833066012e-05,0.6770256418274311,0.7614956939858294,0.08447005215839831,0.12476640017709863,1.888850549369714e-05,2.789924683312317e-05,0.6770256418274311,0.7614956939858294,0.08447005215839831,0.12476640017709863,0.16755091932105765,0.1774569374456521,0.7396312929338702,0.7833600950377887,0.7396312929338702,0.7833600950377887,0.0,4,False,9,6.2225929620762646,ok,15.674330900073983,0.9252873999066651,0.9252873999066651,18,1,94,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,1,76,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,76,BIQAE,biqae,0.001,21632.0,0.21620806525083364,0.15336867135806465,0.06283939389276899,0.4097277060323486,0.025578504843966426,0.16677789940716875,0.6770256418274311,0.9544218049784629,0.27739616315103177,0.40972770603234854,0.11291291438876916,0.16677789940716875,0.6770256418274311,0.9544218049784629,0.27739616315103177,0.40972770603234854,0.2154844662911646,0.2169316642105027,0.9512275734202339,0.957616036536692,0.9512275734202339,0.957616036536692,0.0,68,True,137,6.2225929620762646,ok,148.58289799990598,19.210898200049996,19.210898200049996,2,3,97,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,2,77,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,77,CABIQAE,cabiqae_latentt,0.005,27392.0,0.14215987875215425,0.15336867135806465,0.0112087926059104,0.07308397801622478,0.0003103527818684171,0.0020235735181134023,0.6770256418274311,0.6275459147036946,0.049479727123736494,0.07308397801622485,0.0013700111598856646,0.002023573518113322,0.6770256418274311,0.6275459147036946,0.049479727123736494,0.07308397801622485,0.13719996410852311,0.14711979339578535,0.6056510298795713,0.6494407995278177,0.6056510298795713,0.6494407995278177,0.0,2,False,5,6.2225929620762646,ok,78.71443000028376,0.00021089974325150251,0.00021089974325150251,50,0,97,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,2,77,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,77,BIQAE,biqae,0.001,12544.0,0.058267726662763364,0.15336867135806465,0.09510094469530128,0.6200806452399417,0.0025433887966527235,0.01658349631728086,0.6770256418274311,0.257215144999092,0.4198104968283391,0.6200806452399417,0.011227452237949964,0.016583496317280934,0.6770256418274311,0.257215144999092,0.4198104968283391,0.6200806452399417,0.057550509906400406,0.058984943419126315,0.2540490868301954,0.2603812031679886,0.2540490868301954,0.2603812031679886,0.0,39,True,79,6.2225929620762646,ok,83.17108000000007,11.273002299945801,11.273002299945801,2,2,99,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,3,78,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,78,CABIQAE,cabiqae_latentt,0.005,16896.0,0.14231935030170362,0.15336867135806465,0.011049321056361028,0.07204418580744272,0.0005078840073531043,0.0033115238128872144,0.6770256418274311,0.6282498806912125,0.04877576113621862,0.07204418580744273,0.0022419865348467516,0.0033115238128871606,0.6770256418274311,0.6282498806912125,0.04877576113621862,0.07204418580744273,0.137381903190168,0.14725679741323927,0.6064541758052249,0.6500455855772003,0.6064541758052249,0.6500455855772003,0.0,2,False,5,6.2225929620762646,ok,49.824124599806964,0.00010600022505968809,0.00010600022505968809,28,0,99,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,3,78,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,78,BIQAE,biqae,0.001,22656.0,0.21265532925376351,0.15336867135806465,0.05928665789569887,0.3865630273166044,0.010288672869745025,0.06708457978177569,0.6770256418274311,0.93873872350321,0.2617130816757789,0.3865630273166044,0.04541798068348024,0.06708457978177576,0.6770256418274311,0.93873872350321,0.2617130816757789,0.3865630273166044,0.21197023850157448,0.21334042000595257,0.9357144813153909,0.9417629656910291,0.9357144813153909,0.9417629656910291,0.0,72,True,145,6.2225929620762646,ok,140.57496869994793,17.017520200111903,17.017520200111903,4,1,100,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,4,79,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,79,CABIQAE,cabiqae_latentt,0.005,20736.0,0.1486068214394599,0.15336867135806465,0.0047618499186047325,0.031048387369069674,0.0025012901587505576,0.016309003244286312,0.6770256418274311,0.65600508744118,0.021020554386251056,0.03104838736906961,0.011041613389028648,0.01630900324428639,0.6770256418274311,0.65600508744118,0.021020554386251056,0.03104838736906961,0.1438006033353037,0.15341303954361615,0.6347886755891653,0.6772214992931948,0.6347886755891653,0.6772214992931948,1.0,5,False,11,6.2225929620762646,ok,57.28320110007189,1.1107606999576092,1.1107606999576092,21,1,101,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,4,79,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,79,BIQAE,biqae,0.001,22016.0,0.21946291784650795,0.15336867135806465,0.06609424648844331,0.430950114538942,0.054923627378207135,0.35811503674031836,0.6770256418274311,0.9687899197187632,0.2917642778913321,0.4309501145389419,0.24245306259716815,0.3581150367403184,0.6770256418274311,0.9687899197187632,0.2917642778913321,0.4309501145389419,0.21875262894015018,0.22017320675286575,0.9656544436241241,0.9719253958134024,0.9656544436241241,0.9719253958134024,0.0,70,True,141,6.2225929620762646,ok,147.27570490003563,15.604864299995825,15.604864299995825,3,1,102,128,262144,False,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full
