run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,case_id,case_repetition,suite_run_index,calibration_case_id,call_strike,put_strike,benchmark_path,exposure_training_path,target_name,repetition,algorithm,algorithm_key,epsilon_target,step_index,budget,query_budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,grover_power,grover_power_exceeds_calibration,k_max_budget,amplification_factor,t_eff,calibration_status,runtime_wall_seconds,time_to_budget_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,construct_circuit_mode,normalized_sq_error
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,0,75,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,75,BIQAE,biqae,0.001,1,512,512.0,512.0,0.09826364639778556,0.15336867135806465,0.05510502496027908,0.35929779186537547,0.6770256418274311,0.43377182368259654,0.24325381814483454,0.3592977918653754,0.6770256418274311,0.43377182368259654,0.24325381814483454,0.3592977918653754,1,False,1,3,6.2225929620762646,ok,3.3661914742025996,3.3661914742025996,13.867576099815778,13.867576099815778,2,2,93,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.12909490323933467
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,0,75,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,75,BIQAE,biqae,0.001,2,2688,2688.0,2688.0,0.11297565984225141,0.15336867135806465,0.04039301151581323,0.26337198567436915,0.6770256418274311,0.4987160541868763,0.17830958764055477,0.26337198567436915,0.6770256418274311,0.4987160541868763,0.17830958764055477,0.26337198567436915,8,False,8,17,6.2225929620762646,ok,17.672505239563648,17.672505239563648,13.867576099815778,13.867576099815778,2,2,93,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.06936480283806011
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,0,75,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,75,BIQAE,biqae,0.001,3,15872,15872.0,15872.0,0.11041731871535787,0.15336867135806465,0.042951352642706775,0.28005297472017415,0.6770256418274311,0.4874225968718238,0.18960304495560726,0.2800529747201742,0.6770256418274311,0.4874225968718238,0.18960304495560726,0.2800529747201742,51,True,51,103,6.2225929620762646,ok,104.35193570028059,104.35193570028059,13.867576099815778,13.867576099815778,2,2,93,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0784296686496185
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,1,76,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,76,CABIQAE,cabiqae_latentt,0.005,0,128,128.0,128.0,0.15165093204582697,0.15336867135806465,0.001717739312237676,0.011200066460948392,0.6770256418274311,0.6694429096431976,0.007582732184233443,0.011200066460948352,0.6770256418274311,0.6694429096431976,0.007582732184233443,0.011200066460948352,0,False,0,1,6.2225929620762646,ok,0.3645193232575345,0.3645193232575345,0.9252873999066651,0.9252873999066651,18,1,94,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.00012544148872966105
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,1,76,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,76,CABIQAE,cabiqae_latentt,0.005,1,256,256.0,256.0,0.16000011938393124,0.15336867135806465,0.006631448025866599,0.04323860907932352,0.6770256418274311,0.7062992888910855,0.02927364706365443,0.04323860907932357,0.6770256418274311,0.7062992888910855,0.02927364706365443,0.04323860907932357,0,False,0,1,6.2225929620762646,ok,0.729038646515069,0.729038646515069,0.9252873999066651,0.9252873999066651,18,1,94,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.001869577315114558
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,1,76,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,76,CABIQAE,cabiqae_latentt,0.005,2,384,384.0,384.0,0.16286514838675822,0.15336867135806465,0.009496477028693578,0.06191927559000935,0.6770256418274311,0.7189465791252467,0.04192093729781565,0.06191927559000933,0.6770256418274311,0.7189465791252467,0.04192093729781565,0.06191927559000933,0,False,0,1,6.2225929620762646,ok,1.0935579697726034,1.0935579697726034,0.9252873999066651,0.9252873999066651,18,1,94,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0038339966895915276
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,1,76,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,76,CABIQAE,cabiqae_latentt,0.005,3,512,512.0,512.0,0.15336439248764597,0.15336867135806465,4.278870418678027e-06,2.7899246833066012e-05,0.6770256418274311,0.6770067533219374,1.888850549369714e-05,2.789924683312317e-05,0.6770256418274311,0.6770067533219374,1.888850549369714e-05,2.789924683312317e-05,0,False,0,1,6.2225929620762646,ok,1.458077293030138,1.458077293030138,0.9252873999066651,0.9252873999066651,18,1,94,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,7.783679738523439e-10
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,1,76,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,76,CABIQAE,cabiqae_latentt,0.005,4,640,640.0,640.0,0.14738836925557106,0.15336867135806465,0.00598030210249359,0.03899298370089926,0.6770256418274311,0.6506263920105632,0.02639924981686792,0.03899298370089932,0.6770256418274311,0.6506263920105632,0.02639924981686792,0.03899298370089932,0,False,0,1,6.2225929620762646,ok,1.8225966162876723,1.8225966162876723,0.9252873999066651,0.9252873999066651,18,1,94,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0015204527778985952
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,1,76,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,76,CABIQAE,cabiqae_latentt,0.005,5,768,768.0,768.0,0.15078161620677552,0.15336867135806465,0.002587055151289125,0.016868211274056192,0.6770256418274311,0.6656054302631325,0.011420211564298621,0.01686821127405622,0.6770256418274311,0.6656054302631325,0.011420211564298621,0.01686821127405622,0,False,0,1,6.2225929620762646,ok,2.187115939545207,2.187115939545207,0.9252873999066651,0.9252873999066651,18,1,94,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0002845365515861964
simulated_noise,simulated_noise,realistic,1.0,0.125,6q_instance,put_down_10pct,1,76,base,4500.0,11250.0,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\benchmark\benchmark.npz,C:\Users\guilb\Desktop\Quantum-CVA\cva_pricing_pipeline\multi_asset\6q_instance\cva_robustness_test\data\put_down_10pct\quantum\training\crca\positive_exposure\training_heavy_hex_star_shots_backend_noise_snapshot.npz,cva,76,CABIQAE,cabiqae_latentt,0.005,6,896,896.0,896.0,0.15307927816891348,0.15336867135806465,0.00028939318915116585,0.0018869120178757327,0.6770256418274311,0.6757481540074569,0.0012774878199741657,0.0018869120178756657,0.6770256418274311,0.6757481540074569,0.0012774878199741657,0.0018869120178756657,0,False,0,1,6.2225929620762646,ok,2.5516352628027414,2.5516352628027414,0.9252873999066651,0.9252873999066651,18,1,94,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,3.5604369632038696e-06
