profile,scenario_id,objective_ry_offset,a_true,t_eff,k,K,p_ideal,p_noisy,c_est
realistic,3,0.48,0.530324472540106,15.598374479853476,3.0,7.0,0.29392920795739114,0.3739166666666667,0.6118447553075028
realistic,3,0.48,0.530324472540106,15.598374479853476,4.0,9.0,0.7597115473740004,0.6495833333333333,0.575959501399929
realistic,3,0.48,0.530324472540106,15.598374479853476,6.0,13.0,0.8547965069844328,0.6493333333333333,0.4208985443587965
realistic,3,0.48,0.530324472540106,15.598374479853476,8.0,17.0,0.9290775352277615,0.64075,0.3280292917812339
realistic,3,0.48,0.530324472540106,15.598374479853476,10.0,21.0,0.9781990722745366,0.6238333333333334,0.2589577030008121
realistic,3,0.48,0.530324472540106,15.598374479853476,12.0,25.0,0.9992808161340343,0.6004166666666667,0.20112262162243658
realistic,4,0.52,0.5682384803402307,13.674026257984712,0.0,1.0,0.5682384803402307,0.5665833333333333,0.9757446678377802
realistic,4,0.52,0.5682384803402307,13.674026257984712,1.0,3.0,0.3003685880178481,0.3315,0.8440555437992132
realistic,4,0.52,0.5682384803402307,13.674026257984712,2.0,5.0,0.8161510362106941,0.7319166666666667,0.7335628864177098
realistic,4,0.52,0.5682384803402307,13.674026257984712,3.0,7.0,0.09088380678579312,0.24191666666666667,0.6308313814364344
realistic,4,0.52,0.5682384803402307,13.674026257984712,4.0,9.0,0.9716006215135108,0.7708333333333334,0.5742853613384695
realistic,4,0.52,0.5682384803402307,13.674026257984712,6.0,13.0,0.9891237432205318,0.7078333333333333,0.4249095166897823
realistic,4,0.52,0.5682384803402307,13.674026257984712,8.0,17.0,0.8635955094254387,0.6265833333333334,0.34814328024392555
realistic,4,0.52,0.5682384803402307,13.674026257984712,10.0,21.0,0.6317284785494246,0.533,0.2505153051442738
realistic,4,0.52,0.5682384803402307,13.674026257984712,12.0,25.0,0.3613355374596604,0.47933333333333333,0.14904083056359463
realistic,5,0.56,0.6056665183230261,15.416651477832293,0.0,1.0,0.6056665183230261,0.609,1.0
realistic,5,0.56,0.6056665183230261,15.416651477832293,1.0,3.0,0.20187741026828598,0.2530833333333333,0.8282387016994301
realistic,5,0.56,0.6056665183230261,15.416651477832293,2.0,5.0,0.9373200712658452,0.8199166666666666,0.7315389521012644
realistic,5,0.56,0.6056665183230261,15.416651477832293,3.0,7.0,0.001608195203286102,0.18483333333333332,0.6323672733648142
realistic,5,0.56,0.6056665183230261,15.416651477832293,4.0,9.0,0.970427532192001,0.7655,0.5643802325150442
realistic,5,0.56,0.6056665183230261,15.416651477832293,6.0,13.0,0.6823873702650798,0.5751666666666667,0.41212648966548676
