profile,scenario_id,objective_ry_offset,a_true,rep,step_index,algorithm,budget,query_budget,query_budget_actual,estimate,abs_error,normalized_abs_error,nrmse,amplification_factor,k_max_budget,time_to_budget_seconds,runtime_seconds
realistic,1,0.3,0.3602728053304129,1,26,CABIQAE_latentt,28032.0,28032.0,28032.0,0.3582996300279539,0.001973175302458996,0.005476892158566784,0.005476892158566784,9,9,4.642991003288714,4.642991003288714
realistic,1,0.3,0.3602728053304129,1,27,CABIQAE_latentt,29184.0,29184.0,29184.0,0.35827040865452653,0.0020023966758863643,0.005558001176497152,0.005558001176497152,9,9,4.833798852738934,4.833798852738934
realistic,1,0.3,0.3602728053304129,1,28,CABIQAE_latentt,30336.0,30336.0,30336.0,0.3582687174769237,0.0020040878534892115,0.005562695334862217,0.005562695334862217,9,9,5.024606702189156,5.024606702189156
realistic,1,0.3,0.3602728053304129,1,29,CABIQAE_latentt,31488.0,31488.0,31488.0,0.35831497792876804,0.0019578274016448516,0.005434291383301306,0.005434291383301306,9,9,5.215414551639377,5.215414551639377
realistic,1,0.3,0.3602728053304129,1,30,CABIQAE_latentt,32640.0,32640.0,32640.0,0.35832682607573346,0.0019459792546794308,0.005401404785173105,0.005401404785173105,9,9,5.406222401089598,5.406222401089598
realistic,1,0.3,0.3602728053304129,1,31,CABIQAE_latentt,33792.0,33792.0,33792.0,0.3583888815260897,0.0018839238043231732,0.005229159060716203,0.005229159060716203,9,9,5.597030250539819,5.597030250539819
realistic,1,0.3,0.3602728053304129,1,32,CABIQAE_latentt,34944.0,34944.0,34944.0,0.35843915971318924,0.001833645617223656,0.005089603184292485,0.005089603184292485,9,9,5.78783809999004,5.78783809999004
realistic,1,0.3,0.3602728053304129,1,0,BIQAE,128.0,128.0,128.0,0.3053458484125213,0.05492695691789157,0.15245934776430609,0.15245934776430609,1,1,0.02317785899998853,0.02317785899998853
realistic,1,0.3,0.3602728053304129,1,1,BIQAE,256.0,256.0,256.0,0.32792574513834005,0.03234706019207284,0.08978490664152891,0.08978490664152891,1,1,0.04635571799997706,0.04635571799997706
realistic,1,0.3,0.3602728053304129,1,2,BIQAE,384.0,384.0,384.0,0.3562247028321931,0.004048102498219797,0.011236214441740076,0.011236214441740076,1,1,0.0695335769999656,0.0695335769999656
realistic,1,0.3,0.3602728053304129,1,3,BIQAE,768.0,768.0,768.0,0.38904392192499826,0.028771116594585366,0.07985925156965105,0.07985925156965105,3,3,0.1390671539999312,0.1390671539999312
realistic,1,0.3,0.3602728053304129,1,4,BIQAE,2688.0,2688.0,2688.0,0.3817840319640847,0.02151122663367183,0.059708160914181366,0.059708160914181366,15,15,0.4867350389997591,0.4867350389997591
realistic,1,0.3,0.3602728053304129,1,5,BIQAE,12800.0,12800.0,12800.0,0.3818230231862259,0.021550217855813014,0.05981638785100338,0.05981638785100338,79,79,2.317785899998853,2.317785899998853
realistic,1,0.3,0.3602728053304129,1,0,BAE,16.0,16.0,16.0,0.23564454898030873,0.12462825635010416,0.34592745970877614,0.34592745970877614,1,1,0.048751125380714175,0.048751125380714175
realistic,1,0.3,0.3602728053304129,1,1,BAE,656.0,656.0,656.0,0.3357241472676407,0.024548658062772177,0.0681390815503217,0.0681390815503217,5,5,1.9987961406092813,1.9987961406092813
realistic,1,0.3,0.3602728053304129,1,2,BAE,2064.0,2064.0,2064.0,0.3548584999581724,0.005414305372240469,0.015028348773854604,0.015028348773854604,11,11,6.288895174112129,6.288895174112129
realistic,1,0.3,0.3602728053304129,1,3,BAE,4496.0,4496.0,4496.0,0.36169812103145765,0.0014253157010447604,0.003956212292342123,0.003956212292342123,19,19,13.699066231980684,13.699066231980684
realistic,1,0.3,0.3602728053304129,1,4,BAE,7440.0,7440.0,7440.0,0.3566725448896444,0.003600260440768499,0.009993150711074717,0.009993150711074717,23,23,22.669273302032092,22.669273302032092
realistic,1,0.3,0.3602728053304129,1,5,BAE,10128.0,10128.0,10128.0,0.3603997222335272,0.0001269169031142825,0.0003522799979251408,0.0003522799979251408,21,23,30.859462365992076,30.859462365992076
realistic,1,0.3,0.3602728053304129,1,6,BAE,12816.0,12816.0,12816.0,0.3618459448836505,0.0015731395532376236,0.004366523173445934,0.004366523173445934,21,23,39.04965142995206,39.04965142995206
realistic,1,0.3,0.3602728053304129,1,7,BAE,15760.0,15760.0,15760.0,0.3605549072299947,0.0002821018995818325,0.0007830230186902718,0.0007830230186902718,23,23,48.019858500003465,48.019858500003465
realistic,1,0.3,0.3602728053304129,2,0,CABIQAE_latentt,128.0,128.0,128.0,0.3571775281257337,0.00309527720467917,0.008591481674117572,0.008591481674117572,1,1,0.02185275283019401,0.02185275283019401
realistic,1,0.3,0.3602728053304129,2,1,CABIQAE_latentt,256.0,256.0,256.0,0.3501326389889077,0.010140166341505219,0.028145800047842867,0.028145800047842867,1,1,0.04370550566038802,0.04370550566038802
realistic,1,0.3,0.3602728053304129,2,2,CABIQAE_latentt,384.0,384.0,384.0,0.35245912206922636,0.007813683261186533,0.021688240537668275,0.021688240537668275,1,1,0.06555825849058203,0.06555825849058203
realistic,1,0.3,0.3602728053304129,2,3,CABIQAE_latentt,512.0,512.0,512.0,0.33849739289248537,0.02177541243792752,0.060441454685864746,0.060441454685864746,1,1,0.08741101132077604,0.08741101132077604
realistic,1,0.3,0.3602728053304129,2,4,CABIQAE_latentt,1664.0,1664.0,1664.0,0.36763709857051363,0.007364293240100739,0.020440880163982426,0.020440880163982426,9,9,0.28408578679252217,0.28408578679252217
realistic,1,0.3,0.3602728053304129,2,5,CABIQAE_latentt,2816.0,2816.0,2816.0,0.3677664989704833,0.007493693640070409,0.02080005354053244,0.02080005354053244,9,9,0.4807605622642682,0.4807605622642682
realistic,1,0.3,0.3602728053304129,2,6,CABIQAE_latentt,3968.0,3968.0,3968.0,0.36355879062209834,0.003285985291685445,0.009120825227626621,0.009120825227626621,9,9,0.6774353377360143,0.6774353377360143
realistic,1,0.3,0.3602728053304129,2,7,CABIQAE_latentt,5120.0,5120.0,5120.0,0.3624511052272429,0.002178299896829994,0.006046251242394591,0.006046251242394591,9,9,0.8741101132077604,0.8741101132077604
realistic,1,0.3,0.3602728053304129,2,8,CABIQAE_latentt,6272.0,6272.0,6272.0,0.36106722778972244,0.0007944224593095517,0.002205058076978561,0.002205058076978561,9,9,1.0707848886795066,1.0707848886795066
realistic,1,0.3,0.3602728053304129,2,9,CABIQAE_latentt,7424.0,7424.0,7424.0,0.36084681704568133,0.000574011715268441,0.001593269618954459,0.001593269618954459,9,9,1.2674596641512526,1.2674596641512526
realistic,1,0.3,0.3602728053304129,2,10,CABIQAE_latentt,8576.0,8576.0,8576.0,0.3606905493141832,0.0004177439837703134,0.001159521278291301,0.001159521278291301,9,9,1.4641344396229987,1.4641344396229987
realistic,1,0.3,0.3602728053304129,2,11,CABIQAE_latentt,9728.0,9728.0,9728.0,0.36082641103242774,0.0005536057020148477,0.001536629170517396,0.001536629170517396,9,9,1.6608092150947449,1.6608092150947449
realistic,1,0.3,0.3602728053304129,2,12,CABIQAE_latentt,10880.0,10880.0,10880.0,0.36105856068265524,0.0007857553522423455,0.002181001009836739,0.002181001009836739,9,9,1.8574839905664908,1.8574839905664908
realistic,1,0.3,0.3602728053304129,2,13,CABIQAE_latentt,12032.0,12032.0,12032.0,0.36097942280858236,0.000706617478169469,0.0019613400393110906,0.0019613400393110906,9,9,2.054158766038237,2.054158766038237
realistic,1,0.3,0.3602728053304129,2,14,CABIQAE_latentt,13184.0,13184.0,13184.0,0.3609504666646751,0.0006776613342622251,0.0018809672121678162,0.0018809672121678162,9,9,2.250833541509983,2.250833541509983
realistic,1,0.3,0.3602728053304129,2,15,CABIQAE_latentt,14336.0,14336.0,14336.0,0.3611448339086329,0.0008720285782199966,0.0024204673939245648,0.0024204673939245648,9,9,2.4475083169817293,2.4475083169817293
realistic,1,0.3,0.3602728053304129,2,16,CABIQAE_latentt,15488.0,15488.0,15488.0,0.36110758028433154,0.0008347749539186489,0.0023170634629307123,0.0023170634629307123,9,9,2.6441830924534755,2.6441830924534755
realistic,1,0.3,0.3602728053304129,2,17,CABIQAE_latentt,16640.0,16640.0,16640.0,0.36103570231495574,0.000762896984542849,0.002117553623963324,0.002117553623963324,9,9,2.840857867925221,2.840857867925221
realistic,1,0.3,0.3602728053304129,2,18,CABIQAE_latentt,17792.0,17792.0,17792.0,0.3610197324952491,0.0007469271648362086,0.002073226604353853,0.002073226604353853,9,9,3.0375326433969674,3.0375326433969674
realistic,1,0.3,0.3602728053304129,2,19,CABIQAE_latentt,18944.0,18944.0,18944.0,0.3608042229029138,0.000531417572500914,0.0014750421476123936,0.0014750421476123936,9,9,3.2342074188687135,3.2342074188687135
realistic,1,0.3,0.3602728053304129,2,20,CABIQAE_latentt,20096.0,20096.0,20096.0,0.3607575802943107,0.00048477496389781605,0.0013455774533224065,0.0013455774533224065,9,9,3.4308821943404597,3.4308821943404597
realistic,1,0.3,0.3602728053304129,2,21,CABIQAE_latentt,21248.0,21248.0,21248.0,0.3606480350823959,0.00037522975198300834,0.0010415156138107015,0.0010415156138107015,9,9,3.627556969812206,3.627556969812206
realistic,1,0.3,0.3602728053304129,2,22,CABIQAE_latentt,22400.0,22400.0,22400.0,0.36049629755292373,0.0002234922225108349,0.0006203416389029586,0.0006203416389029586,9,9,3.824231745283952,3.824231745283952
realistic,1,0.3,0.3602728053304129,2,23,CABIQAE_latentt,23552.0,23552.0,23552.0,0.3603227362497474,4.9930919334528756e-05,0.0001385919741811658,0.0001385919741811658,9,9,4.020906520755698,4.020906520755698
realistic,1,0.3,0.3602728053304129,2,24,CABIQAE_latentt,24704.0,24704.0,24704.0,0.3602178439550754,5.496137533750334e-05,0.00015255488209024615,0.00015255488209024615,9,9,4.217581296227444,4.217581296227444
realistic,1,0.3,0.3602728053304129,2,25,CABIQAE_latentt,25856.0,25856.0,25856.0,0.3600301968282318,0.00024260850218110752,0.000673402206859901,0.000673402206859901,9,9,4.4142560716991905,4.4142560716991905
realistic,1,0.3,0.3602728053304129,2,26,CABIQAE_latentt,27008.0,27008.0,27008.0,0.35985472933141516,0.0004180759989977356,0.0011604428444559126,0.0011604428444559126,9,9,4.610930847170936,4.610930847170936
realistic,1,0.3,0.3602728053304129,2,27,CABIQAE_latentt,28160.0,28160.0,28160.0,0.3598069348860198,0.00046587044439311276,0.0012931046626343454,0.0012931046626343454,9,9,4.807605622642682,4.807605622642682
realistic,1,0.3,0.3602728053304129,2,28,CABIQAE_latentt,29312.0,29312.0,29312.0,0.359740321744762,0.0005324835856508892,0.0014780010530146413,0.0014780010530146413,9,9,5.004280398114428,5.004280398114428
realistic,1,0.3,0.3602728053304129,2,29,CABIQAE_latentt,30464.0,30464.0,30464.0,0.3595789187974462,0.0006938865329667032,0.0019260030807219184,0.0019260030807219184,9,9,5.200955173586174,5.200955173586174
realistic,1,0.3,0.3602728053304129,2,30,CABIQAE_latentt,31616.0,31616.0,31616.0,0.35954341260516975,0.0007293927252431387,0.002024556709391926,0.002024556709391926,9,9,5.3976299490579205,5.3976299490579205
realistic,1,0.3,0.3602728053304129,2,31,CABIQAE_latentt,32768.0,32768.0,32768.0,0.35950447333875224,0.0007683319916606535,0.0021326394340422166,0.0021326394340422166,9,9,5.594304724529667,5.594304724529667
realistic,1,0.3,0.3602728053304129,2,32,CABIQAE_latentt,33920.0,33920.0,33920.0,0.359463019511281,0.0008097858191318807,0.002247701761417188,0.002247701761417188,9,9,5.790979500001413,5.790979500001413
realistic,1,0.3,0.3602728053304129,2,0,BIQAE,128.0,128.0,128.0,0.3502678006193034,0.010005004711109489,0.02777063537153106,0.02777063537153106,1,1,0.023109454782578448,0.023109454782578448
realistic,1,0.3,0.3602728053304129,2,1,BIQAE,256.0,256.0,256.0,0.3432213712605994,0.01705143406981352,0.047329228899681546,0.047329228899681546,1,1,0.046218909565156896,0.046218909565156896
realistic,1,0.3,0.3602728053304129,2,2,BIQAE,640.0,640.0,640.0,0.39514668296847355,0.03487387763806066,0.09679852912039025,0.09679852912039025,3,3,0.11554727391289223,0.11554727391289223
realistic,1,0.3,0.3602728053304129,2,3,BIQAE,2560.0,2560.0,2560.0,0.38515760461549226,0.024884799285079362,0.0690721001332783,0.0690721001332783,15,15,0.4621890956515689,0.4621890956515689
realistic,1,0.3,0.3602728053304129,2,4,BIQAE,14720.0,14720.0,14720.0,0.3848158099619351,0.024543004631522203,0.06812338946597248,0.06812338946597248,95,95,2.6575872999965213,2.6575872999965213
realistic,1,0.3,0.3602728053304129,2,0,BAE,16.0,16.0,16.0,0.3307014222567192,0.02957138307369367,0.08208053074273314,0.08208053074273314,1,1,0.05449996663692973,0.05449996663692973
realistic,1,0.3,0.3602728053304129,2,1,BAE,400.0,400.0,400.0,0.321526672736718,0.038746132593694915,0.10754664804122564,0.10754664804122564,3,3,1.3624991659232433,1.3624991659232433
realistic,1,0.3,0.3602728053304129,2,2,BAE,2832.0,2832.0,2832.0,0.3738061499501264,0.013533344619713505,0.03756415810319578,0.03756415810319578,19,19,9.646494094736562,9.646494094736562
realistic,1,0.3,0.3602728053304129,2,3,BAE,4496.0,4496.0,4496.0,0.3631058706120618,0.0028330652816488944,0.00786366675400503,0.00786366675400503,13,19,15.314490624977253,15.314490624977253
realistic,1,0.3,0.3602728053304129,2,4,BAE,7440.0,7440.0,7440.0,0.3667825703104045,0.006509764979991617,0.01806898795489543,0.01806898795489543,23,23,25.342484486172324,25.342484486172324
realistic,1,0.3,0.3602728053304129,2,5,BAE,9104.0,9104.0,9104.0,0.36238020613226596,0.0021074008018530654,0.005849458440029436,0.005849458440029436,13,23,31.010481016413014,31.010481016413014
realistic,1,0.3,0.3602728053304129,2,6,BAE,12048.0,12048.0,12048.0,0.36364265114436,0.0033698458139471144,0.009353594731793775,0.009353594731793775,23,23,41.03847487760808,41.03847487760808
realistic,1,0.3,0.3602728053304129,2,7,BAE,14992.0,14992.0,14992.0,0.3611047398910924,0.0008319345606794815,0.0023091794561526753,0.0023091794561526753,23,23,51.06646873880315,51.06646873880315
realistic,1,0.3,0.3602728053304129,2,8,BAE,17936.0,17936.0,17936.0,0.35789953121261,0.002373274117802915,0.00658743619470901,0.00658743619470901,23,23,61.094462599998224,61.094462599998224
realistic,1,0.3,0.3602728053304129,3,0,CABIQAE_latentt,128.0,128.0,128.0,0.3254369706825682,0.03483583464784468,0.09669293416664099,0.09669293416664099,1,1,0.019677206938753702,0.019677206938753702
realistic,1,0.3,0.3602728053304129,3,1,CABIQAE_latentt,256.0,256.0,256.0,0.3295753093972151,0.030697495933197816,0.08520625336970569,0.08520625336970569,1,1,0.039354413877507405,0.039354413877507405
realistic,1,0.3,0.3602728053304129,3,2,CABIQAE_latentt,384.0,384.0,384.0,0.3583700691665922,0.0019027361638206952,0.005281376045232336,0.005281376045232336,1,1,0.05903162081626111,0.05903162081626111
realistic,1,0.3,0.3602728053304129,3,3,CABIQAE_latentt,1792.0,1792.0,1792.0,0.36920842661384384,0.00893562128343095,0.024802375175766944,0.024802375175766944,11,11,0.27548089714255186,0.27548089714255186
realistic,1,0.3,0.3602728053304129,3,4,CABIQAE_latentt,3200.0,3200.0,3200.0,0.3623791629617111,0.0021063576312981835,0.005846562938233442,0.005846562938233442,11,11,0.49193017346884255,0.49193017346884255
realistic,1,0.3,0.3602728053304129,3,5,CABIQAE_latentt,4608.0,4608.0,4608.0,0.36056823314089426,0.00029542781048136346,0.0008200114083282559,0.0008200114083282559,11,11,0.7083794497951333,0.7083794497951333
realistic,1,0.3,0.3602728053304129,3,6,CABIQAE_latentt,6016.0,6016.0,6016.0,0.3613589276175226,0.001086122287109692,0.003014721819243584,0.003014721819243584,11,11,0.9248287261214241,0.9248287261214241
realistic,1,0.3,0.3602728053304129,3,7,CABIQAE_latentt,7424.0,7424.0,7424.0,0.36100010865910537,0.0007273033286924746,0.0020187572248908745,0.0020187572248908745,11,11,1.1412780024477147,1.1412780024477147
realistic,1,0.3,0.3602728053304129,3,8,CABIQAE_latentt,8832.0,8832.0,8832.0,0.36040167445563764,0.0001288691252247509,0.00035769873084526223,0.00035769873084526223,11,11,1.3577272787740056,1.3577272787740056
realistic,1,0.3,0.3602728053304129,3,9,CABIQAE_latentt,10240.0,10240.0,10240.0,0.36010805296930537,0.000164752361107523,0.00045729890979816126,0.00045729890979816126,11,11,1.5741765551002962,1.5741765551002962
realistic,1,0.3,0.3602728053304129,3,10,CABIQAE_latentt,11648.0,11648.0,11648.0,0.359738982031617,0.0005338232987958658,0.001481719660484189,0.001481719660484189,11,11,1.790625831426587,1.790625831426587
realistic,1,0.3,0.3602728053304129,3,11,CABIQAE_latentt,13056.0,13056.0,13056.0,0.3595446033892208,0.0007282019411921081,0.0020212514805947137,0.0020212514805947137,11,11,2.0070751077528777,2.0070751077528777
realistic,1,0.3,0.3602728053304129,3,12,CABIQAE_latentt,14464.0,14464.0,14464.0,0.3597251554426293,0.0005476498877836078,0.0015200977694704097,0.0015200977694704097,11,11,2.2235243840791683,2.2235243840791683
realistic,1,0.3,0.3602728053304129,3,13,CABIQAE_latentt,15872.0,15872.0,15872.0,0.3599489189251833,0.0003238864052295676,0.0008990032010118702,0.0008990032010118702,11,11,2.439973660405459,2.439973660405459
realistic,1,0.3,0.3602728053304129,3,14,CABIQAE_latentt,17280.0,17280.0,17280.0,0.3602397528179282,3.3052512484699204e-05,9.174301250516572e-05,9.174301250516572e-05,11,11,2.65642293673175,2.65642293673175
realistic,1,0.3,0.3602728053304129,3,15,CABIQAE_latentt,18688.0,18688.0,18688.0,0.3602728872866032,8.195619033424251e-08,2.2748369880174264e-07,2.2748369880174264e-07,11,11,2.8728722130580406,2.8728722130580406
realistic,1,0.3,0.3602728053304129,3,16,CABIQAE_latentt,20096.0,20096.0,20096.0,0.3602992235384862,2.6418208073308858e-05,7.332834363970443e-05,7.332834363970443e-05,11,11,3.0893214893843313,3.0893214893843313
realistic,1,0.3,0.3602728053304129,3,17,CABIQAE_latentt,21504.0,21504.0,21504.0,0.3602892632644306,1.6457934017721776e-05,4.5681866003258e-05,4.5681866003258e-05,11,11,3.305770765710622,3.305770765710622
realistic,1,0.3,0.3602728053304129,3,18,CABIQAE_latentt,22912.0,22912.0,22912.0,0.36029726376058535,2.445843017245819e-05,6.788863830570534e-05,6.788863830570534e-05,11,11,3.522220042036913,3.522220042036913
realistic,1,0.3,0.3602728053304129,3,19,CABIQAE_latentt,24320.0,24320.0,24320.0,0.3603171447726813,4.4339442268392926e-05,0.00012307185447352431,0.00012307185447352431,11,11,3.7386693183632036,3.7386693183632036
realistic,1,0.3,0.3602728053304129,3,20,CABIQAE_latentt,25728.0,25728.0,25728.0,0.3601287973848401,0.0001440079455727883,0.00039971916681503595,0.00039971916681503595,11,11,3.9551185946894942,3.9551185946894942
realistic,1,0.3,0.3602728053304129,3,21,CABIQAE_latentt,27136.0,27136.0,27136.0,0.3599458160671512,0.00032698926326169,0.0009076157245945945,0.0009076157245945945,11,11,4.171567871015785,4.171567871015785
realistic,1,0.3,0.3602728053304129,3,22,CABIQAE_latentt,28544.0,28544.0,28544.0,0.3598689418682881,0.0004038634621247872,0.0011209934698079597,0.0011209934698079597,11,11,4.388017147342076,4.388017147342076
realistic,1,0.3,0.3602728053304129,3,23,CABIQAE_latentt,29952.0,29952.0,29952.0,0.35968277192592285,0.0005900334044900424,0.001637740611448349,0.001637740611448349,11,11,4.604466423668367,4.604466423668367
realistic,1,0.3,0.3602728053304129,3,24,CABIQAE_latentt,31360.0,31360.0,31360.0,0.359544849860881,0.0007279554695319157,0.002020567355519088,0.002020567355519088,11,11,4.820915699994657,4.820915699994657
realistic,1,0.3,0.3602728053304129,3,0,BIQAE,128.0,128.0,128.0,0.2978586488936286,0.062414156436784274,0.17324137573898504,0.17324137573898504,1,1,0.021223088803093856,0.021223088803093856
realistic,1,0.3,0.3602728053304129,3,1,BIQAE,256.0,256.0,256.0,0.30880613959632497,0.051466665734087924,0.14285470613549886,0.14285470613549886,1,1,0.04244617760618771,0.04244617760618771
realistic,1,0.3,0.3602728053304129,3,2,BIQAE,1152.0,1152.0,1152.0,0.33288178591320194,0.02739101941721095,0.0760285511755186,0.0760285511755186,7,7,0.1910077992278447,0.1910077992278447
realistic,1,0.3,0.3602728053304129,3,3,BIQAE,5888.0,5888.0,5888.0,0.3338027989991076,0.026470006331305307,0.07347211873799125,0.07347211873799125,37,37,0.9762620849423174,0.9762620849423174
realistic,1,0.3,0.3602728053304129,3,4,BIQAE,33152.0,33152.0,33152.0,0.33352330347979076,0.026749501850622137,0.07424790729372335,0.07424790729372335,213,213,5.4967800000013085,5.4967800000013085
realistic,1,0.3,0.3602728053304129,3,0,BAE,16.0,16.0,16.0,0.369975814885244,0.00970300955483111,0.02693239514964861,0.02693239514964861,1,1,0.06525335634365614,0.06525335634365614
realistic,1,0.3,0.3602728053304129,3,1,BAE,1168.0,1168.0,1168.0,0.41281510997264925,0.05254230464223636,0.14584032950821485,0.14584032950821485,9,9,4.7634950130868985,4.7634950130868985
realistic,1,0.3,0.3602728053304129,3,2,BAE,3344.0,3344.0,3344.0,0.3696595839314645,0.009386778601051582,0.02605464098918816,0.02605464098918816,17,17,13.637951475824133,13.637951475824133
realistic,1,0.3,0.3602728053304129,3,3,BAE,3984.0,3984.0,3984.0,0.37412197195004293,0.013849166619630038,0.03844077714089108,0.03844077714089108,5,17,16.24808572957038,16.24808572957038
realistic,1,0.3,0.3602728053304129,3,4,BAE,5648.0,5648.0,5648.0,0.3691230126440135,0.008850207313600589,0.024565293806963585,0.024565293806963585,13,17,23.034434789310616,23.034434789310616
realistic,1,0.3,0.3602728053304129,3,5,BAE,7312.0,7312.0,7312.0,0.36428541620060495,0.004012610870192057,0.011137701238682218,0.011137701238682218,13,17,29.820783849050855,29.820783849050855
realistic,1,0.3,0.3602728053304129,3,6,BAE,10256.0,10256.0,10256.0,0.36340776583751166,0.003134960507098772,0.00870162960044581,0.00870162960044581,23,23,41.827401416283585,41.827401416283585
