a_true,algorithm,algorithm_key,amplification_factor_max,ci_high,ci_low,coverage,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,k_max,objective_ry_offset,repetition,run_kind
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07662333657303416,0.07105345994162099,1.0,0.0015108946524008543,0.07383839825732758,0.02088962810957486,9728.0,4,-0.1,21,hardware_replay
0.07232750360492672,BAE,bae,31,0.07530155318235016,0.07081266959594665,1.0,0.0007296077842216808,0.0730571113891484,0.010087556570554473,19712.0,15,-0.1,21,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,13,0.08263810418916072,0.0766536682270049,0.0,0.007318382603156079,0.0796458862080828,0.10118395131029483,10496.0,6,-0.1,22,hardware_replay
0.07232750360492672,BAE,bae,25,0.0796821474488845,0.07577428501948402,0.0,0.005400712629257537,0.07772821623418426,0.07467024797036763,16768.0,12,-0.1,22,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07756527927899601,0.07162161738792165,1.0,0.0022659447285321016,0.07459344833345882,0.03132894978526195,8576.0,4,-0.1,23,hardware_replay
0.07232750360492672,BIQAE,biqae,21,0.07248855984437806,0.06711198516699973,1.0,0.002527231099237817,0.0698002725056889,0.034941494912395545,3200.0,10,-0.1,23,hardware_replay
0.07232750360492672,BAE,bae,31,0.07983083753705136,0.07547709093224228,0.0,0.005326460629720101,0.07765396423464682,0.07364363989133006,17536.0,15,-0.1,23,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07961980531367666,0.07404522720921383,0.0,0.004505012656518523,0.07683251626144524,0.062286300950274404,9728.0,4,-0.1,24,hardware_replay
0.07232750360492672,BAE,bae,31,0.07853006329614594,0.07393618939945344,0.0,0.003905622742872969,0.07623312634779969,0.05399913654156495,17664.0,15,-0.1,24,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07600917681942192,0.0703100865334371,1.0,0.0008321280715027773,0.0731596316764295,0.01150500197059332,8576.0,4,-0.1,25,hardware_replay
0.07232750360492672,BAE,bae,31,0.07745810628356374,0.07403705774624532,0.0,0.0034200784099778087,0.07574758201490453,0.047286001030247694,19584.0,15,-0.1,25,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,19,0.07987151354222533,0.07397452052222746,0.0,0.004595513427299677,0.0769230170322264,0.06353756452596057,8960.0,9,-0.1,26,hardware_replay
0.07232750360492672,BIQAE,biqae,21,0.07506633149805772,0.06960573384084641,1.0,8.529064525350516e-06,0.07233603266945207,0.00011792283848117693,3200.0,10,-0.1,26,hardware_replay
0.07232750360492672,BAE,bae,25,0.07819727898057216,0.07444752989320005,0.0,0.003994900831959386,0.07632240443688611,0.05523349532123581,17664.0,12,-0.1,26,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07599344229413853,0.07032998683352962,1.0,0.0008342109589073582,0.07316171456383408,0.011533799969981743,9728.0,4,-0.1,27,hardware_replay
0.07232750360492672,BAE,bae,25,0.08235074639270956,0.0789727292298398,0.0,0.008334234206347962,0.08066173781127468,0.1152291146653133,19328.0,12,-0.1,27,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07884880210377604,0.07341730186841164,0.0,0.0038055483811671176,0.07613305198609384,0.052615508506336665,5120.0,4,-0.1,28,hardware_replay
0.07232750360492672,BAE,bae,37,0.07902049973401085,0.07420294521599724,0.0,0.004284218870077322,0.07661172247500404,0.05923360625688033,20224.0,18,-0.1,28,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07817390206652547,0.07240456340511785,0.0,0.002961729130894944,0.07528923273582167,0.04094886430855883,9728.0,4,-0.1,29,hardware_replay
0.07232750360492672,BAE,bae,25,0.07928961104040542,0.07521629483216181,0.0,0.004925449331356899,0.07725295293628362,0.06809925803966767,18432.0,12,-0.1,29,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.08048198236251142,0.07456069213237218,0.0,0.005193833642515078,0.0775213372474418,0.07180993928513371,9728.0,4,-0.1,30,hardware_replay
0.07232750360492672,BAE,bae,25,0.08045056031819495,0.07676461401163895,0.0,0.006280083559990227,0.07860758716491695,0.08682842967032042,17920.0,12,-0.1,30,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07365284113503728,0.06887305256571306,1.0,0.0010645567545515405,0.07126294685037518,0.014718560734052852,7424.0,4,-0.1,31,hardware_replay
0.07232750360492672,BAE,bae,31,0.07952104134318669,0.07581724110872856,0.0,0.0053416376210309036,0.07766914122595762,0.07385347695958704,18944.0,15,-0.1,31,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,19,0.08034930354097654,0.07506706956061819,0.0,0.0053806829458706434,0.07770818655079736,0.07439331758581708,9856.0,9,-0.1,32,hardware_replay
0.07232750360492672,BAE,bae,25,0.07947653150052372,0.07523383206486961,0.0,0.005027678177769945,0.07735518178269667,0.06951267397852615,18560.0,12,-0.1,32,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07857236475421127,0.07266726602033458,0.0,0.003292311782346194,0.07561981538727292,0.04551949975115596,8576.0,4,-0.1,33,hardware_replay
0.07232750360492672,BAE,bae,25,0.07925712433166449,0.0750875393926328,0.0,0.00484482825722192,0.07717233186214864,0.06698459114095437,16896.0,12,-0.1,33,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07820825706853307,0.07227619387154507,1.0,0.002914721865112352,0.07524222547003907,0.040298941893990796,8576.0,4,-0.1,34,hardware_replay
0.07232750360492672,BAE,bae,31,0.08034343620847673,0.0760992518470453,0.0,0.005893840422834293,0.07822134402776101,0.08148823240227004,18432.0,15,-0.1,34,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,15,0.07891972175048281,0.07304885288119878,0.0,0.0036567837109140744,0.0759842873158408,0.05055868830878584,12288.0,7,-0.1,35,hardware_replay
0.07232750360492672,BIQAE,biqae,21,0.07307757236178469,0.06767412000121455,1.0,0.0019516574234271084,0.07037584618149961,0.026983613786639354,3200.0,10,-0.1,35,hardware_replay
0.07232750360492672,BAE,bae,37,0.08056369125603018,0.07655538469208108,0.0,0.006232034369128905,0.07855953797405563,0.08616410160054797,17408.0,18,-0.1,35,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07987186720998223,0.0740007596852195,0.0,0.004608809842674144,0.07693631344760087,0.0637214007530077,9728.0,4,-0.1,36,hardware_replay
0.07232750360492672,BAE,bae,25,0.0770757136506459,0.07292102996399365,0.0,0.0026708682023930536,0.07499837180731977,0.036927421371848956,17408.0,12,-0.1,36,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07870592533364815,0.07278966160533344,0.0,0.003420289864564066,0.07574779346949079,0.04728892460116772,8576.0,4,-0.1,37,hardware_replay
0.07232750360492672,BAE,bae,25,0.07825570797855921,0.0745839205289015,0.0,0.004092310648803638,0.07641981425373036,0.05658028336159638,17920.0,12,-0.1,37,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,23,0.06879666151937198,0.06296376696580028,0.0,0.006447289362340583,0.06588021424258614,0.0891402169437162,13952.0,11,-0.1,38,hardware_replay
0.07232750360492672,BAE,bae,31,0.0791422637571792,0.0752893113997791,0.0,0.004888283973552426,0.07721578757847915,0.06758540983598184,17152.0,15,-0.1,38,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07904751117725052,0.07311075809883005,0.0,0.003751631033113559,0.07607913463804028,0.051870047300485146,7424.0,4,-0.1,39,hardware_replay
0.07232750360492672,BAE,bae,31,0.07702512856555097,0.0731484685844642,0.0,0.0027592949700808583,0.07508679857500758,0.03815000978262582,18944.0,15,-0.1,39,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,13,0.08187700120372794,0.07626170501472991,0.0,0.006741849504302205,0.07906935310922893,0.09321280520240396,10496.0,6,-0.1,40,hardware_replay
0.07232750360492672,BAE,bae,31,0.07703053935935099,0.07252252029797128,0.0,0.002449026223734413,0.07477652982866113,0.03386023437379626,17024.0,15,-0.1,40,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,13,0.08518044063619049,0.0792252300147706,0.0,0.009875331720553812,0.08220283532548053,0.13653632751512712,8832.0,6,-0.1,41,hardware_replay
0.07232750360492672,BAE,bae,31,0.07739082198110055,0.07350856387885728,0.0,0.003122189325052191,0.07544969292997891,0.04316738680912412,17664.0,15,-0.1,41,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07888463867848762,0.0731425792512057,0.0,0.003686105359919936,0.07601360896484666,0.050964089401653985,9728.0,4,-0.1,42,hardware_replay
0.07232750360492672,BAE,bae,25,0.07962490350733964,0.07587928096124663,0.0,0.005424588629366414,0.07775209223429314,0.0750003575264681,16896.0,12,-0.1,42,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07779274379146524,0.07195480669277227,1.0,0.002546271637192024,0.07487377524211875,0.03520474937308053,8576.0,4,-0.1,43,hardware_replay
0.07232750360492672,BIQAE,biqae,21,0.07284430215201956,0.06746004166666623,1.0,0.002175331695583829,0.07015217190934289,0.030076134072953852,3200.0,10,-0.1,43,hardware_replay
0.07232750360492672,BAE,bae,31,0.07885980471214443,0.07514995048755319,0.0,0.004677373994922088,0.07700487759984881,0.0646693686605199,19456.0,15,-0.1,43,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,15,0.07260706442562381,0.06760279862532444,1.0,0.0022225720794526033,0.07010493152547412,0.030729279577972446,2688.0,7,-0.1,44,hardware_replay
0.07232750360492672,BAE,bae,31,0.08090596726806737,0.07655968299195287,0.0,0.006405321525083399,0.07873282513001012,0.0885599696634226,17536.0,15,-0.1,44,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,15,0.0724856371904593,0.06778816222069856,1.0,0.00219060389934779,0.07013689970557893,0.030287287548502823,2688.0,7,-0.1,45,hardware_replay
0.07232750360492672,BAE,bae,31,0.07785367777720777,0.0738009087589049,0.0,0.00349978966312961,0.07582729326805633,0.048388088744863236,16896.0,15,-0.1,45,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07761998569672776,0.07200595009426967,1.0,0.00248546429057199,0.07481296789549871,0.03436402705322582,7424.0,4,-0.1,46,hardware_replay
0.07232750360492672,BAE,bae,31,0.079551795002121,0.07587141365294256,0.0,0.005384100722605062,0.07771160432753178,0.0744405717638831,18944.0,15,-0.1,46,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07740687807575967,0.0717275097185044,1.0,0.002239690292205318,0.07456719389713204,0.03096595597214498,9728.0,4,-0.1,47,hardware_replay
0.07232750360492672,BAE,bae,25,0.0802601681222737,0.07606164903566807,0.0,0.005833404974044165,0.07816090857897089,0.0806526519414782,17408.0,12,-0.1,47,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,19,0.08030792330431545,0.07508883120229914,0.0,0.0053708736483805836,0.0776983772533073,0.07425769424751356,10112.0,9,-0.1,48,hardware_replay
0.07232750360492672,BAE,bae,31,0.0788490020845735,0.07479184122893913,0.0,0.004492918051829595,0.07682042165675632,0.06211908095668812,17536.0,15,-0.1,48,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.0739632398377401,0.06894959927579604,1.0,0.0008710840481586518,0.07145641955676807,0.012043607268913348,6272.0,4,-0.1,49,hardware_replay
