abs_error_mean,abs_error_median,abs_error_se,abs_error_std,algorithm,amplification_factor_median,budget,estimate_mean,estimate_se,estimate_std,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_q25,normalized_abs_error_q75,normalized_abs_error_se,normalized_abs_error_std,run_kind,success_rate,total_repetitions
0.005409262384194236,0.004112105585483514,0.0011862830645618418,0.004438664791322644,BIQAE,3.0,1024,0.06691824122073249,0.0011862830645618418,0.004438664791322644,1.0,0.007845082673887411,0.004006849870996256,14,14,0.10846610601603882,0.05539870272424725,0.07478845687445757,0.056853968138386154,0.06714460989847201,0.051875359565002804,0.051936913236040785,0.06722918252963225,0.016401548587127453,0.06136897542555714,hardware_replay,0.14,100
0.007155713606399668,0.006995958595321962,0.000419289198837908,0.00419289198837908,CABIQAE,3.0,1024,0.07001616927782268,0.0007994095715097274,0.007994095715097274,1.0,0.008003782928680567,0.006380493592861485,100,100,0.110660295596534,0.08821669869478066,0.09893488990697369,0.09672611726703394,0.11039199725918533,0.0787883376861269,0.04948664458708289,0.1383748782388224,0.005797092087239513,0.057970920872395124,hardware_replay,1.0,100
0.008187664736286012,0.005896306106031236,0.0011306286883596354,0.010844609409593704,BAE,7.0,2048,0.07223317357088112,0.0014194728463323206,0.013615105245853949,3.0,0.010841267573000392,0.006271134670291598,92,92,0.14989135574509055,0.08670470232936986,0.11320264530363655,0.0815223229359405,0.10085882303969557,0.062297309225825236,0.045687408385341195,0.12538018186385047,0.01563207123164998,0.1499375599748337,hardware_replay,0.92,100
0.005409262384194236,0.004112105585483514,0.0011862830645618418,0.004438664791322644,BIQAE,3.0,2048,0.06691824122073249,0.0011862830645618418,0.004438664791322644,1.0,0.007845082673887411,0.004006849870996256,14,14,0.10846610601603882,0.05539870272424725,0.07478845687445757,0.056853968138386154,0.06714460989847201,0.051875359565002804,0.051936913236040785,0.06722918252963225,0.016401548587127453,0.06136897542555714,hardware_replay,0.14,100
0.00467350363709093,0.0035857741546709426,0.0003845009380140358,0.0038450093801403584,CABIQAE,9.0,2048,0.0743284844047455,0.0005727301993781379,0.00572730199378138,4.0,0.005468879801345058,0.003947252161712574,100,100,0.07561272723053773,0.054574704849120484,0.0646158570966161,0.04957691024782848,0.06049552777747379,0.04143230097833194,0.027208147593506628,0.08672847753163651,0.005316109624276385,0.05316109624276385,hardware_replay,1.0,100
0.004419716037779917,0.0037442010399902984,0.00040433683227963425,0.0038782626525661556,BAE,11.0,4096,0.07397313680668895,0.000590243143680416,0.005661413349763476,5.0,0.0052696637733296225,0.003706489256613958,92,92,0.07285836660579377,0.051245917139071326,0.06110698997606299,0.051767320222223946,0.06447670966661123,0.041912927443589904,0.02725603582468924,0.0878233064701195,0.005590360680609639,0.05362085595751131,hardware_replay,0.92,100
0.02069074827082945,0.02069074827082945,0.0,0.0,BIQAE,5.0,4096,0.05163675533409727,0.0,0.0,2.0,0.02069074827082945,0.02069074827082945,1,1,0.2860702670432007,0.2860702670432007,0.2860702670432007,0.2860702670432007,0.2860702670432007,0.2860702670432007,0.2860702670432007,0.2860702670432007,0.0,0.0,hardware_replay,0.01,100
0.0038582544485671823,0.003518329216715327,0.0002490294906906621,0.002427239231554402,CABIQAE,9.0,4096,0.07538708555399508,0.0003475531535467401,0.0033875291115098875,4.0,0.004355885570329158,0.003372563851339356,95,95,0.06022446999031289,0.04662906478510931,0.05334422254695889,0.04864441659611862,0.05693233366742769,0.04052539351032251,0.02912504928615591,0.06999425233759365,0.0034430815150337775,0.0335590074394475,hardware_replay,0.95,100
0.004019326337117624,0.004101415681437223,0.00022648815906343192,0.002172398105786944,BAE,25.0,8192,0.0762961394620487,0.0002361069389312201,0.002264658201198433,12.0,0.0044457765312796525,0.0036009523131019525,92,92,0.06146730233582706,0.049786763452688385,0.05557120233365612,0.056706169534625664,0.06689459480343371,0.04937142509343476,0.028525155311930048,0.08014249810400477,0.0031314250841640305,0.030035574263052086,hardware_replay,0.92,100
0.003922016291691215,0.003775785273722146,0.00022308404751721542,0.0019060309375076823,CABIQAE,9.0,8192,0.0759613576297398,0.0002828550905283323,0.0024167149528562006,4.0,0.0043662453723851725,0.003480379563119891,73,73,0.06036770460425179,0.048119724719530056,0.05422579373282917,0.05220400380948516,0.05741113118676465,0.044604672273033504,0.03844340996954218,0.0691115130510478,0.003084359840977833,0.026352782033221587,hardware_replay,0.73,100
