a_true,abs_error,algorithm,algorithm_key,amplification_factor,estimate,grover_power,normalized_abs_error,objective_ry_offset,query_budget,repetition,run_kind,step_index
0.07232750360492672,0.003927347668519751,BAE,bae,31,0.07625485127344647,15,0.05429950534408093,-0.1,16000.0,56,hardware_replay,6
0.07232750360492672,0.004716173780134544,BAE,bae,25,0.07704367738506127,12,0.06520581445608326,-0.1,19200.0,56,hardware_replay,7
0.07232750360492672,0.004350200179181904,CABIQAE,cabiqae_latentt,1,0.06797730342574482,0,0.06014586377740794,-0.1,128.0,57,hardware_replay,0
0.07232750360492672,0.014192390709079336,CABIQAE,cabiqae_latentt,3,0.058135112895847385,1,0.19622398122023108,-0.1,512.0,57,hardware_replay,1
0.07232750360492672,0.0034109878675910865,CABIQAE,cabiqae_latentt,9,0.06891651573733563,4,0.04716031519935856,-0.1,1664.0,57,hardware_replay,2
0.07232750360492672,0.00033998043473304485,CABIQAE,cabiqae_latentt,9,0.07266748403965977,4,0.004700569185826102,-0.1,2816.0,57,hardware_replay,3
0.07232750360492672,0.0011996667938963534,CABIQAE,cabiqae_latentt,9,0.07352717039882307,4,0.01658659201690788,-0.1,3968.0,57,hardware_replay,4
0.07232750360492672,0.009024382274910786,BAE,bae,1,0.06330312133001594,0,0.1247711012425441,-0.1,128.0,57,hardware_replay,0
0.07232750360492672,0.01126904615453718,BAE,bae,5,0.0835965497594639,2,0.15580582202991405,-0.1,768.0,57,hardware_replay,1
0.07232750360492672,0.006494793838329696,BAE,bae,13,0.07882229744325642,6,0.08979701378615383,-0.1,2432.0,57,hardware_replay,2
0.07232750360492672,0.003585203247258889,BAE,bae,19,0.07591270685218561,9,0.04956901688246124,-0.1,4864.0,57,hardware_replay,3
0.07232750360492672,0.0038192633601059067,BAE,bae,37,0.07614676696503263,18,0.05280513179284886,-0.1,9600.0,57,hardware_replay,4
0.07232750360492672,0.003128980920046334,BAE,bae,31,0.07545648452497306,15,0.043261287395424466,-0.1,13568.0,57,hardware_replay,5
0.07232750360492672,0.0030403810546505844,BAE,bae,25,0.0753678846595773,12,0.042036305735892746,-0.1,16768.0,57,hardware_replay,6
0.07232750360492672,0.019002366284981836,CABIQAE,cabiqae_latentt,1,0.09132986988990856,0,0.2627266992205086,-0.1,128.0,58,hardware_replay,0
0.07232750360492672,0.011056635734831441,CABIQAE,cabiqae_latentt,3,0.08338413933975816,1,0.15286903575748878,-0.1,512.0,58,hardware_replay,1
0.07232750360492672,0.008035442323271982,CABIQAE,cabiqae_latentt,9,0.0803629459281987,4,0.11109801835777218,-0.1,1664.0,58,hardware_replay,2
0.07232750360492672,0.007205669604588669,CABIQAE,cabiqae_latentt,9,0.07953317320951539,4,0.09962558149314919,-0.1,2816.0,58,hardware_replay,3
0.07232750360492672,0.004460911302635193,CABIQAE,cabiqae_latentt,19,0.07678841490756191,9,0.061676555671020414,-0.1,5248.0,58,hardware_replay,4
0.07232750360492672,0.004127473429335574,CABIQAE,cabiqae_latentt,19,0.0764549770342623,9,0.05706644393370744,-0.1,7680.0,58,hardware_replay,5
0.07232750360492672,0.003921250874255142,CABIQAE,cabiqae_latentt,19,0.07624875447918186,9,0.054215211072044224,-0.1,10112.0,58,hardware_replay,6
0.07232750360492672,0.0036736490727497656,CABIQAE,cabiqae_latentt,19,0.07600115267767649,9,0.050791868786406284,-0.1,12544.0,58,hardware_replay,7
0.07232750360492672,0.035474294411761274,BAE,bae,1,0.03685320919316545,0,0.49046756273425257,-0.1,128.0,58,hardware_replay,0
0.07232750360492672,0.009700335405791446,BAE,bae,5,0.08202783901071817,2,0.13411682862410712,-0.1,768.0,58,hardware_replay,1
0.07232750360492672,0.005876051685957964,BAE,bae,7,0.06645145191896876,3,0.08124228534216556,-0.1,1664.0,58,hardware_replay,2
0.07232750360492672,0.005234083262204245,BAE,bae,15,0.07756158686713097,7,0.0723664304908723,-0.1,3584.0,58,hardware_replay,3
0.07232750360492672,0.006050103665642667,BAE,bae,25,0.07837760727056939,12,0.08364872785724839,-0.1,6784.0,58,hardware_replay,4
0.07232750360492672,0.005628080635499397,BAE,bae,25,0.07795558424042612,12,0.07781383782083182,-0.1,9984.0,58,hardware_replay,5
0.07232750360492672,0.005717963078662874,BAE,bae,25,0.0780454666835896,12,0.07905655239943031,-0.1,13184.0,58,hardware_replay,6
0.07232750360492672,0.005503558965094121,BAE,bae,25,0.07783106257002084,12,0.07609220131744235,-0.1,16384.0,58,hardware_replay,7
0.07232750360492672,0.01835110263118698,CABIQAE,cabiqae_latentt,1,0.05397640097373974,0,0.2537223285269998,-0.1,128.0,59,hardware_replay,0
0.07232750360492672,0.011961673557388794,CABIQAE,cabiqae_latentt,3,0.06036583004753793,1,0.16538208788079894,-0.1,512.0,59,hardware_replay,1
0.07232750360492672,0.003035515414845147,CABIQAE,cabiqae_latentt,9,0.06929198819008157,4,0.04196903340430482,-0.1,1664.0,59,hardware_replay,2
0.07232750360492672,0.0002562756562598384,CABIQAE,cabiqae_latentt,9,0.07258377926118656,4,0.0035432669936970103,-0.1,2816.0,59,hardware_replay,3
0.07232750360492672,0.0008238568034059091,CABIQAE,cabiqae_latentt,9,0.07315136040833263,4,0.011390643425301224,-0.1,3968.0,59,hardware_replay,4
0.07232750360492672,0.0008935947105083858,CABIQAE,cabiqae_latentt,9,0.07322109831543511,4,0.012354839666379926,-0.1,5120.0,59,hardware_replay,5
0.07232750360492672,0.0008272355660145364,CABIQAE,cabiqae_latentt,9,0.07315473917094126,4,0.011437358194099039,-0.1,6272.0,59,hardware_replay,6
0.07232750360492672,0.0008478759774151051,CABIQAE,cabiqae_latentt,9,0.07317537958234183,4,0.011722732503619143,-0.1,7424.0,59,hardware_replay,7
0.07232750360492672,0.000779479594278501,CABIQAE,cabiqae_latentt,9,0.07310698319920522,4,0.010777084171689915,-0.1,8576.0,59,hardware_replay,8
0.07232750360492672,0.0008094989155920246,CABIQAE,cabiqae_latentt,9,0.07313700252051875,4,0.011192131281258325,-0.1,9728.0,59,hardware_replay,9
0.07232750360492672,0.0019795844568992194,BIQAE,biqae,1,0.0703479191480275,0,0.027369732926388134,-0.1,128.0,59,hardware_replay,0
0.07232750360492672,0.004073521365042285,BIQAE,biqae,3,0.06825398223988444,1,0.05632050274115653,-0.1,512.0,59,hardware_replay,1
0.07232750360492672,0.0019622597797545743,BIQAE,biqae,21,0.07036524382517215,10,0.027130201955717873,-0.1,3200.0,59,hardware_replay,2
0.07232750360492672,0.05319366826098794,BAE,bae,1,0.01913383534393878,0,0.7354556096882149,-0.1,128.0,59,hardware_replay,0
0.07232750360492672,0.005949352238155681,BAE,bae,5,0.06637815136677104,2,0.08225573871113712,-0.1,768.0,59,hardware_replay,1
0.07232750360492672,0.0026622022912956567,BAE,bae,9,0.06966530131363106,4,0.036807606492785354,-0.1,1920.0,59,hardware_replay,2
0.07232750360492672,0.0019440690683469736,BAE,bae,21,0.0742715726732737,10,0.026878697196104383,-0.1,4608.0,59,hardware_replay,3
0.07232750360492672,0.0021215930813445333,BAE,bae,19,0.07444909668627125,9,0.029333144040658097,-0.1,7040.0,59,hardware_replay,4
0.07232750360492672,0.0022975288969708657,BAE,bae,31,0.07462503250189759,15,0.03176563246978104,-0.1,11008.0,59,hardware_replay,5
0.07232750360492672,0.003885810650350763,BAE,bae,25,0.07621331425527748,12,0.05372521456811449,-0.1,14208.0,59,hardware_replay,6
0.07232750360492672,0.004584552784479487,BAE,bae,25,0.07691205638940621,12,0.06338602268815485,-0.1,17408.0,59,hardware_replay,7
0.07232750360492672,0.01835110263118698,CABIQAE,cabiqae_latentt,1,0.05397640097373974,0,0.2537223285269998,-0.1,128.0,60,hardware_replay,0
0.07232750360492672,0.012818643315691672,CABIQAE,cabiqae_latentt,3,0.08514614692061839,1,0.17723055099081986,-0.1,512.0,60,hardware_replay,1
0.07232750360492672,0.010796073272524673,CABIQAE,cabiqae_latentt,13,0.0831235768774514,6,0.14926649938723005,-0.1,2176.0,60,hardware_replay,2
0.07232750360492672,0.009585607181057013,CABIQAE,cabiqae_latentt,13,0.08191311078598373,6,0.13253059629178285,-0.1,3840.0,60,hardware_replay,3
0.07232750360492672,0.00838338454561334,CABIQAE,cabiqae_latentt,13,0.08071088815054006,6,0.11590866721193306,-0.1,5504.0,60,hardware_replay,4
0.07232750360492672,0.007910490449708443,CABIQAE,cabiqae_latentt,13,0.08023799405463516,6,0.10937043386590223,-0.1,7168.0,60,hardware_replay,5
0.07232750360492672,0.007751707558500631,CABIQAE,cabiqae_latentt,13,0.08007921116342735,6,0.10717510175441212,-0.1,8832.0,60,hardware_replay,6
0.07232750360492672,0.007795273718174331,CABIQAE,cabiqae_latentt,13,0.08012277732310105,6,0.10777744743900357,-0.1,10496.0,60,hardware_replay,7
0.07232750360492672,0.027160473202323426,BAE,bae,1,0.045167030402603295,0,0.3755206781459182,-0.1,128.0,60,hardware_replay,0
0.07232750360492672,0.003511724415024925,BAE,bae,11,0.07583922801995165,5,0.04855309861386834,-0.1,1536.0,60,hardware_replay,1
0.07232750360492672,0.00701105943621759,BAE,bae,13,0.07933856304114431,6,0.09693490147971896,-0.1,3200.0,60,hardware_replay,2
0.07232750360492672,0.006846082972997367,BAE,bae,5,0.07917358657792409,2,0.0946539370471378,-0.1,3840.0,60,hardware_replay,3
0.07232750360492672,0.004722273276734079,BAE,bae,31,0.0770497768816608,15,0.06529014609060022,-0.1,7808.0,60,hardware_replay,4
0.07232750360492672,0.0031987445960049016,BAE,bae,19,0.07552624820093162,9,0.04422583991668438,-0.1,10240.0,60,hardware_replay,5
0.07232750360492672,0.0029717507198610688,BAE,bae,31,0.07529925432478779,15,0.041087422788620105,-0.1,14208.0,60,hardware_replay,6
0.07232750360492672,0.004333601301656206,BAE,bae,25,0.07666110490658293,12,0.05991636771161856,-0.1,17408.0,60,hardware_replay,7
0.07232750360492672,0.026865831330762424,CABIQAE,cabiqae_latentt,1,0.09919333493568915,0,0.37144695989386267,-0.1,128.0,61,hardware_replay,0
0.07232750360492672,0.001995235759207542,CABIQAE,cabiqae_latentt,3,0.07432273936413426,1,0.027586127818071588,-0.1,512.0,61,hardware_replay,1
0.07232750360492672,0.014097208019847138,CABIQAE,cabiqae_latentt,9,0.08642471162477386,4,0.19490798544423812,-0.1,1664.0,61,hardware_replay,2
0.07232750360492672,0.010253400761163142,CABIQAE,cabiqae_latentt,19,0.08258090436608986,9,0.14176350973165225,-0.1,4096.0,61,hardware_replay,3
0.07232750360492672,0.008335143819386562,CABIQAE,cabiqae_latentt,19,0.08066264742431328,9,0.11524169097436951,-0.1,6528.0,61,hardware_replay,4
0.07232750360492672,0.0210306064648203,BAE,bae,1,0.09335811006974702,0,0.29076914612863486,-0.1,128.0,61,hardware_replay,0
0.07232750360492672,0.003844836049429118,BAE,bae,7,0.0684826675554976,3,0.053158699772505626,-0.1,1024.0,61,hardware_replay,1
0.07232750360492672,0.003782716233575012,BAE,bae,17,0.06854478737135171,8,0.052299831254197265,-0.1,3200.0,61,hardware_replay,2
0.07232750360492672,0.006925183109752334,BAE,bae,21,0.07925268671467905,10,0.0957475754669986,-0.1,5888.0,61,hardware_replay,3
0.07232750360492672,0.004295737769530628,BAE,bae,19,0.07662324137445735,9,0.059392866550395024,-0.1,8320.0,61,hardware_replay,4
0.07232750360492672,0.00599556282989451,BAE,bae,25,0.07832306643482123,12,0.08289464631109031,-0.1,11520.0,61,hardware_replay,5
0.07232750360492672,0.005667362920553143,BAE,bae,31,0.07799486652547986,15,0.07835695465876828,-0.1,15488.0,61,hardware_replay,6
0.07232750360492672,0.00648628498544726,BAE,bae,25,0.07881378859037398,12,0.08967937039382948,-0.1,18688.0,61,hardware_replay,7
0.07232750360492672,0.004350200179181904,CABIQAE,cabiqae_latentt,1,0.06797730342574482,0,0.06014586377740794,-0.1,128.0,62,hardware_replay,0
0.07232750360492672,0.011822353893296944,CABIQAE,cabiqae_latentt,3,0.06050514971162978,1,0.16345585432996532,-0.1,512.0,62,hardware_replay,1
0.07232750360492672,0.0010557474293220875,CABIQAE,cabiqae_latentt,9,0.07127175617560463,4,0.014596763011328008,-0.1,1664.0,62,hardware_replay,2
0.07232750360492672,0.0011188765237008375,CABIQAE,cabiqae_latentt,9,0.07344638012862756,4,0.015469585813613275,-0.1,2816.0,62,hardware_replay,3
0.07232750360492672,0.0015747530859809983,CABIQAE,cabiqae_latentt,9,0.07390225669090772,4,0.02177253475500475,-0.1,3968.0,62,hardware_replay,4
0.07232750360492672,0.0011834556451428418,CABIQAE,cabiqae_latentt,9,0.07351095925006956,4,0.01636245668877515,-0.1,5120.0,62,hardware_replay,5
0.07232750360492672,0.001306154247663685,CABIQAE,cabiqae_latentt,9,0.0736336578525904,4,0.01805888745722884,-0.1,6272.0,62,hardware_replay,6
0.07232750360492672,0.00144155760520355,CABIQAE,cabiqae_latentt,9,0.07376906121013027,4,0.0199309741571857,-0.1,7424.0,62,hardware_replay,7
0.07232750360492672,0.0013914731969885963,CABIQAE,cabiqae_latentt,9,0.07371897680191532,4,0.0192385071741065,-0.1,8576.0,62,hardware_replay,8
0.07232750360492672,0.001410750446688827,CABIQAE,cabiqae_latentt,9,0.07373825405161555,4,0.019505034411179806,-0.1,9728.0,62,hardware_replay,9
0.07232750360492672,0.005394922474025177,BAE,bae,1,0.0777224260789519,0,0.0745901932893159,-0.1,128.0,62,hardware_replay,0
0.07232750360492672,0.010020060706648834,BAE,bae,9,0.08234756431157556,4,0.13853735034712714,-0.1,1280.0,62,hardware_replay,1
0.07232750360492672,0.007982953057039194,BAE,bae,11,0.08031045666196591,5,0.11037230180989435,-0.1,2688.0,62,hardware_replay,2
0.07232750360492672,0.002215601809417392,BAE,bae,19,0.07454310541434411,9,0.03063290863071447,-0.1,5120.0,62,hardware_replay,3
0.07232750360492672,0.0017967674252223759,BAE,bae,19,0.0741242710301491,9,0.024842104810319843,-0.1,7552.0,62,hardware_replay,4
0.07232750360492672,0.002526413376264275,BAE,bae,31,0.074853916981191,15,0.034930189075296436,-0.1,11520.0,62,hardware_replay,5
0.07232750360492672,0.004525843132011667,BAE,bae,25,0.07685334673693839,12,0.06257430308576807,-0.1,14720.0,62,hardware_replay,6
0.07232750360492672,0.004140530626245878,BAE,bae,19,0.0764680342311726,9,0.05724697272648351,-0.1,17152.0,62,hardware_replay,7
0.07232750360492672,0.003329178851297701,CABIQAE,cabiqae_latentt,1,0.07565668245622442,0,0.04602922381342812,-0.1,128.0,63,hardware_replay,0
0.07232750360492672,0.01469013386304889,CABIQAE,cabiqae_latentt,3,0.05763736974187783,1,0.20310577762078663,-0.1,512.0,63,hardware_replay,1
0.07232750360492672,0.006319154859844731,CABIQAE,cabiqae_latentt,9,0.06600834874508199,4,0.08736862942708132,-0.1,1664.0,63,hardware_replay,2
0.07232750360492672,0.00434993063384341,CABIQAE,cabiqae_latentt,9,0.06797757297108331,4,0.060142137043799566,-0.1,2816.0,63,hardware_replay,3
0.07232750360492672,0.002973284994836095,CABIQAE,cabiqae_latentt,9,0.06935421861009063,4,0.041108635673049336,-0.1,3968.0,63,hardware_replay,4
0.07232750360492672,0.0025750284918668737,CABIQAE,cabiqae_latentt,9,0.06975247511305985,4,0.03560234162003444,-0.1,5120.0,63,hardware_replay,5
0.07232750360492672,0.0019276612694653916,CABIQAE,cabiqae_latentt,9,0.07039984233546133,4,0.02665184298347725,-0.1,6272.0,63,hardware_replay,6
