run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,target_name,repetition,algorithm,algorithm_key,epsilon_target,step_index,budget,query_budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,grover_power,grover_power_exceeds_calibration,k_max_budget,amplification_factor,t_eff,calibration_status,runtime_wall_seconds,time_to_budget_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,construct_circuit_mode,normalized_sq_error
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,2,CABIQAE,cabiqae_latentt,0.003,1,512,512.0,512.0,0.1286095326379297,0.1328730942948926,0.0042635616569629,0.03208747173073686,0.5864946085782612,0.5676754794052766,0.01881912917298456,0.0320874717307369,0.5864946085782612,0.5676754794052766,0.01881912917298456,0.0320874717307369,1,False,1,3,88.1593891015884,ok,2.85437900742033,2.85437900742033,3.8360405998537317,3.8360405998537317,3,1,7,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0010296058420708372
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,2,CABIQAE,cabiqae_latentt,0.003,2,2432,2432.0,2432.0,0.1341163692003329,0.1328730942948926,0.0012432749054402947,0.009356859731745435,0.5864946085782612,0.5919823563641529,0.005487747785891672,0.009356859731745331,0.5864946085782612,0.5919823563641529,0.005487747785891672,0.009356859731745331,7,False,7,15,88.1593891015884,ok,13.558300285246569,13.558300285246569,3.8360405998537317,3.8360405998537317,3,1,7,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,8.755082403955926e-05
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,2,CABIQAE,cabiqae_latentt,0.003,3,6912,6912.0,6912.0,0.13488313475747038,0.1328730942948926,0.0020100404625777724,0.015127520535623098,0.5864946085782612,0.595366817813561,0.008872209235299855,0.01512752053562306,0.5864946085782612,0.595366817813561,0.008872209235299855,0.01512752053562306,17,False,17,35,88.1593891015884,ok,38.53411660017446,38.53411660017446,3.8360405998537317,3.8360405998537317,3,1,7,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.00022884187755569855
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,2,BIQAE,biqae,0.003,0,128,128.0,128.0,0.11060356210080191,0.1328730942948926,0.022269532194090697,0.16760001196831234,0.5864946085782612,0.48819810516119394,0.09829650341706725,0.16760001196831237,0.5864946085782612,0.48819810516119394,0.09829650341706725,0.16760001196831237,0,False,0,1,88.1593891015884,ok,0.7315086569986307,0.7315086569986307,8.937775600119494,8.937775600119494,3,1,8,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02808976401177844
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,2,BIQAE,biqae,0.003,1,512,512.0,512.0,0.12469932750898341,0.1328730942948926,0.008173766785909198,0.061515589964125504,0.5864946085782612,0.5504160467207906,0.036078561857470604,0.06151558996412551,0.5864946085782612,0.5504160467207906,0.036078561857470604,0.06151558996412551,1,False,1,3,88.1593891015884,ok,2.9260346279945226,2.9260346279945226,8.937775600119494,8.937775600119494,3,1,8,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0037841678086344183
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,2,BIQAE,biqae,0.003,2,2432,2432.0,2432.0,0.1354914550080265,0.1328730942948926,0.0026183607131338993,0.019705725429429877,0.5864946085782612,0.5980519103007453,0.011557301722484148,0.01970572542942985,0.5864946085782612,0.5980519103007453,0.011557301722484148,0.01970572542942985,7,False,7,15,88.1593891015884,ok,13.898664482973981,13.898664482973981,8.937775600119494,8.937775600119494,3,1,8,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.00038831561470007933
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,2,BIQAE,biqae,0.003,3,12800,12800.0,12800.0,0.13674110300597642,0.1328730942948926,0.003868008711083809,0.029110548915940223,0.5864946085782612,0.6035677885702139,0.01707317999195268,0.029110548915940213,0.5864946085782612,0.6035677885702139,0.01707317999195268,0.029110548915940213,40,True,40,81,88.1593891015884,ok,73.15086569986306,73.15086569986306,8.937775600119494,8.937775600119494,3,1,8,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0008474240581873484
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,3,CABIQAE,cabiqae_latentt,0.003,0,128,128.0,128.0,0.11043999144901451,0.1328730942948926,0.0224331028458781,0.16883104111424602,0.5864946085782612,0.4874761132041011,0.09901849537416008,0.16883104111424607,0.5864946085782612,0.4874761132041011,0.09901849537416008,0.16883104111424607,0,False,0,1,88.1593891015884,ok,0.5356439476958118,0.5356439476958118,3.542453099740669,3.542453099740669,3,2,10,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02850392044372023
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,3,CABIQAE,cabiqae_latentt,0.003,1,512,512.0,512.0,0.14659418959678056,0.1328730942948926,0.013721095301887948,0.10326466298313157,0.5864946085782612,0.6470587766745189,0.06056416809625775,0.10326466298313147,0.5864946085782612,0.6470587766745189,0.06056416809625775,0.10326466298313147,1,False,1,3,88.1593891015884,ok,2.1425757907832472,2.1425757907832472,3.542453099740669,3.542453099740669,3,2,10,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.010663590621019743
simulated_noise,simulated_noise,realistic,0.05,0.125,6q_instance,cva,3,CABIQAE,cabiqae_latentt,0.003,2,1408,1408.0,1408.0,0.1352002796340216,0.1328730942948926,0.0023271853391289843,0.01751434593646275,0.5864946085782612,0.5967666780427712,0.01027206946450998,0.01751434593646275,0.5864946085782612,0.5967666780427712,0.01027206946450998,0.01751434593646275,3,False,3,7,88.1593891015884,ok,5.89208342465393,5.89208342465393,3.542453099740669,3.542453099740669,3,2,10,128,24,24,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0003067523135820893
