a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,estimate,grover_power,k_max_budget,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index,time_to_budget_seconds
0.6423672082866361,0.051243078930335306,BIQAE,biqae,1,60,0.5911241293563008,0,0,0.07977225217802479,0.006363612217554374,0.6,60.0,60.0,260,ideal_simulation,0.0067537355575634185,5,0.0067537355575634185
0.6423672082866361,0.03683482576100283,BIQAE,biqae,1,70,0.6055323825256332,0,0,0.05734231960446906,0.0032881416176210702,0.6,70.0,70.0,260,ideal_simulation,0.007879358150490654,6,0.007879358150490654
0.6423672082866361,0.014128149884655272,BIQAE,biqae,1,80,0.6282390584019808,0,0,0.021993884031438652,0.00048373093478837196,0.6,80.0,80.0,260,ideal_simulation,0.00900498074341789,7,0.00900498074341789
0.6423672082866361,0.02472758618356874,BIQAE,biqae,1,90,0.6670947944702048,0,0,0.038494471486992275,0.0014818243350628682,0.6,90.0,90.0,260,ideal_simulation,0.010130603336345127,8,0.010130603336345127
0.6423672082866361,0.027866621029734695,BIQAE,biqae,1,100,0.6702338293163708,0,0,0.04338113881009333,0.001881923204460584,0.6,100.0,100.0,260,ideal_simulation,0.011256225929272364,9,0.011256225929272364
0.6423672082866361,0.013175730714935163,BIQAE,biqae,1,110,0.6555429390015712,0,0,0.020511213126956366,0.00042070986393943156,0.6,110.0,110.0,260,ideal_simulation,0.012381848522199599,10,0.012381848522199599
0.6423672082866361,0.007138262224272163,BIQAE,biqae,1,120,0.6352289460623639,0,0,0.011112432471937357,0.0001234861554433684,0.6,120.0,120.0,260,ideal_simulation,0.013507471115126837,11,0.013507471115126837
0.6423672082866361,0.0244629331379409,BIQAE,biqae,1,130,0.6179042751486952,0,0,0.03808247498061123,0.0014502749006488809,0.6,130.0,130.0,260,ideal_simulation,0.014633093708054074,12,0.014633093708054074
0.6423672082866361,0.05084346732391354,BIQAE,biqae,3,160,0.5915237409627225,1,1,0.07915016001443562,0.006264747830310767,0.6,160.0,160.0,260,ideal_simulation,0.01800996148683578,13,0.01800996148683578
0.6423672082866361,0.035237760958483855,BIQAE,biqae,3,190,0.6071294473281522,1,1,0.05485610178089931,0.0030091919025963814,0.6,190.0,190.0,260,ideal_simulation,0.021386829265617493,14,0.021386829265617493
0.6423672082866361,0.016469674453434058,BIQAE,biqae,3,220,0.625897533833202,1,1,0.025639033625896087,0.0006573600452698276,0.6,220.0,220.0,260,ideal_simulation,0.024763697044399197,15,0.024763697044399197
0.6423672082866361,0.02007847361412729,BIQAE,biqae,3,250,0.6222887346725088,1,1,0.03125700277833595,0.0009770002226849035,0.6,250.0,250.0,260,ideal_simulation,0.02814056482318091,16,0.02814056482318091
