a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,estimate,grover_power,k_max_budget,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index,time_to_budget_seconds
0.3602728053304129,0.16885169557004337,CABIQAE,cabiqae_latentt,1,40,0.19142110976036952,0,0,0.468677327491278,0.21965843730436665,0.3,40.0,40.0,49,ideal_simulation,0.003773121041010305,3,0.003773121041010305
0.3602728053304129,0.15318141828879445,CABIQAE,cabiqae_latentt,1,50,0.20709138704161845,0,0,0.4251817401213753,0.18077951213264074,0.3,50.0,50.0,49,ideal_simulation,0.004716401301262881,4,0.004716401301262881
0.3602728053304129,0.13877888084795853,CABIQAE,cabiqae_latentt,1,60,0.22149392448245436,0,0,0.3852049857626135,0.1483828810563753,0.3,60.0,60.0,49,ideal_simulation,0.005659681561515457,5,0.005659681561515457
0.3602728053304129,0.08189981260332119,CABIQAE,cabiqae_latentt,5,110,0.2783729927270917,2,2,0.227327212577728,0.05167766157835955,0.3,110.0,110.0,49,ideal_simulation,0.010376082862778338,6,0.010376082862778338
0.3602728053304129,0.07598026244761352,CABIQAE,cabiqae_latentt,5,160,0.28429254288279937,2,2,0.21089646879655713,0.04447732055085718,0.3,160.0,160.0,49,ideal_simulation,0.01509248416404122,7,0.01509248416404122
0.3602728053304129,0.0678967045661964,CABIQAE,cabiqae_latentt,5,210,0.2923761007642165,2,2,0.18845914418638138,0.035516849027463306,0.3,210.0,210.0,49,ideal_simulation,0.0198088854653041,8,0.0198088854653041
0.3602728053304129,0.047810312885722295,CABIQAE,cabiqae_latentt,15,360,0.3124624924446906,7,7,0.13270586116505398,0.01761084558755859,0.3,360.0,360.0,49,ideal_simulation,0.03395808936909274,9,0.03395808936909274
0.3602728053304129,0.047519574500631545,CABIQAE,cabiqae_latentt,33,690,0.31275323082978135,16,16,0.13189886607469709,0.017397310871790892,0.3,690.0,690.0,49,ideal_simulation,0.06508633795742776,10,0.06508633795742776
0.3602728053304129,0.04591637697762124,CABIQAE,cabiqae_latentt,33,1020,0.31435642835279165,16,16,0.12744891176426842,0.01624322510989628,0.3,1020.0,1020.0,49,ideal_simulation,0.09621458654576276,11,0.09621458654576276
0.3602728053304129,0.04246013413456423,CABIQAE,cabiqae_latentt,75,1770,0.31781267119584866,37,37,0.11785550701120295,0.013889920532867708,0.3,1770.0,1770.0,49,ideal_simulation,0.16696060606470597,12,0.16696060606470597
0.3602728053304129,0.04135331384821789,CABIQAE,cabiqae_latentt,75,2520,0.318919491482195,37,37,0.11478333428550622,0.013175213829698273,0.3,2520.0,2520.0,49,ideal_simulation,0.2377066255836492,13,0.2377066255836492
0.3602728053304129,0.04283444607981873,CABIQAE,cabiqae_latentt,195,4470,0.31743835925059416,97,97,0.11889447509238024,0.014135896207492633,0.3,4470.0,4470.0,49,ideal_simulation,0.4216462763329016,14,0.4216462763329016
0.3602728053304129,0.04328740900835604,CABIQAE,cabiqae_latentt,195,6420,0.31698539632205686,97,97,0.12015175269378534,0.014436443675388546,0.3,6420.0,6420.0,49,ideal_simulation,0.6055859270821539,15,0.6055859270821539
0.3602728053304129,0.04375551526000038,CABIQAE,cabiqae_latentt,537,11790,0.3165172900704125,268,268,0.12145106322935305,0.014750360759540315,0.3,11790.0,11790.0,49,ideal_simulation,1.1121274268377874,16,1.1121274268377874
0.3602728053304129,0.04391639183651924,CABIQAE,cabiqae_latentt,537,17160,0.31635641349389365,268,268,0.12189760422311838,0.014859025915336001,0.3,17160.0,17160.0,49,ideal_simulation,1.6186689265934209,17,1.6186689265934209
0.3602728053304129,0.04395463178693676,CABIQAE,cabiqae_latentt,1361,30770,0.31631817354347613,680,680,0.12200374587425535,0.014884914007349875,0.3,30770.0,30770.0,49,ideal_simulation,2.9024733607971767,18,2.9024733607971767
0.3602728053304129,0.04387916536022812,CABIQAE,cabiqae_latentt,1361,44380,0.31639363997018477,680,680,0.12179427564616131,0.01483384558017312,0.3,44380.0,44380.0,49,ideal_simulation,4.186277795000933,19,4.186277795000933
0.49216902723816036,0.006031398522895137,BAE,bae,1,100,0.4982004257610555,0,0,0.012254729958812598,0.00015017840636341647,0.44,100.0,100.0,50,ideal_simulation,0.051378666403226206,0,0.051378666403226206
0.49216902723816036,0.006910877667076154,BAE,bae,9,280,0.4990799049052365,4,4,0.014041675287567381,0.00019716864488148074,0.44,280.0,280.0,50,ideal_simulation,0.14386026592903337,1,0.14386026592903337
0.49216902723816036,0.009355230695149874,BAE,bae,43,1140,0.4828137965430105,21,21,0.019008166254685675,0.00036131038436577255,0.44,1140.0,1140.0,50,ideal_simulation,0.5857167969967788,2,0.5857167969967788
