a_true,abs_error,algorithm,algorithm_key,confidence_interval,elapsed_runtime_seconds,epsilon_target,final_estimate,max_queries_bae,n_shots,num_queries,objective_ry_offset,phase,rel_error,repetition
0.530324472540106,0.0018068014381125153,IQAE,iqae,"[np.float64(0.5206179600380209), np.float64(0.5364173821659659)]",0.23364758500065363,0.01,0.5285176711019934,,,1720,0.48,1_iterative,0.003406973525959384,9
0.530324472540106,0.008320879945421966,CABIQAE,cabiqae_latentt,"(0.5343607322851128, 0.5429299726859431)",0.1885670810006559,0.01,0.5386453524855279,,,1280,0.48,1_iterative,0.015690167767607024,9
0.6056665183230261,4.105625006389779e-05,BIQAE,biqae,"[np.float64(0.6056205406519342), np.float64(0.6057946084942458)]",11.708005748998403,0.0001,0.60570757457309,,,105010,0.56,1_iterative,6.778689067636533e-05,10
0.6056665183230261,1.3969647481681946e-05,IQAE,iqae,"[np.float64(0.6055958669738535), np.float64(0.605765108967162)]",13.478013570000257,0.0001,0.6056804879705078,,,129820,0.56,1_iterative,2.30649161858265e-05,10
0.6056665183230261,3.383785144162044e-05,CABIQAE,cabiqae_latentt,"(0.6056123911495972, 0.6057883211993382)",12.733791009000925,0.0001,0.6057003561744677,,,114010,0.56,1_iterative,5.586878326262929e-05,10
0.6056665183230261,0.0029127155263675153,BIQAE,biqae,"[np.float64(0.6051541012130988), np.float64(0.6120043664856883)]",0.5920255600012752,0.005,0.6085792338493936,,,2380,0.56,1_iterative,0.004809107715632463,10
0.6056665183230261,0.002450221335731806,IQAE,iqae,"[np.float64(0.5988929134107879), np.float64(0.6075396805638007)]",0.3571574180004973,0.005,0.6032162969872943,,,2220,0.56,1_iterative,0.004045495766409536,10
0.6056665183230261,0.0015426746567142047,CABIQAE,cabiqae_latentt,"(0.6039093689497117, 0.610509017009769)",0.29395761999876413,0.005,0.6072091929797403,,,2510,0.56,1_iterative,0.002547069402128375,10
0.6056665183230261,0.00017551947171712268,BIQAE,biqae,"[np.float64(0.6045731733177452), np.float64(0.6064088243848728)]",1.2565355829992768,0.001,0.605490998851309,,,10310,0.56,1_iterative,0.0002897955663837953,10
0.6056665183230261,7.583206170103107e-05,IQAE,iqae,"[np.float64(0.6049479227505806), np.float64(0.6065367780188736)]",1.1997335859996383,0.001,0.6057423503847271,,,12120,0.56,1_iterative,0.00012520431525750415,10
0.6056665183230261,0.0003439986378566129,CABIQAE,cabiqae_latentt,"(0.6043653673149796, 0.6062796720553595)",1.138376648999838,0.001,0.6053225196851695,,,9740,0.56,1_iterative,0.0005679670700785622,10
0.6056665183230261,0.014618157424524547,BIQAE,biqae,"[np.float64(0.5946523185403135), np.float64(0.6459170329547879)]",0.08485143199868617,0.05,0.6202846757475506,,,310,0.56,1_iterative,0.024135653833068746,10
0.6056665183230261,0.0035414808984843837,IQAE,iqae,"[np.float64(0.5614735148519269), np.float64(0.656942483591094)]",0.04324531400015985,0.05,0.6092079992215105,,,240,0.56,1_iterative,0.005847245623367232,10
0.6056665183230261,0.01633008220807608,CABIQAE,cabiqae_latentt,"(0.5924510073113074, 0.6515421937508971)",0.0459992060004879,0.05,0.6219966005311022,,,210,0.56,1_iterative,0.026962167651748244,10
0.6056665183230261,0.0021404197719108176,BIQAE,biqae,"[np.float64(0.5980182975249205), np.float64(0.6175955786649534)]",0.27480319399910513,0.01,0.6078069380949369,,,1050,0.56,1_iterative,0.0035339905825357947,10
0.6056665183230261,0.0006083971791162046,IQAE,iqae,"[np.float64(0.5959889146128668), np.float64(0.614127327674953)]",0.1502124319995346,0.01,0.6050581211439099,,,1250,0.56,1_iterative,0.0010045085219515504,10
0.6056665183230261,0.02247717325376164,CABIQAE,cabiqae_latentt,"(0.5768989176025215, 0.5894797725360075)",0.13596895699993183,0.01,0.5831893450692645,,,1130,0.56,1_iterative,0.037111467406183526,10
0.3602728053304129,3.179396731184392e-05,BIQAE,biqae,"[np.float64(0.36024346998337103), np.float64(0.3603657286120784)]",15.920349443000305,0.0001,0.36030459929772474,,,150930,0.3,1_iterative,8.824970089731053e-05,11
0.3602728053304129,8.65901104624145e-06,IQAE,iqae,"[np.float64(0.36017400744501205), np.float64(0.3603542851937213)]",12.370639757999015,0.0001,0.36026414631936665,,,116700,0.3,1_iterative,2.403459522375026e-05,11
0.3602728053304129,4.380744996829167e-05,CABIQAE,cabiqae_latentt,"(0.3601384476886062, 0.36031954807228306)",10.608774281001388,0.0001,0.3602289978804446,,,104380,0.3,1_iterative,0.00012159521706922908,11
0.3602728053304129,0.0017382915202724947,BIQAE,biqae,"[np.float64(0.35404689993361965), np.float64(0.36302212768666114)]",1.0308960380007193,0.005,0.3585345138101404,,,1900,0.3,1_iterative,0.004824931259183649,11
0.3602728053304129,2.650202933079937e-05,IQAE,iqae,"[np.float64(0.35626566685047395), np.float64(0.3642269397516902)]",0.3858987870007695,0.005,0.3602463033010821,,,2590,0.3,1_iterative,7.356100415765177e-05,11
0.3602728053304129,0.0001242615672867875,CABIQAE,cabiqae_latentt,"(0.35632871106013503, 0.3639683764661172)",0.26611956800115877,0.005,0.3601485437631261,,,2290,0.3,1_iterative,0.0003449096502657893,11
0.3602728053304129,0.00036299295384883967,BIQAE,biqae,"[np.float64(0.3599184353320134), np.float64(0.36135316123651007)]",1.5982327109995822,0.001,0.36063579828426173,,,11810,0.3,1_iterative,0.0010075502465858672,11
0.3602728053304129,0.00011830658413131134,IQAE,iqae,"[np.float64(0.3595331755817763), np.float64(0.3612490482473122)]",1.1483864580004592,0.001,0.3603911119145442,,,11480,0.3,1_iterative,0.0003283805560145184,11
0.3602728053304129,0.0002896550455570024,CABIQAE,cabiqae_latentt,"(0.3598495472506112, 0.3612753735013286)",1.3447017990001768,0.001,0.3605624603759699,,,11660,0.3,1_iterative,0.0008039880925549026,11
0.3602728053304129,0.008692003970902473,BIQAE,biqae,"[np.float64(0.3158311083826646), np.float64(0.3873304943363563)]",0.13536311800089607,0.05,0.3515808013595104,,,190,0.3,1_iterative,0.02412617283985916,11
0.3602728053304129,0.036201196095585864,IQAE,iqae,"[np.float64(0.34858959963357505), np.float64(0.4443584032184225)]",0.04270348399950308,0.05,0.39647400142599876,,,240,0.3,1_iterative,0.10048273297337854,11
0.3602728053304129,0.06247183819731422,CABIQAE,cabiqae_latentt,"(0.25825835674730335, 0.33734357751889404)",0.053630316999260685,0.05,0.29780096713309867,,,190,0.3,1_iterative,0.17340148152459117,11
0.3602728053304129,0.0017559060648681402,BIQAE,biqae,"[np.float64(0.3566183308804042), np.float64(0.36743909191015794)]",0.37066066499937733,0.01,0.36202871139528103,,,1500,0.3,1_iterative,0.004873823499549921,11
0.3602728053304129,0.005617206221684545,IQAE,iqae,"[np.float64(0.3575899427483353), np.float64(0.37419008035585966)]",0.22222822299954714,0.01,0.36589001155209744,,,1080,0.3,1_iterative,0.015591535465833735,11
0.3602728053304129,0.00495484624979603,CABIQAE,cabiqae_latentt,"(0.3578974600755065, 0.37255784308491136)",0.1485741100004816,0.01,0.3652276515802089,,,1020,0.3,1_iterative,0.013753039853374024,11
0.6692728078979026,6.210405020390386e-05,BIQAE,biqae,"[np.float64(0.6692421344318968), np.float64(0.669427689464316)]",10.596686357999715,0.0001,0.6693349119481065,,,97880,0.63,1_iterative,9.27933265344583e-05,12
0.6692728078979026,1.7826504734030912e-05,IQAE,iqae,"[np.float64(0.6691914523168426), np.float64(0.6693898164884305)]",10.988619829000527,0.0001,0.6692906344026366,,,105010,0.63,1_iterative,2.6635632769873928e-05,12
0.6692728078979026,4.3892165793368854e-05,CABIQAE,cabiqae_latentt,"(0.6692600611869717, 0.6693733389404203)",10.143566414999441,0.0001,0.6693167000636959,,,94790,0.63,1_iterative,6.558187524640116e-05,12
0.6692728078979026,0.0002197429502382997,BIQAE,biqae,"[np.float64(0.6666703607457601), np.float64(0.6723147409505217)]",0.623811729999943,0.005,0.6694925508481409,,,2930,0.63,1_iterative,0.0003283309102733208,12
0.6692728078979026,0.0018801640884552606,IQAE,iqae,"[np.float64(0.6669492415542978), np.float64(0.6753567024184179)]",0.22399261099963041,0.005,0.6711529719863578,,,2120,0.63,1_iterative,0.0028092641240880646,12
0.6692728078979026,0.005865755599801625,CABIQAE,cabiqae_latentt,"(0.6702728284826392, 0.6800042985127691)",0.19549435099906987,0.005,0.6751385634977042,,,1510,0.63,1_iterative,0.008764371614357364,12
0.6692728078979026,0.00014900358003933079,BIQAE,biqae,"[np.float64(0.6688944594708248), np.float64(0.669949163485059)]",1.8373710730011226,0.001,0.6694218114779419,,,14960,0.63,1_iterative,0.00022263504251327846,12
