target_name,algorithm,algorithm_key,budget,query_budget_actual_median,normalized_abs_error_median,processed_relative_error_median,cva_relative_error_median,coverage,coverage_ci_low,coverage_ci_high,coverage_se,coverage_n,abs_error_mean,abs_error_median,amplification_factor_median,cva_abs_error_median,estimate_mean,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_se,normalized_abs_error_std,processed_abs_error_median,processed_abs_error_median_ci_high,processed_abs_error_median_ci_low,processed_abs_error_se,processed_relative_error_median_ci_high,processed_relative_error_median_ci_low,processed_relative_error_se,query_budget_actual_mean,runtime_wall_seconds_ci_high,runtime_wall_seconds_ci_low,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_median_ci_high,runtime_wall_seconds_median_ci_low,runtime_wall_seconds_se,success_rate,total_repetitions
cva,BIQAE,biqae,512,128.0,0.12084589103176135,0.12084589103176122,0.12084589103176122,0.0,0.0,0.0,0.0,25,0.032508298464629395,0.022457385655995865,1.0,0.11767921939201864,0.2088737299027885,0.0,0.04390681074731743,0.02322707479160927,25,25,0.2331811027418043,0.12412374153485414,0.1749310607237008,0.2013621593162685,0.0805857077682585,0.028517708453944322,0.14258854226972162,0.11767921939201864,0.19608562211851988,0.07847402260313152,0.02777042430699871,0.20136215931626839,0.08058570776825855,0.028517708453944322,179.2,32.12996700443664,1.0185331979329175,11.463240513777697,1.0668349787520128,1.3011165967203493,0.6461115836628049,10.243775992875333,1.0,25
cva,BIQAE,biqae,608,128.0,0.12084589103176135,0.12084589103176122,0.12084589103176122,0.0,0.0,0.0,0.0,25,0.032508298464629395,0.022457385655995865,1.0,0.11767921939201864,0.2088737299027885,0.0,0.043491122124380555,0.02321155627060847,25,25,0.2331365157905926,0.12436829558633786,0.1749310607237008,0.2013621593162685,0.0805857077682585,0.028517708453944322,0.14258854226972162,0.11767921939201864,0.19608562211851988,0.07847402260313152,0.02777042430699871,0.20136215931626839,0.08058570776825855,0.028517708453944322,179.2,32.0607480859029,1.014983630030352,11.463240513777697,1.0668349787520128,1.3011165967203493,0.6461115836628049,10.243775992875333,1.0,25
cva,BIQAE,biqae,724,128.0,0.12084589103176135,0.12084589103176122,0.12084589103176122,0.0,0.0,0.0,0.0,25,0.032508298464629395,0.022457385655995865,1.0,0.11767921939201864,0.2088737299027885,0.0,0.0430764827155347,0.023019717876790722,25,25,0.23431141452274015,0.12401199386248656,0.1749310607237008,0.2013621593162685,0.0805857077682585,0.028517708453944322,0.14258854226972162,0.11767921939201864,0.19608562211851988,0.07847402260313152,0.02777042430699871,0.20136215931626839,0.08058570776825855,0.028517708453944322,179.2,32.120292351470695,1.0119336676150754,11.463240513777697,1.0668349787520128,1.3011165967203493,0.6461115836628049,10.243775992875333,1.0,25
cva,BIQAE,biqae,861,768.0,0.1737089678907632,0.1737089678907632,0.1737089678907632,0.0,0.0,0.0,0.0,25,0.039751615340524,0.03228119094924442,5.0,0.16915706085038185,0.2161170467786831,2.0,0.04921404821575721,0.03148575018722067,25,25,0.26327960816403645,0.17032036638508638,0.21390821929866494,0.21976037582170588,0.1681542553438483,0.024693744585981357,0.12346872292990678,0.16915706085038185,0.21400172781379911,0.16374790518205873,0.02404666440814625,0.21976037582170585,0.1681542553438482,0.024693744585981354,614.4,189.5015479046575,3.3525737855971314,65.77851332648198,3.8179637868133898,4.0439204916716935,2.6746223819490846,61.58472385259538,1.0,25
cva,BIQAE,biqae,1024,768.0,0.18708398444772162,0.1870839844477215,0.1870839844477215,0.0,0.0,0.0,0.0,25,0.04174329420003175,0.03476673598855404,5.0,0.18218159560568026,0.22073974339247499,2.0,0.0504607621102643,0.034606538347467714,25,25,0.2710961013014069,0.18638445844902718,0.22462568259172971,0.21535669319049258,0.1700103751013388,0.02246657613620008,0.1123328806810004,0.18218159560568026,0.20971344022646887,0.16555538677944437,0.0218778571579609,0.2153566931904926,0.17001037510133865,0.022466576136200078,742.4,190.32558682433591,4.263370774764127,66.6128458807836,4.0439204916716935,5.285980056979433,3.8179637868133898,61.54966146722222,1.0,25
cva,BIQAE,biqae,1217,768.0,0.18708398444772162,0.1870839844477215,0.1870839844477215,0.0,0.0,0.0,0.0,25,0.03930785381721317,0.03476673598855404,5.0,0.18218159560568026,0.2183043030096564,2.0,0.04524064920961531,0.034040376940626095,25,25,0.24516913102663274,0.18359108711039837,0.2115202852126779,0.21535669319049258,0.1700103751013388,0.0159735126195091,0.07986756309754549,0.18218159560568026,0.20971344022646887,0.16555538677944437,0.015554939269870135,0.2153566931904926,0.17001037510133865,0.0159735126195091,814.08,190.83407734339275,4.837849726042992,67.18736994155712,4.4900521272722855,6.431044091806426,3.8686978419333875,61.52603422928953,1.0,25
cva,BIQAE,biqae,1448,768.0,0.18708398444772162,0.1870839844477215,0.1870839844477215,0.0,0.0,0.0,0.0,25,0.03930785381721317,0.03476673598855404,5.0,0.18218159560568026,0.2183043030096564,2.0,0.045489144980292905,0.03414376584840471,25,25,0.244332662569914,0.18350519613756955,0.2115202852126779,0.21535669319049258,0.1700103751013388,0.0159735126195091,0.07986756309754549,0.18218159560568026,0.20971344022646887,0.16555538677944437,0.015554939269870135,0.2153566931904926,0.17001037510133865,0.0159735126195091,814.08,190.91466785815993,4.80366681701847,67.18736994155712,4.4900521272722855,6.431044091806426,3.8686978419333875,61.52603422928953,1.0,25
cva,BIQAE,biqae,1722,768.0,0.18708398444772162,0.1870839844477215,0.1870839844477215,0.0,0.0,0.0,0.0,25,0.03930785381721317,0.03476673598855404,5.0,0.18218159560568026,0.2183043030096564,2.0,0.04544389463661005,0.034132844597514846,25,25,0.24463749993842304,0.183527355217808,0.2115202852126779,0.21535669319049258,0.1700103751013388,0.0159735126195091,0.07986756309754549,0.18218159560568026,0.20971344022646887,0.16555538677944437,0.015554939269870135,0.2153566931904926,0.17001037510133865,0.0159735126195091,814.08,190.77158042361214,4.810444709037884,67.18736994155712,4.4900521272722855,6.431044091806426,3.8686978419333875,61.52603422928953,1.0,25
cva,BIQAE,biqae,2048,768.0,0.18708398444772162,0.1870839844477215,0.1870839844477215,0.0,0.0,0.0,0.0,25,0.03930785381721317,0.03476673598855404,5.0,0.18218159560568026,0.2183043030096564,2.0,0.04549872608987563,0.034279653812349334,25,25,0.24493032907644985,0.18329281683875906,0.2115202852126779,0.21535669319049258,0.1700103751013388,0.0159735126195091,0.07986756309754549,0.18218159560568026,0.20971344022646887,0.16555538677944437,0.015554939269870135,0.2153566931904926,0.17001037510133865,0.0159735126195091,814.08,190.84008643484876,4.8408419934279685,67.18736994155712,4.4900521272722855,6.431044091806426,3.8686978419333875,61.52603422928953,1.0,25
cva,BIQAE,biqae,2435,768.0,0.18708398444772162,0.1870839844477215,0.1870839844477215,0.0,0.0,0.0,0.0,25,0.03930785381721317,0.03476673598855404,5.0,0.18218159560568026,0.2183043030096564,2.0,0.045362889606215304,0.03414421101961593,25,25,0.245006940489061,0.18366710583928297,0.2115202852126779,0.21535669319049258,0.1700103751013388,0.0159735126195091,0.07986756309754549,0.18218159560568026,0.20971344022646887,0.16555538677944437,0.015554939269870135,0.2153566931904926,0.17001037510133865,0.0159735126195091,814.08,190.72365235250732,4.813543104524185,67.18736994155712,4.4900521272722855,6.431044091806426,3.8686978419333875,61.52603422928953,1.0,25
cva,BIQAE,biqae,2896,768.0,0.18708398444772162,0.1870839844477215,0.1870839844477215,0.0,0.0,0.0,0.0,25,0.038855383383211775,0.03476673598855404,5.0,0.18218159560568026,0.2187567734436578,2.0,0.044324934405542,0.0340129016615892,25,25,0.23830719533613495,0.1830394012614112,0.2090854874316714,0.21535669319049258,0.1700103751013388,0.014514421048292401,0.072572105241462,0.18218159560568026,0.20971344022646887,0.16555538677944437,0.014134082047036414,0.2153566931904926,0.17001037510133865,0.014514421048292403,901.12,191.21998427938343,5.177836244989109,67.62215853249023,4.553908088521223,6.760826299060571,3.876669501976829,61.50853792625456,1.0,25
cva,BIQAE,biqae,3444,768.0,0.18708398444772162,0.1870839844477215,0.1870839844477215,0.0,0.0,0.0,0.0,25,0.038855383383211775,0.03476673598855404,5.0,0.18218159560568026,0.2187567734436578,2.0,0.04441579848067182,0.03402564675856745,25,25,0.23952488182138956,0.1831981178368389,0.2090854874316714,0.21535669319049258,0.1700103751013388,0.014514421048292401,0.072572105241462,0.18218159560568026,0.20971344022646887,0.16555538677944437,0.014134082047036414,0.2153566931904926,0.17001037510133865,0.014514421048292403,901.12,191.09924614445845,5.159802140814329,67.62215853249023,4.553908088521223,6.760826299060571,3.876669501976829,61.50853792625456,1.0,25
cva,BIQAE,biqae,4096,3456.0,0.17631776069054728,0.17631776069054733,0.17631776069054733,0.0,0.0,0.0,0.0,25,0.03750845886608272,0.03276599573243674,21.0,0.17169749228427666,0.21740984892652876,10.0,0.04469507701569378,0.03105988330948097,25,25,0.24095889875485577,0.16669708946598555,0.2018375247383145,0.21535669319049258,0.12655398626489092,0.01928752135750484,0.09643760678752421,0.17169749228427666,0.20971344022646887,0.1232377384737593,0.01878210701232295,0.2153566931904926,0.12655398626489084,0.019287521357504844,2380.8,204.07292918698346,13.216116181713135,78.47858855013168,17.033767985911304,19.54561570974652,6.760826299060571,61.129455425989136,1.0,25
cva,BIQAE,biqae,4871,3712.0,0.14949663119902715,0.1494966311990272,0.1494966311990272,0.0,0.0,0.0,0.0,25,0.03483084287932829,0.027781693464665275,23.0,0.14557918942079917,0.2147322329397743,11.0,0.042085956625919074,0.0282451853265768,25,25,0.22765353594928903,0.1515097929184252,0.18742895133102494,0.17631776069054728,0.12655398626489092,0.019689982025964982,0.0984499101298249,0.14557918942079917,0.17169749228427666,0.1232377384737593,0.019174021515133245,0.17631776069054733,0.12655398626489084,0.019689982025964982,3665.92,1042.7920458384106,21.033402490108784,363.3035101991871,21.200568851136495,28.374394351627373,17.751232525890604,338.64633532751026,1.0,25
cva,BIQAE,biqae,5793,3968.0,0.14949663119902715,0.1494966311990272,0.1494966311990272,0.0,0.0,0.0,0.0,25,0.03464900813632148,0.027781693464665275,25.0,0.14557918942079917,0.2145503981967675,12.0,0.04189934007962006,0.028089505292069,25,25,0.22627748454484484,0.15213737805195163,0.18645047672691079,0.17631776069054728,0.12655398626489092,0.019366610028487857,0.09683305014243929,0.14557918942079917,0.17169749228427666,0.1232377384737593,0.01885912322681375,0.17631776069054733,0.12655398626489084,0.01936661002848786,3824.64,1043.8934061753775,22.185523985253372,364.189565162947,21.277838130633633,28.58241818580634,18.314752673958864,338.6085864325002,1.0,25
cva,BIQAE,biqae,6889,3968.0,0.14949663119902715,0.1494966311990272,0.1494966311990272,0.0,0.0,0.0,0.0,25,0.034290671635207735,0.027781693464665275,25.0,0.14557918942079917,0.21419206169565375,12.0,0.0414410759077183,0.028026556259105804,25,25,0.2227554596584947,0.15113941808135653,0.1845222249513203,0.17631776069054728,0.12655398626489092,0.018666070030821078,0.09333035015410539,0.14557918942079917,0.17169749228427666,0.1232377384737593,0.018176940329451965,0.16879013278708127,0.12655398626489084,0.018666070030821078,4044.8,1046.9298896315386,23.762232536098132,366.48974041142327,21.321682260872564,28.80454442630435,19.54561570974652,338.5167120408342,1.0,25
cva,BIQAE,biqae,8192,3968.0,0.14949663119902715,0.1494966311990272,0.1494966311990272,0.0,0.0,0.0,0.0,25,0.034290671635207735,0.027781693464665275,25.0,0.14557918942079917,0.21419206169565375,12.0,0.04126201314771989,0.027910648947624423,25,25,0.22272649144195544,0.1506411079716173,0.1845222249513203,0.17631776069054728,0.12655398626489092,0.018666070030821078,0.09333035015410539,0.14557918942079917,0.17169749228427666,0.1232377384737593,0.018176940329451965,0.17631776069054733,0.12655398626489084,0.018666070030821078,4044.8,1046.6721348860333,23.810737212160713,366.48974041142327,21.321682260872564,28.80454442630435,19.54561570974652,338.5167120408342,1.0,25
cva,BIQAE,biqae,9742,3968.0,0.14949663119902715,0.1494966311990272,0.1494966311990272,0.0,0.0,0.0,0.0,25,0.034290671635207735,0.027781693464665275,25.0,0.14557918942079917,0.21419206169565375,12.0,0.041231963724033385,0.028090533453818282,25,25,0.2228117139040135,0.15124588627001245,0.1845222249513203,0.17631776069054728,0.12655398626489092,0.018666070030821078,0.09333035015410539,0.14557918942079917,0.17169749228427666,0.1232377384737593,0.018176940329451965,0.17631776069054733,0.12655398626489084,0.018666070030821078,4044.8,1046.5067091165374,23.596703307846976,366.48974041142327,21.321682260872564,28.80454442630435,19.54561570974652,338.5167120408342,1.0,25
cva,BIQAE,biqae,11585,3968.0,0.14949663119902715,0.1494966311990272,0.1494966311990272,0.0,0.0,0.0,0.0,25,0.034290671635207735,0.027781693464665275,25.0,0.14557918942079917,0.21419206169565375,12.0,0.04121862511093542,0.028055099096924486,25,25,0.22187288001111133,0.1503722964455456,0.1845222249513203,0.17631776069054728,0.12655398626489092,0.018666070030821078,0.09333035015410539,0.14557918942079917,0.17169749228427666,0.1232377384737593,0.018176940329451965,0.17631776069054733,0.12655398626489084,0.018666070030821078,4044.8,1047.061175923087,23.796193219960113,366.48974041142327,21.321682260872564,28.80454442630435,19.54561570974652,338.5167120408342,1.0,25
cva,BIQAE,biqae,13777,3968.0,0.14949663119902715,0.1494966311990272,0.1494966311990272,0.0,0.0,0.0,0.0,25,0.034290671635207735,0.027781693464665275,25.0,0.14557918942079917,0.21419206169565375,12.0,0.041249438952166144,0.028004125683590324,25,25,0.22260688566332806,0.1513857791514148,0.1845222249513203,0.17631776069054728,0.12655398626489092,0.018666070030821078,0.09333035015410539,0.14557918942079917,0.17169749228427666,0.1232377384737593,0.018176940329451965,0.17631776069054733,0.12655398626489084,0.018666070030821078,4044.8,1046.9076431804156,23.881969192807667,366.48974041142327,21.321682260872564,28.80454442630435,19.54561570974652,338.5167120408342,1.0,25
cva,BIQAE,biqae,16384,4032.0,0.14929169597394165,0.14929169597394165,0.14929169597394165,0.0,0.0,0.0,0.0,24,0.03262907304717997,0.027743609344924425,25.0,0.1453796243622929,0.2184639861274559,12.0,0.039056060822864176,0.026946235412164513,24,24,0.2106114926742275,0.14526768647067956,0.17558096326649372,0.16859711668699534,0.12655398626489092,0.017082791044453007,0.08368824288299194,0.1453796243622929,0.16417916169161395,0.1232377384737593,0.016635149925121114,0.16859711668699529,0.12655398626489084,0.017082791044453007,4101.333333333333,1089.1265695070767,24.29400627281719,381.2006756485661,22.84812547588963,30.797749798890646,20.411726920190077,352.59465691065276,0.96,25
cva,BIQAE,biqae,19484,4224.0,0.15848715075108052,0.1584871507510805,0.1584871507510805,0.0,0.0,0.0,0.0,16,0.0326755757943554,0.029452445884167636,27.0,0.1543341194708101,0.21851048887463131,13.0,0.038918900578191265,0.027359668797677174,16,16,0.21057146191617176,0.1476668380603839,0.1758312001375134,0.18392316646531248,0.1489386270521786,0.01655852927714783,0.06623411710859133,0.1543341194708101,0.1791036043754084,0.14165972743471944,0.01612462602557588,0.18392316646531248,0.14547169902731494,0.016558529277147835,4384.0,1619.4242231819453,26.555426836329964,559.3896518987435,28.478406268716856,35.52092695162248,21.321682260872564,528.7540784904461,0.64,25
cva,BIQAE,biqae,23170,4224.0,0.15882424069403397,0.1588242406940339,0.1588242406940339,0.0,0.0,0.0,0.0,11,0.03570865277241583,0.029515088964416625,27.0,0.15466237623662127,0.22154356585269175,13.0,0.04378693826725663,0.029094213496426834,11,11,0.2358943187865187,0.15646927645044906,0.19215255185655347,0.2033217281611385,0.1489386270521786,0.02138155478802199,0.07091459466629592,0.15466237623662127,0.1979938420012184,0.1450358073342588,0.020821267941835097,0.20332172816113842,0.14893862705217847,0.021381554788021995,4631.272727272727,2341.5763338819474,25.104262776028456,800.0700338155126,28.374394351627373,41.691762177540184,21.277838130633633,769.0621068721676,0.44,25
cva,BIQAE,biqae,27554,5760.0,0.2651546502682308,0.2651546502682309,0.2651546502682309,0.0,0.0,0.0,0.0,2,0.04927499138542764,0.04927499138542764,37.0,0.2582064809595236,0.23510990446570357,18.0,0.060803683120029345,0.03774629965082593,2,2,0.32719192595292207,0.20311737458353962,0.2651546502682308,0.32719192595292207,0.20311737458353962,0.062037275684691216,0.08773395664596896,0.2582064809595236,0.31861811857046374,0.19779484334858344,0.06041163761094015,0.32719192595292207,0.20311737458353965,0.06203727568469121,5760.0,69.5401819306762,24.374568690906695,46.95737531079145,46.95737531079145,69.5401819306762,24.374568690906695,22.58280661988475,0.08,25
cva,BIQAE,biqae,32768,6656.0,0.32719192595292207,0.32719192595292207,0.32719192595292207,0.0,0.0,0.0,0.0,1,0.060803683120029345,0.060803683120029345,43.0,0.31861811857046374,0.24663859620030526,21.0,0.060803683120029345,0.060803683120029345,1,1,0.32719192595292207,0.32719192595292207,0.32719192595292207,0.32719192595292207,0.32719192595292207,0.0,0.0,0.31861811857046374,0.31861811857046374,0.31861811857046374,0.0,0.32719192595292207,0.32719192595292207,0.0,6656.0,69.5401819306762,69.5401819306762,69.5401819306762,69.5401819306762,69.5401819306762,69.5401819306762,0.0,0.04,25
cva,CABIQAE,cabiqae_latentt,512,256.0,0.1564018190431439,0.15640181904314387,0.15640181904314387,0.0,0.0,0.0,0.0,25,0.03388333974537369,0.029064918447479687,1.0,0.1523034322420742,0.21811354967742538,0.0,0.041900805585812315,0.025981573899096135,25,25,0.22597269894385327,0.13968707406372813,0.18233032310100394,0.27452264313413,0.12453569253678368,0.02237884054559626,0.1118942027279813,0.1523034322420742,0.2673289929317284,0.12127233254725533,0.021792420609585066,0.2745226431341299,0.12453569253678352,0.02237884054559626,261.12,0.7210188352262186,0.5659284931096248,0.6388061436799378,0.5211685417260329,0.654035338473757,0.5002097111104781,0.0403076496431508,1.0,25
cva,CABIQAE,cabiqae_latentt,608,256.0,0.1564018190431439,0.15640181904314387,0.15640181904314387,0.0,0.0,0.0,0.0,25,0.03388333974537369,0.029064918447479687,1.0,0.1523034322420742,0.21811354967742538,0.0,0.04191571354934255,0.025767544189501407,25,25,0.22405945883104433,0.13969424233568128,0.18233032310100394,0.27452264313413,0.12453569253678368,0.02237884054559626,0.1118942027279813,0.1523034322420742,0.2673289929317284,0.12127233254725533,0.021792420609585066,0.2745226431341299,0.12453569253678352,0.02237884054559626,261.12,0.7211695584679205,0.5670364643654573,0.6388061436799378,0.5211685417260329,0.654035338473757,0.5002097111104781,0.0403076496431508,1.0,25
cva,CABIQAE,cabiqae_latentt,724,256.0,0.1564018190431439,0.15640181904314387,0.15640181904314387,0.0,0.0,0.0,0.0,25,0.03388333974537369,0.029064918447479687,1.0,0.1523034322420742,0.21811354967742538,0.0,0.041997846769358096,0.025921785630281025,25,25,0.2254703627874071,0.14006810433576472,0.18233032310100394,0.27452264313413,0.12453569253678368,0.02237884054559626,0.1118942027279813,0.1523034322420742,0.2673289929317284,0.12127233254725533,0.021792420609585066,0.2745226431341299,0.12453569253678352,0.02237884054559626,261.12,0.7205117356544214,0.5664401141084309,0.6388061436799378,0.5211685417260329,0.654035338473757,0.5002097111104781,0.0403076496431508,1.0,25
cva,CABIQAE,cabiqae_latentt,861,256.0,0.1564018190431439,0.15640181904314387,0.15640181904314387,0.0,0.0,0.0,0.0,25,0.03388333974537369,0.029064918447479687,1.0,0.1523034322420742,0.21811354967742538,0.0,0.04187102596980097,0.02596234800266992,25,25,0.2255192534325619,0.14059719834542225,0.18233032310100394,0.27452264313413,0.12453569253678368,0.02237884054559626,0.1118942027279813,0.1523034322420742,0.2673289929317284,0.12127233254725533,0.021792420609585066,0.2745226431341299,0.12453569253678352,0.02237884054559626,261.12,0.7199424262123832,0.5667916901374784,0.6388061436799378,0.5211685417260329,0.654035338473757,0.5002097111104781,0.0403076496431508,1.0,25
cva,CABIQAE,cabiqae_latentt,1024,896.0,0.03841805899537879,0.038418058995378784,0.038418058995378784,0.0,0.0,0.0,0.0,25,0.011619594484725835,0.0071394166541191295,5.0,0.037411343940063846,0.17898105141766457,2.0,0.015394729356538935,0.008020618798286338,25,25,0.0832372987027796,0.04290658393257593,0.06252643430734929,0.11390238471815206,0.019945405876679628,0.010513663263269237,0.05256831631634619,0.037411343940063846,0.11091766220664179,0.019422752184497072,0.010238160976833633,0.1139023847181521,0.01994540587667959,0.010513663263269236,901.12,2.494251550784123,1.9631430732271373,2.208525788950688,1.8240898960411152,2.183657114327486,1.7507339888866733,0.138615177543655,1.0,25
