profile,scenario_id,objective_ry_offset,a_true,t_eff,k,K,p_ideal,p_noisy,c_est
realistic,5,-0.4028068565926864,0.3331715243456811,11.668814291734503,4.0,9.0,0.46005708537825574,0.48533333333333334,0.36719069716265446
realistic,5,-0.4028068565926864,0.3331715243456811,11.668814291734503,8.0,17.0,0.7397664160524464,0.562,0.25858500544312346
realistic,6,-0.29318665646439546,0.34131359995781374,10.956138828573213,0.0,1.0,0.34131359995781374,0.3413333333333333,0.999875645452198
realistic,6,-0.29318665646439546,0.34131359995781374,10.956138828573213,1.0,3.0,0.9121241358370833,0.83,0.8007296134930865
realistic,6,-0.29318665646439546,0.34131359995781374,10.956138828573213,2.0,5.0,0.0004837574388149218,0.17033333333333334,0.6599718659324401
realistic,6,-0.29318665646439546,0.34131359995781374,10.956138828573213,4.0,9.0,0.38359176831115716,0.4583333333333333,0.3579357409881541
realistic,6,-0.29318665646439546,0.34131359995781374,10.956138828573213,8.0,17.0,0.8561968490177071,0.5855,0.2400358123205904
realistic,7,-0.2776434174878206,0.3426248354033242,10.330636480278532,0.0,1.0,0.3426248354033242,0.35383333333333333,0.928778483195017
realistic,7,-0.2776434174878206,0.3426248354033242,10.330636480278532,1.0,3.0,0.9097622675217688,0.8303333333333334,0.8061584960742737
realistic,7,-0.2776434174878206,0.3426248354033242,10.330636480278532,2.0,5.0,0.00022756540029761482,0.1745,0.6512964250633639
realistic,7,-0.2776434174878206,0.3426248354033242,10.330636480278532,4.0,9.0,0.3715320936486607,0.4628333333333333,0.2893070162210144
realistic,7,-0.2776434174878206,0.3426248354033242,10.330636480278532,8.0,17.0,0.8722862032130692,0.5816666666666667,0.2193652785459973
realistic,8,-0.26749771541378475,0.3435012602013814,11.060538694004057,0.0,1.0,0.3435012602013814,0.3516666666666667,0.9478244586774789
realistic,8,-0.26749771541378475,0.3435012602013814,11.060538694004057,1.0,3.0,0.9081691069119505,0.8186666666666667,0.7807221596890939
realistic,8,-0.26749771541378475,0.3435012602013814,11.060538694004057,2.0,5.0,0.00010962693394436568,0.1695,0.6611449585894058
realistic,8,-0.26749771541378475,0.3435012602013814,11.060538694004057,4.0,9.0,0.36352144161164657,0.44383333333333336,0.41154205708154445
realistic,8,-0.26749771541378475,0.3435012602013814,11.060538694004057,8.0,17.0,0.8825763729352866,0.5868333333333333,0.2269699319566222
realistic,9,-0.17422471903694559,0.3523012076955077,10.902679510688978,0.0,1.0,0.3523012076955077,0.35433333333333333,0.9862414200812405
realistic,9,-0.17422471903694559,0.3523012076955077,10.902679510688978,1.0,3.0,0.8915437481940616,0.809,0.7891838432492345
realistic,9,-0.17422471903694559,0.3523012076955077,10.902679510688978,2.0,5.0,0.0012753076060495706,0.17083333333333334,0.6600167821781977
realistic,9,-0.17422471903694559,0.3523012076955077,10.902679510688978,4.0,9.0,0.28578802382385504,0.4043333333333333,0.44659812385093106
realistic,9,-0.17422471903694559,0.3523012076955077,10.902679510688978,8.0,17.0,0.9633186104681768,0.6041666666666666,0.22482728798959253
realistic,10,-0.0930565341314995,0.3610069733428044,11.11398985270609,0.0,1.0,0.3610069733428044,0.36133333333333334,0.9976519686031886
realistic,10,-0.0930565341314995,0.3610069733428044,11.11398985270609,1.0,3.0,0.8740156427810479,0.79,0.7753686392463767
realistic,10,-0.0930565341314995,0.3610069733428044,11.11398985270609,2.0,5.0,0.006571840129284445,0.1795,0.6495373107282225
realistic,10,-0.0930565341314995,0.3610069733428044,11.11398985270609,4.0,9.0,0.2150760864325342,0.37883333333333336,0.42525973039457127
realistic,10,-0.0930565341314995,0.3610069733428044,11.11398985270609,8.0,17.0,0.9985392509796899,0.616,0.23267977350237914
realistic,11,0.1572940057395037,0.39333941610677803,11.391361817301233,0.0,1.0,0.39333941610677803,0.3968333333333333,0.967242657980824
realistic,11,0.1572940057395037,0.39333941610677803,11.391361817301233,1.0,3.0,0.8005669994214878,0.7353333333333333,0.7829646427794398
realistic,11,0.1572940057395037,0.39333941610677803,11.391361817301233,2.0,5.0,0.06023689712384074,0.20833333333333334,0.6632358757683275
realistic,11,0.1572940057395037,0.39333941610677803,11.391361817301233,4.0,9.0,0.03275307158506136,0.2831666666666667,0.464065829322637
realistic,11,0.1572940057395037,0.39333941610677803,11.391361817301233,8.0,17.0,0.7453750311899323,0.5575,0.23433517143597293
realistic,12,0.2675799249605959,0.4098286123030351,13.272641419015526,0.0,1.0,0.4098286123030351,0.4111666666666667,0.9851609873397054
realistic,12,0.2675799249605959,0.4098286123030351,13.272641419015526,1.0,3.0,0.7587834005791938,0.7048333333333333,0.7915242356151414
realistic,12,0.2675799249605959,0.4098286123030351,13.272641419015526,2.0,5.0,0.10627077147481356,0.23866666666666667,0.6637387178803671
realistic,12,0.2675799249605959,0.4098286123030351,13.272641419015526,4.0,9.0,0.0009366194750920552,0.2838333333333333,0.43314471688807454
realistic,12,0.2675799249605959,0.4098286123030351,13.272641419015526,8.0,17.0,0.4705675972509915,0.49133333333333334,0.29446004597632164
realistic,13,0.27640967042339404,0.4111989015778575,10.983561625017318,0.0,1.0,0.4111989015778575,0.41833333333333333,0.9196582938472203
realistic,13,0.27640967042339404,0.4111989015778575,10.983561625017318,1.0,3.0,0.755199246355269,0.7026666666666667,0.7941507256041404
realistic,13,0.27640967042339404,0.4111989015778575,10.983561625017318,2.0,5.0,0.11060113578677061,0.2525,0.635595074217968
realistic,13,0.27640967042339404,0.4111989015778575,10.983561625017318,4.0,9.0,0.0003266347019251198,0.277,0.44629154861390635
realistic,13,0.27640967042339404,0.4111989015778575,10.983561625017318,8.0,17.0,0.44697326485090266,0.4885,0.21687173399729423
realistic,14,0.2820074732015594,0.41207121792638896,10.623784032960508,0.0,1.0,0.41207121792638896,0.4126666666666667,0.9932280565449065
realistic,14,0.2820074732015594,0.41207121792638896,10.623784032960508,1.0,3.0,0.7529092453603632,0.6978333333333333,0.7822305311592948
realistic,14,0.2820074732015594,0.41207121792638896,10.623784032960508,2.0,5.0,0.1133960581456618,0.2485,0.650536564096282
realistic,14,0.2820074732015594,0.41207121792638896,10.623784032960508,4.0,9.0,0.00010195847087993623,0.27616666666666667,0.4477579721029865
realistic,14,0.2820074732015594,0.41207121792638896,10.623784032960508,8.0,17.0,0.432018036637788,0.48533333333333334,0.21574349932380996
realistic,15,0.31592559981123536,0.4174146782149135,10.934564612213604,0.0,1.0,0.4174146782149135,0.42433333333333334,0.9162241549845336
realistic,15,0.31592559981123536,0.4174146782149135,10.934564612213604,1.0,3.0,0.7387438118900931,0.6905,0.7979264404461198
realistic,15,0.31592559981123536,0.4174146782149135,10.934564612213604,2.0,5.0,0.1311507038551339,0.25233333333333335,0.6714576095311164
realistic,15,0.31592559981123536,0.4174146782149135,10.934564612213604,4.0,9.0,0.0014976023857364664,0.27216666666666667,0.45703558182207304
realistic,15,0.31592559981123536,0.4174146782149135,10.934564612213604,8.0,17.0,0.34235360541358195,0.4658333333333333,0.2167297689002162
realistic,16,0.37428506132810635,0.42682746322689874,10.025157738875755,0.0,1.0,0.42682746322689874,0.4285,0.9771425613097496
realistic,16,0.37428506132810635,0.42682746322689874,10.025157738875755,1.0,3.0,0.7132491004004959,0.6766666666666666,0.8284521075815792
realistic,16,0.37428506132810635,0.42682746322689874,10.025157738875755,2.0,5.0,0.16494285801584968,0.276,0.6685426810290054
realistic,16,0.37428506132810635,0.42682746322689874,10.025157738875755,4.0,9.0,0.015413354386705463,0.2793333333333333,0.4553709200702181
realistic,16,0.37428506132810635,0.42682746322689874,10.025157738875755,8.0,17.0,0.19949695254157834,0.43983333333333335,0.2002198219803127
realistic,17,0.4757847317323747,0.4437725109138226,10.973241817645238,0.0,1.0,0.4437725109138226,0.4495,0.8981372069202813
realistic,17,0.4757847317323747,0.4437725109138226,10.973241817645238,1.0,3.0,0.6658382284855462,0.6363333333333333,0.8220862860050123
realistic,17,0.4757847317323747,0.4437725109138226,10.973241817645238,2.0,5.0,0.2329398740706215,0.328,0.6440497225163585
realistic,17,0.4757847317323747,0.4437725109138226,10.973241817645238,4.0,9.0,0.07546028575744754,0.31233333333333335,0.44204737594807675
realistic,17,0.4757847317323747,0.4437725109138226,10.973241817645238,8.0,17.0,0.02946070862339051,0.39766666666666667,0.21748095261916808
realistic,18,0.6183678709240283,0.46851294350291767,10.857937529917255,0.0,1.0,0.46851294350291767,0.4708333333333333,0.9263065497840145
realistic,18,0.6183678709240283,0.46851294350291767,10.857937529917255,1.0,3.0,0.5939616917111239,0.5806666666666667,0.858505899560307
