profile,scenario_id,objective_ry_offset,a_true,t_eff,k,K,p_ideal,p_noisy,c_est
realistic,5,0.56,0.6056665183230261,15.638044756320232,3.0,7.0,0.001608195203286102,0.18358333333333332,0.6348753402872024
realistic,5,0.56,0.6056665183230261,15.638044756320232,4.0,9.0,0.970427532192001,0.7596666666666667,0.5519801646317886
realistic,5,0.56,0.6056665183230261,15.638044756320232,6.0,13.0,0.6823873702650798,0.5751666666666667,0.41212648966548676
realistic,5,0.56,0.6056665183230261,15.638044756320232,8.0,17.0,0.26983648906514385,0.41925,0.35083754011231993
realistic,5,0.56,0.6056665183230261,15.638044756320232,10.0,21.0,0.014411752374283741,0.37133333333333335,0.2649707180842665
realistic,5,0.56,0.6056665183230261,15.638044756320232,12.0,25.0,0.09048443183963491,0.4220833333333333,0.1902654568584185
realistic,6,0.6,0.6423672082866361,17.23413692940248,0.0,1.0,0.6423672082866361,0.6395,0.9798604726387315
realistic,6,0.6,0.6423672082866361,17.23413692940248,1.0,3.0,0.11906731363370228,0.18366666666666667,0.8304179311857559
realistic,6,0.6,0.6423672082866361,17.23413692940248,2.0,5.0,0.9959636934205677,0.855,0.715778200520349
realistic,6,0.6,0.6423672082866361,17.23413692940248,3.0,7.0,0.04984372244693333,0.21666666666666667,0.6294110455894566
realistic,6,0.6,0.6423672082866361,17.23413692940248,4.0,9.0,0.7583655433288832,0.6484166666666666,0.5744445050776044
realistic,6,0.6,0.6423672082866361,17.23413692940248,6.0,13.0,0.21279258546500254,0.36991666666666667,0.45292470441246957
realistic,6,0.6,0.6423672082866361,17.23413692940248,8.0,17.0,0.009574289691532572,0.32975,0.34714737914722366
realistic,6,0.6,0.6423672082866361,17.23413692940248,10.0,21.0,0.39094928725257516,0.4578333333333333,0.38667025280549966
realistic,6,0.6,0.6423672082866361,17.23413692940248,12.0,25.0,0.9023140344647872,0.579,0.19636401724114969
realistic,7,0.63,0.6692728078979026,15.201599577676381,0.0,1.0,0.6692728078979026,0.6706666666666666,1.0
realistic,7,0.63,0.6692728078979026,15.201599577676381,1.0,3.0,0.06978512434570153,0.14283333333333334,0.8302052924680128
realistic,7,0.63,0.6692728078979026,15.201599577676381,2.0,5.0,0.9939238426858319,0.85125,0.7111420215918147
realistic,7,0.63,0.6692728078979026,15.201599577676381,3.0,7.0,0.16880782850255896,0.28983333333333333,0.634576190966188
realistic,7,0.63,0.6692728078979026,15.201599577676381,4.0,9.0,0.5166246094164008,0.5028333333333334,nan
realistic,7,0.63,0.6692728078979026,15.201599577676381,6.0,13.0,0.012333138021077042,0.29633333333333334,0.4176348293181118
realistic,7,0.63,0.6692728078979026,15.201599577676381,8.0,17.0,0.2998329042385609,0.42841666666666667,0.35761788450309023
realistic,7,0.63,0.6692728078979026,15.201599577676381,10.0,21.0,0.9123302555680745,0.5999166666666667,0.2423219381003457
realistic,7,0.63,0.6692728078979026,15.201599577676381,12.0,25.0,0.855355250222341,0.5685,0.19276484576248828
realistic,8,0.67,0.7041348196258655,15.32934513894673,0.0,1.0,0.7041348196258655,0.69225,0.9417795570219338
realistic,8,0.67,0.7041348196258655,15.32934513894673,1.0,3.0,0.023699654514650767,0.10566666666666667,0.8279089802706491
realistic,8,0.67,0.7041348196258655,15.32934513894673,2.0,5.0,0.9308990968498324,0.8094166666666667,0.7180722097788426
realistic,8,0.67,0.7041348196258655,15.32934513894673,3.0,7.0,0.4017982615123564,0.43783333333333335,0.6330505714467457
realistic,8,0.67,0.7041348196258655,15.32934513894673,4.0,9.0,0.2000297071865897,0.32025,0.59922600439574
realistic,8,0.67,0.7041348196258655,15.32934513894673,6.0,13.0,0.13581674257555998,0.34275,0.4317881088551302
realistic,8,0.67,0.7041348196258655,15.32934513894673,8.0,17.0,0.880967619234862,0.6226666666666667,0.32198712035692506
realistic,8,0.67,0.7041348196258655,15.32934513894673,10.0,21.0,0.7794529520573186,0.5698333333333333,0.24989298849492844
realistic,8,0.67,0.7041348196258655,15.32934513894673,12.0,25.0,0.05687976524596343,0.4098333333333333,0.2034812666966464
