target_name,algorithm,algorithm_key,budget,query_budget_actual_median,normalized_abs_error_median,processed_relative_error_median,cva_relative_error_median,abs_error_mean,abs_error_median,amplification_factor_median,cva_abs_error_median,estimate_mean,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_se,normalized_abs_error_std,processed_abs_error_median,processed_abs_error_median_ci_high,processed_abs_error_median_ci_low,processed_abs_error_se,processed_relative_error_median_ci_high,processed_relative_error_median_ci_low,processed_relative_error_se,query_budget_actual_mean,runtime_wall_seconds_ci_high,runtime_wall_seconds_ci_low,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_median_ci_high,runtime_wall_seconds_median_ci_low,runtime_wall_seconds_se,success_rate,total_repetitions
cva,BIQAE,biqae,128,128.0,0.16715506654127085,0.16715506654127082,0.16715506654127082,0.030188884183058495,0.02260208829699953,1.0,0.11309151403331319,0.16445307630579403,0.0,0.03405991987049477,0.026663442747847692,175,175,0.2503072818959686,0.19481886357004866,0.2218234992690824,0.22090985350725506,0.13681447481684608,0.014184040026618688,0.18763721248309512,0.11309151403331319,0.12096469508123397,0.08790951004933856,0.008872167662836983,0.2209098535072551,0.13681447481684594,0.01418404002661869,128.0,5.144191564476101,0.7035407628986468,2.188793295875502,0.6727659785716167,0.6848971951233291,0.6617363237280603,1.466170388171347,1.0,175
cva,BIQAE,biqae,256,256.0,0.16573489844564424,0.16573489844564412,0.16573489844564412,0.026334207462669904,0.023048705393741153,1.0,0.10702053425526087,0.1690390251516632,0.0,0.03219170590940229,0.02119812484280308,49,49,0.21725361219508219,0.1471549562956592,0.18122200325685361,0.18767746201386337,0.1175611917261525,0.0181323632803156,0.1269265429622092,0.10702053425526087,0.12076808214185664,0.06587207420303992,0.014392954045416786,0.18767746201386334,0.11756119172615252,0.0181323632803156,256.0,1.5285306412649982,1.367360182938482,1.4409024528367202,1.34017675958569,1.382698645045444,1.3011165967203493,0.041982257400703236,0.28,175
cva,BIQAE,biqae,512,512.0,0.3626618085811849,0.3626618085811849,0.3626618085811849,0.046181802532694806,0.04825943131887708,3.0,0.1948253503586847,0.07741262379950767,1.0,0.04975697279484427,0.042685119990325086,82,82,0.38099501189429,0.34881093221112347,0.3650589943198568,0.3845350857771984,0.3441315120130068,0.008313923602966025,0.07528578023390843,0.1948253503586847,0.21849719513729676,0.16049333102124053,0.009518653982097834,0.3845754936968275,0.3441315120130068,0.008313923602966027,512.0,2.8575575421408783,2.738030798324885,2.7958126609099407,2.7299864477895284,2.7989072982315175,2.6654511741963365,0.030845283546697952,0.4685714285714286,175
cva,BIQAE,biqae,768,768.0,0.3369449755536026,0.33694497555360264,0.33694497555360264,0.050574998077959336,0.049041796507962226,5.0,0.23501686167848623,0.18336331366277864,2.0,0.05435033556244692,0.04682827342809084,59,59,0.367904036549977,0.3002128183719989,0.33292180497882556,0.3485423615188749,0.30485901541612165,0.017332031377531688,0.13312985911745281,0.23501686167848623,0.25698451364922703,0.21242976340739073,0.008162790831483727,0.3485423615188748,0.31080555021113937,0.017332031377531688,735.457627118644,82.89852132655263,4.019904219294834,30.423427972691552,3.940452887993306,3.981966118605775,3.854648882024817,26.092725133549393,0.33714285714285713,175
cva,BIQAE,biqae,896,896.0,0.33049543012670685,0.3304954301267067,0.3304954301267067,0.05454480207689238,0.05378411794034438,5.0,0.24834413868020622,0.21098201042910006,2.0,0.06047337981462826,0.04853733322368339,27,27,0.4255713926609086,0.30980356125409786,0.36571248441924853,0.4313677481122822,0.2877531994064287,0.0302564013753765,0.15721687330904688,0.24834413868020622,0.2770520698028151,0.24191879208627076,0.011062318809931282,0.43136774811228223,0.2877531994064288,0.03025640137537651,896.0,5.349717318058384,4.622434269307138,4.941635169128873,4.553908088521223,4.746470087141517,4.480192398334406,0.19174246359147085,0.15428571428571428,175
cva,BIQAE,biqae,1152,1152.0,0.3398797005929869,0.33987970059298694,0.33987970059298694,0.03822633148955061,0.030573832354709243,7.0,0.12074061383715878,0.16250419933877977,3.0,0.05363884424358963,0.02504238126691974,7,7,0.34130802850661446,0.19537111421366213,0.2743122090265472,0.37512338063840645,0.1585842604116896,0.04142799944906585,0.1096081838571491,0.12074061383715878,0.34478452384942226,0.10736561068895267,0.046506288313033446,0.37512338063840645,0.1585842604116897,0.04142799944906585,1152.0,9.031689444914187,6.29434809198315,7.39560315034213,6.480190509418129,8.007490456361662,6.195698900500444,0.8110628105400468,0.04,175
cva,BIQAE,biqae,2176,2176.0,0.4287678372446232,0.42876783724462314,0.42876783724462314,0.05388811981851812,0.057264469734039425,13.0,0.2054764117141645,0.07227612859447956,6.0,0.05916109077501968,0.04863302662076902,38,38,0.4371113087561193,0.399712047267501,0.4190320132871127,0.457387532069523,0.3848749006490292,0.00972432139019477,0.05994474294708738,0.2054764117141645,0.29081564374174323,0.16834828033809204,0.013867294567664949,0.45738753206952293,0.38487490064902913,0.009724321390194772,2108.6315789473683,12.061774489745266,11.121844679956382,11.573016988157834,10.985835558310788,11.653857469268388,10.72449567784756,0.24410112606664278,0.21714285714285714,175
cva,BIQAE,biqae,2432,2432.0,0.4309675820988307,0.43096758209883074,0.43096758209883074,0.052641521722411704,0.054157363347978216,15.0,0.2376671131625887,0.07179278666526788,7.0,0.05765906842280739,0.04774608709697645,49,49,0.4503021043415321,0.3944307206113761,0.422369979846661,0.48659488917209615,0.3562361865149318,0.014427469136013255,0.10099228395209278,0.2376671131625887,0.25474032074461694,0.18482508283425458,0.01347384662580478,0.4865948891720961,0.3562361865149317,0.014427469136013256,2479.0204081632655,14.029102062944055,13.16083810125639,13.577375078687103,13.347157796418678,13.826986450454438,12.788155427165886,0.2255827589082581,0.28,175
cva,BIQAE,biqae,3456,3456.0,0.25854110401519226,0.2585411040151922,0.2585411040151922,0.03892948893210704,0.04228264738340885,21.0,0.2179374391251222,0.17930805647930098,10.0,0.044521452285482196,0.033287308928739594,26,26,0.2942172686514698,0.20721730595051774,0.24913807974306224,0.29327251647435265,0.19006485610951035,0.02248082408004387,0.11463016066579025,0.2179374391251222,0.22321169201836433,0.1403404368741899,0.012001449746118711,0.2932725164743526,0.1908168152703984,0.02248082408004387,3362.4615384615386,25.93123703114005,17.34421116631397,20.697175889399173,17.400642989807622,17.764993734868384,17.036947959421546,2.3258007396348392,0.14857142857142858,175
cva,BIQAE,biqae,4096,4096.0,0.36475433300951243,0.3647543330095124,0.3647543330095124,0.056421789342114476,0.06179405999029433,25.0,0.28055117233418503,0.21282878322696616,12.0,0.06265198227238294,0.05017807227546886,45,45,0.4344060379041746,0.3244191708189196,0.37764552642304233,0.41589165133685063,0.3255269156018255,0.028209028237538222,0.18923191415503965,0.28055117233418503,0.28938739343922903,0.2736554508682776,0.012752922889438828,0.4158916513368506,0.32552691560182556,0.028209028237538222,4113.066666666667,588.0879584237961,22.123355233388587,211.07485759366864,21.277838130633633,22.866182573580478,20.883086968294748,188.17112940143792,0.2571428571428571,175
