run_kind,simulation_regime,instance_name,sampler,sampler_mode,fast_circuits,construct_circuit_mode,repetition,algorithm,algorithm_key,final_queries,final_estimate,a_true,final_abs_error,final_normalized_abs_error,min_abs_error,min_normalized_abs_error,target_name,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,min_processed_abs_error,min_processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,ci_low,ci_high,processed_ci_low,processed_ci_high,cva_ci_low,cva_ci_high,coverage,k_max,amplification_factor_max,runtime_wall_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,max_queries_requested,max_queries_reached
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,5,BAE,bae,379240.0,0.13287492412727497,0.1328730942948926,1.8298323823662255e-06,1.3771278467446368e-05,1.0654026230683122e-07,8.018196826994976e-07,cva,0.5864946085782612,0.5865026853588355,8.076780574350906e-06,1.3771278467384494e-05,4.702629209374365e-07,8.018196826692314e-07,0.5864946085782612,0.5865026853588355,8.076780574350906e-06,1.3771278467384494e-05,0.13286313070953612,0.13288671754501383,0.5864506298546174,0.5865547408630537,0.5864506298546174,0.5865547408630537,1.0,6389,12779,5.595601899956819,0.0,0.0,0,0,0,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,6,CABIQAE,cabiqae_latentt,691270.0,0.13286772243966094,0.1328730942948926,5.371855231667277e-06,4.042846492116171e-05,1.630032792021563e-06,1.2267591122729038e-05,cva,0.5864946085782612,0.5864708975015518,2.3711076709398426e-05,4.042846492123285e-05,7.194876053717714e-06,1.2267591122719822e-05,0.5864946085782612,0.5864708975015518,2.3711076709398426e-05,4.042846492123285e-05,0.13285903443998856,0.13287641043933332,0.5864325491437129,0.5865092458593907,0.5864325491437129,0.5865092458593907,1.0,10248,20497,0.029862199851777405,0.0008032001787796617,0.0008032001787796617,20,7,155,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,6,BIQAE,biqae,844810.0,0.1328739572023655,0.1328730942948926,8.629074728927488e-07,6.4942227579772514e-06,8.629074728927488e-07,6.4942227579772514e-06,cva,0.5864946085782612,0.5864984174048956,3.8088266344216137e-06,6.494222757911965e-06,3.8088266344216137e-06,6.494222757911965e-06,0.5864946085782612,0.5864984174048956,3.8088266344216137e-06,6.494222757911965e-06,0.13286530505033423,0.13288260935439675,0.5864602272765941,0.586536607533197,0.5864602272765941,0.586536607533197,1.0,11443,22887,0.12213960010558367,0.000579899875447154,0.000579899875447154,25,6,161,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,6,IQAE,iqae,1112000.0,0.1328753112736979,0.1328730942948926,2.2169788052861517e-06,1.6684933974412368e-05,6.575835322653045e-07,4.9489592739211224e-06,cva,0.5864946085782612,0.5865043942020817,9.78562382047965e-06,1.668493397441669e-05,2.902537932225613e-06,4.94895927391684e-06,0.5864946085782612,0.5865043942020817,9.78562382047965e-06,1.668493397441669e-05,0.13286801855455904,0.13288260399283672,0.5864722045366004,0.5865365838675628,0.5864722045366004,0.5865365838675628,1.0,19316,38633,0.009846499830018729,0.0006202001241035759,0.0006202001241035759,32,8,169,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,6,BAE,bae,535380.0,0.1328766462216624,0.1328730942948926,3.5519267697903256e-06,2.673172314259001e-05,1.8307801860628636e-07,1.377841161732647e-06,cva,0.5864946085782612,0.5865102865897623,1.5678011501152334e-05,2.6731723142618244e-05,8.080964128964752e-07,1.3778411618401837e-06,0.5864946085782612,0.5865102865897623,1.5678011501152334e-05,2.6731723142618244e-05,0.1328670165382954,0.13288627590502938,0.5864677816913325,0.5865527914881921,0.5864677816913325,0.5865527914881921,1.0,12600,25201,4.7469498999998905,0.0,0.0,0,0,0,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,7,CABIQAE,cabiqae_latentt,1009520.0,0.13287604622343918,0.1328730942948926,2.951928546574001e-06,2.221614964443157e-05,2.951928546574001e-06,2.221614964443157e-05,cva,0.5864946085782612,0.586507638230251,1.3029651989793223e-05,2.221614964437403e-05,1.3029651989793223e-05,2.221614964437403e-05,0.5864946085782612,0.586507638230251,1.3029651989793223e-05,2.221614964437403e-05,0.13286999028973,0.13288210215714835,0.5864809076683627,0.5865343687921393,0.5864809076683627,0.5865343687921393,1.0,20551,41103,0.03481030010152608,0.0007024998776614666,0.0007024998776614666,24,6,175,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,7,BIQAE,biqae,722600.0,0.13287517107116162,0.1328730942948926,2.076776269011038e-06,1.562977275445948e-05,2.076776269011038e-06,1.562977275445948e-05,cva,0.5864946085782612,0.586503775355715,9.166777453772923e-06,1.562977275442374e-05,9.166777453772923e-06,1.562977275442374e-05,0.5864946085782612,0.586503775355715,9.166777453772923e-06,1.562977275442374e-05,0.13286600682739294,0.1328843353149303,0.5864633248823475,0.5865442258290824,0.5864633248823475,0.5865442258290824,1.0,13708,27417,0.14076970011228696,0.0006477999268099666,0.0006477999268099666,25,7,182,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,7,IQAE,iqae,965340.0,0.13287619680845864,0.1328730942948926,3.1025135660278647e-06,2.334944920558774e-05,2.0283344281946114e-08,1.526520052052838e-07,cva,0.5864946085782612,0.5865083029043335,1.3694326072344332e-05,2.3349449205579485e-05,8.952957797347949e-08,1.5265200508920408e-07,0.5864946085782612,0.5865083029043335,1.3694326072344332e-05,2.3349449205579485e-05,0.1328663707742507,0.1328860228426666,0.5864649313239753,0.5865516744846918,0.5864649313239753,0.5865516744846918,1.0,9075,18151,0.01087960007134825,0.0004811999388039112,0.0004811999388039112,38,6,188,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,7,BAE,bae,317360.0,0.13286486120618501,0.1328730942948926,8.233088707593206e-06,6.19620454485771e-05,8.233088707593206e-06,6.19620454485771e-05,cva,0.5864946085782612,0.5864582681726691,3.6340405592083513e-05,6.196204544859732e-05,3.6340405592083513e-05,6.196204544859732e-05,0.5864946085782612,0.5864582681726691,3.6340405592083513e-05,6.196204544859732e-05,0.1328510241011249,0.13287869831124513,0.5863971919438121,0.5865193444015261,0.5863971919438121,0.5865193444015261,1.0,6221,12443,5.9559347000322305,0.0,0.0,0,0,0,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,8,CABIQAE,cabiqae_latentt,757290.0,0.13287336457014012,0.1328730942948926,2.7027524751588317e-07,2.0340855983683676e-06,2.7027524751588317e-07,2.0340855983683676e-06,cva,0.5864946085782612,0.586495801558498,1.192980236819352e-06,2.034085598350666e-06,1.192980236819352e-06,2.034085598350666e-06,0.5864946085782612,0.586495801558498,1.192980236819352e-06,2.034085598350666e-06,0.1328644583758731,0.13288227076440715,0.5864564901015904,0.5865351130154056,0.5864564901015904,0.5865351130154056,1.0,13845,27691,0.029436000098939985,0.0007784999324940145,0.0007784999324940145,23,6,194,300000,True
ideal_noiseless,ideal_noiseless,6q_instance,False,fast_ideal_formula,True,metadata_only,8,BIQAE,biqae,1116440.0,0.13287247224271037,0.1328730942948926,6.220521822364322e-07,4.681551111136747e-06,6.220521822364322e-07,4.681551111136747e-06,cva,0.5864946085782612,0.5864918628737746,2.7457044865508706e-06,4.681551111282699e-06,2.7457044865508706e-06,4.681551111282699e-06,0.5864946085782612,0.5864918628737746,2.7457044865508706e-06,4.681551111282699e-06,0.13286638032155706,0.13287856416386365,0.586464973465266,0.5865187522822832,0.586464973465266,0.5865187522822832,1.0,20560,41121,0.14161169988801703,0.0006824001320637763,0.0006824001320637763,34,6,200,300000,True
