profile,scenario_id,objective_ry_offset,a_true,rep,algorithm,final_queries,final_estimate,final_abs_error,final_nrmse,coverage,runtime_seconds,k_max
realistic,3,-0.44778407112722207,0.33040551015496833,4,BAE,15652,0.33105440308671724,0.0006488929317489123,0.0019639289049524795,1.0,12.055122899997514,55
realistic,3,-0.44778407112722207,0.33040551015496833,4,BIQAE,81408,0.3542322239926175,0.02382671383764917,0.07211354867076476,0.0,10.34828189999098,977
realistic,3,-0.44778407112722207,0.33040551015496833,4,CABIQAE_latentt,15872,0.32872128905844933,0.0016842210965190008,0.005097436467476161,1.0,2.4830540000111796,17
realistic,3,-0.44778407112722207,0.33040551015496833,5,BAE,16164,0.33165091670002295,0.001245406545054617,0.0037693274076164487,1.0,13.713960600027349,45
realistic,3,-0.44778407112722207,0.33040551015496833,5,BIQAE,55680,0.33899355576019374,0.008588045605225414,0.02599244062605799,0.0,7.654209500004072,661
realistic,3,-0.44778407112722207,0.33040551015496833,5,CABIQAE_latentt,5376,0.30667372344206767,0.02373178671290066,0.07182624376261118,0.0,0.9394320999854244,31
realistic,3,-0.44778407112722207,0.33040551015496833,6,BAE,16164,0.3343313601459351,0.00392584999096679,0.011881914406104999,0.0,12.491002700000536,57
realistic,3,-0.44778407112722207,0.33040551015496833,6,BIQAE,46016,0.32290724889539446,0.0074982612595738685,0.022694116862812,0.0,5.699615600053221,529
realistic,3,-0.44778407112722207,0.33040551015496833,6,CABIQAE_latentt,16704,0.3298835421617634,0.0005219679932049193,0.0015797799284887938,1.0,2.507074100023601,19
realistic,3,-0.44778407112722207,0.33040551015496833,7,BAE,18276,0.3314062996092475,0.0010007894542791718,0.003028973257164437,1.0,14.14324669999769,55
realistic,3,-0.44778407112722207,0.33040551015496833,7,BIQAE,32128,0.32533351985429976,0.005071990300668572,0.01535080422323975,0.0,3.555184199998621,361
realistic,3,-0.44778407112722207,0.33040551015496833,7,CABIQAE_latentt,17280,0.33061552476097256,0.0002100146060042274,0.0006356268268822919,1.0,2.337453300016932,27
realistic,3,-0.44778407112722207,0.33040551015496833,8,BAE,16420,0.3273272906373124,0.0030782195176559113,0.00931648965603555,0.0,14.093785399978515,53
realistic,3,-0.44778407112722207,0.33040551015496833,8,BIQAE,55872,0.3320481004345187,0.0016425902795503822,0.004971437306780891,0.0,6.778872800001409,661
realistic,3,-0.44778407112722207,0.33040551015496833,8,CABIQAE_latentt,20416,0.33177808987058616,0.0013725797156178277,0.004154227679114836,1.0,2.7441821999964304,29
realistic,3,-0.44778407112722207,0.33040551015496833,9,BAE,16932,0.3288239750338335,0.0015815351211348472,0.0047866487468476784,1.0,12.725640000018757,45
realistic,3,-0.44778407112722207,0.33040551015496833,9,BIQAE,61440,0.3381034202450758,0.0076979100901074515,0.023298370800465592,0.0,7.074344299966469,733
realistic,3,-0.44778407112722207,0.33040551015496833,9,CABIQAE_latentt,17216,0.33310280689061134,0.0026972967356430066,0.008163594893977125,0.0,2.3041392999584787,27
realistic,3,-0.44778407112722207,0.33040551015496833,10,BAE,16420,0.3280198192305068,0.002385690924461503,0.007220493760356948,1.0,12.417442500009201,53
realistic,3,-0.44778407112722207,0.33040551015496833,10,BIQAE,56896,0.33721806077496075,0.006812550619992419,0.020618756075820786,0.0,7.377801600028761,673
realistic,3,-0.44778407112722207,0.33040551015496833,10,CABIQAE_latentt,15296,0.3295742332631661,0.0008312768918022351,0.002515929263444625,1.0,2.1895734000136144,27
realistic,3,-0.44778407112722207,0.33040551015496833,11,BAE,16868,0.32475158657228187,0.00565392358268646,0.017112074129861304,0.0,13.063785400008783,53
realistic,3,-0.44778407112722207,0.33040551015496833,11,BIQAE,74048,0.33619285320597536,0.005787343051007032,0.01751587934563387,0.0,9.852153099956922,885
realistic,3,-0.44778407112722207,0.33040551015496833,11,CABIQAE_latentt,14208,0.33423197399010945,0.003826463835141125,0.01158111386625005,0.0,2.205580000008922,19
realistic,3,-0.44778407112722207,0.33040551015496833,12,BAE,15140,0.3330516881534318,0.0026461779984634504,0.008008879746655338,1.0,12.24047929997323,55
realistic,3,-0.44778407112722207,0.33040551015496833,12,BIQAE,69888,0.34750414013592884,0.01709862998096051,0.05175043834148175,0.0,10.104889199952595,801
realistic,3,-0.44778407112722207,0.33040551015496833,12,CABIQAE_latentt,13056,0.3297141407896201,0.0006913693653482489,0.002092487395334235,1.0,1.8396776999579743,19
realistic,3,-0.44778407112722207,0.33040551015496833,13,BAE,15524,0.3282186328406601,0.002186877314308222,0.006618767687265635,1.0,11.607261799974367,53
realistic,3,-0.44778407112722207,0.33040551015496833,13,BIQAE,49984,0.3405732125339532,0.010167702378984844,0.030773404396966447,0.0,6.519701900018845,571
realistic,3,-0.44778407112722207,0.33040551015496833,13,CABIQAE_latentt,16512,0.33138283672594926,0.0009773265709809298,0.002957960872149316,1.0,2.5701565000345,19
realistic,3,-0.44778407112722207,0.33040551015496833,14,BAE,17252,0.3304286562312557,2.3146076287394735e-05,7.005354201429224e-05,1.0,14.095130499976221,55
realistic,3,-0.44778407112722207,0.33040551015496833,14,BIQAE,52416,0.33161858408051437,0.0012130739255460377,0.0036714700217229308,0.0,6.793039200012572,613
realistic,3,-0.44778407112722207,0.33040551015496833,14,CABIQAE_latentt,14336,0.3327444652885897,0.0023389551336213676,0.007079043967893695,1.0,2.251996499951929,19
realistic,3,-0.44778407112722207,0.33040551015496833,15,BAE,17380,0.3279337233511533,0.002471786803815046,0.007481070163314519,1.0,13.931641999981366,53
realistic,3,-0.44778407112722207,0.33040551015496833,15,BIQAE,41792,0.3290171484266306,0.001388361728337728,0.004201993264841595,0.0,5.206673999957275,495
realistic,3,-0.44778407112722207,0.33040551015496833,15,CABIQAE_latentt,16704,0.3315623534007568,0.0011568432457884636,0.003501283151258209,1.0,2.592619900009595,19
