profile,scenario_id,objective_ry_offset,a_true,rep,budget,algorithm,estimate,abs_error,nrmse,k_max_budget,time_to_budget_seconds
realistic,1,-0.6465633030494207,0.3223500793991444,4,8578,BIQAE,0.3267098211501376,0.004359741750993185,0.013524866378564808,27,0.963946870331971
realistic,1,-0.6465633030494207,0.3223500793991444,4,8578,CABIQAE_latentt,0.32199390069325845,0.0003561787058859456,0.0011049437510605154,35,1.164021745171009
realistic,1,-0.6465633030494207,0.3223500793991444,5,300,BAE,0.42190567631963827,0.09955559692049387,0.3088430972502441,1,0.2343257217097302
realistic,1,-0.6465633030494207,0.3223500793991444,5,300,BIQAE,0.3319085983916606,0.009558518992516196,0.029652603189467577,1,0.029295507729213632
realistic,1,-0.6465633030494207,0.3223500793991444,5,300,CABIQAE_latentt,0.33838239160874883,0.016032312209604438,0.04973571664535781,3,0.040956926826009585
realistic,1,-0.6465633030494207,0.3223500793991444,5,525,BAE,0.42190567631963827,0.09955559692049387,0.3088430972502441,1,0.41007001299202783
realistic,1,-0.6465633030494207,0.3223500793991444,5,525,BIQAE,0.34231803233948055,0.019967952940336153,0.061944929492668686,3,0.05126713852612385
realistic,1,-0.6465633030494207,0.3223500793991444,5,525,CABIQAE_latentt,0.33838239160874883,0.016032312209604438,0.04973571664535781,3,0.07167462194551677
realistic,1,-0.6465633030494207,0.3223500793991444,5,917,BAE,0.42190567631963827,0.09955559692049387,0.3088430972502441,1,0.716255622692742
realistic,1,-0.6465633030494207,0.3223500793991444,5,917,BIQAE,0.34231803233948055,0.019967952940336153,0.061944929492668686,3,0.089546601958963
realistic,1,-0.6465633030494207,0.3223500793991444,5,917,CABIQAE_latentt,0.32432127940508026,0.001971200005935869,0.006115090803173233,9,0.1251916729981693
realistic,1,-0.6465633030494207,0.3223500793991444,5,1604,BAE,0.4237541357985702,0.10140405639942579,0.3145774202644572,17,1.252861525408024
realistic,1,-0.6465633030494207,0.3223500793991444,5,1604,BIQAE,0.32990433995939017,0.0075542605602457735,0.023434957963487397,11,0.1566333146588622
realistic,1,-0.6465633030494207,0.3223500793991444,5,1604,CABIQAE_latentt,0.32432127940508026,0.001971200005935869,0.006115090803173233,9,0.21898303542973124
realistic,1,-0.6465633030494207,0.3223500793991444,5,2805,BAE,0.32020211244021857,0.002147966958925829,0.006663460306662887,17,2.190945497985977
realistic,1,-0.6465633030494207,0.3223500793991444,5,2805,BIQAE,0.32990433995939017,0.0075542605602457735,0.023434957963487397,11,0.27391299726814744
realistic,1,-0.6465633030494207,0.3223500793991444,5,2805,CABIQAE_latentt,0.3268038949528016,0.004453815553657203,0.013816703758717998,27,0.38294726582318955
realistic,1,-0.6465633030494207,0.3223500793991444,5,4905,BAE,0.31842343788275995,0.003926641516384444,0.012181295328680059,43,3.8312255499540884
realistic,1,-0.6465633030494207,0.3223500793991444,5,4905,BIQAE,0.32840010470957787,0.006050025310433471,0.018768493315437135,45,0.47898155137264287
realistic,1,-0.6465633030494207,0.3223500793991444,5,4905,CABIQAE_latentt,0.32576890302375316,0.003418823624608769,0.01060593386848672,27,0.6696457536052567
realistic,1,-0.6465633030494207,0.3223500793991444,5,8578,BAE,0.31842343788275995,0.003926641516384444,0.012181295328680059,43,6.700153469420218
realistic,1,-0.6465633030494207,0.3223500793991444,5,8578,BIQAE,0.32840010470957787,0.006050025310433471,0.018768493315437135,45,0.8376562176706485
realistic,1,-0.6465633030494207,0.3223500793991444,5,8578,CABIQAE_latentt,0.3256587665332108,0.0033086871340664015,0.010264266539762434,27,1.171095061045034
realistic,1,-0.6465633030494207,0.3223500793991444,6,300,BAE,0.30853770013676407,0.013812379262380325,0.04284900220321455,1,0.2241544819489716
realistic,1,-0.6465633030494207,0.3223500793991444,6,300,BIQAE,0.42527621987937547,0.10292614048023108,0.319299255865188,1,0.03122478299638746
realistic,1,-0.6465633030494207,0.3223500793991444,6,300,CABIQAE_latentt,0.3153218978517627,0.007028181547381718,0.02180294653713795,1,0.03755957720573754
realistic,1,-0.6465633030494207,0.3223500793991444,6,525,BAE,0.30853770013676407,0.013812379262380325,0.04284900220321455,1,0.39227034341070033
realistic,1,-0.6465633030494207,0.3223500793991444,6,525,BIQAE,0.35803443189079687,0.03568435249165247,0.11070061641730493,3,0.05464337024367806
realistic,1,-0.6465633030494207,0.3223500793991444,6,525,CABIQAE_latentt,0.31366932661568053,0.008680752783463863,0.026929581651242814,1,0.0657292601100407
realistic,1,-0.6465633030494207,0.3223500793991444,6,917,BAE,0.30853770013676407,0.013812379262380325,0.04284900220321455,1,0.6851655331573566
realistic,1,-0.6465633030494207,0.3223500793991444,6,917,BIQAE,0.35803443189079687,0.03568435249165247,0.11070061641730493,3,0.09544375335895768
realistic,1,-0.6465633030494207,0.3223500793991444,6,917,CABIQAE_latentt,0.3249501764460275,0.002600097046883132,0.008066066097237118,7,0.11480710765887107
realistic,1,-0.6465633030494207,0.3223500793991444,6,1604,BAE,0.3316511686834683,0.009301089284323882,0.028854000289563975,15,1.1984792968205014
