abs_error_mean,abs_error_median,algorithm,algorithm_key,amplification_factor_median,budget,cva_abs_error_median,cva_relative_error_median,estimate_mean,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_se,normalized_abs_error_std,processed_abs_error_median,processed_abs_error_median_ci_high,processed_abs_error_median_ci_low,processed_abs_error_se,processed_relative_error_median,processed_relative_error_median_ci_high,processed_relative_error_median_ci_low,processed_relative_error_se,query_budget_actual_mean,query_budget_actual_median,runtime_wall_seconds_ci_high,runtime_wall_seconds_ci_low,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_median_ci_high,runtime_wall_seconds_median_ci_low,runtime_wall_seconds_se,success_rate,target_name,total_repetitions
0.12800706195412273,0.13211989785308553,BIQAE,biqae,5.0,1792,0.5823462095604749,0.9943314600611659,0.2505383082233539,2.0,0.13054489425424667,0.12522598235445834,100,100,0.9818080183384145,0.9435902580323178,0.9633783470868044,0.9943314600611659,1.0074256005603628,0.9805056276786827,0.009960887381789785,0.09960887381789786,0.5823462095604749,0.5896329982215055,0.5739082731343934,0.005833753877491937,0.9943314600611659,1.0074256005603632,0.9799240414007416,0.009960887381789785,815.36,768.0,0.017780448095919842,0.016728954780546514,0.017227311838834455,0.016523141754817876,0.016984063222909664,0.016233047513771012,0.00026598693931105863,1.0,cva,100
0.12800706195412273,0.13211989785308553,BIQAE,biqae,5.0,2048,0.5823462095604749,0.9943314600611659,0.2505383082233539,2.0,0.1305378001337182,0.12530645353224426,100,100,0.982189611778678,0.9432067191344746,0.9633783470868044,0.9943314600611659,1.0064021126809324,0.9802796819653472,0.009960887381789785,0.09960887381789786,0.5823462095604749,0.5896425483537787,0.5742488884906355,0.005833753877491937,0.9943314600611659,1.0067733427239691,0.9792717750721762,0.009960887381789785,815.36,768.0,0.01776411486594581,0.016743277062372632,0.017227311838834455,0.016523141754817876,0.016955988876861575,0.016245012588101047,0.00026598693931105863,1.0,cva,100
0.12764016393730143,0.13211989785308553,BIQAE,biqae,5.0,2560,0.5823462095604749,0.9943314600611659,0.2509052062401752,2.0,0.13005149185752657,0.12488519783402983,100,100,0.9804622378388048,0.9399150504757819,0.9606170806410402,0.9943314600611659,1.0074256005603628,0.9802796819653472,0.01054268624079892,0.1054268624079892,0.5823462095604749,0.5894155813770017,0.5739082731343934,0.006174493735254997,0.9943314600611659,1.0064021126809326,0.9809075035996817,0.01054268624079892,906.24,768.0,0.020933196967107597,0.0178837683542008,0.01924975327062971,0.01669959583052636,0.017343880646231193,0.016338153541420614,0.0007882854221102215,1.0,cva,100
0.12764016393730143,0.13211989785308553,BIQAE,biqae,5.0,3072,0.5823462095604749,0.9943314600611659,0.2509052062401752,2.0,0.13031518926409344,0.12483484754347396,100,100,0.9803825582674577,0.940905074713278,0.9606170806410402,0.9943314600611659,1.0067032830301295,0.9805518630350761,0.01054268624079892,0.1054268624079892,0.5823462095604749,0.5900150035124341,0.5739082731343934,0.006174493735254997,0.9943314600611659,1.0064021126809326,0.9802796819653472,0.01054268624079892,906.24,768.0,0.02095114956294222,0.01785994551728561,0.01924975327062971,0.01669959583052636,0.017435042101791812,0.01633339426403896,0.0007882854221102215,1.0,cva,100
0.12413263451787941,0.12788149600680956,BIQAE,biqae,5.0,3584,0.5636645628904363,0.9624333405150864,0.24739767682075314,2.0,0.1268410788949333,0.12132922787812014,100,100,0.955701887316013,0.9125997058537355,0.9342194909857746,0.9624333405150864,0.984552043062647,0.9282020053774913,0.010936928323559077,0.10936928323559078,0.5636645628904363,0.5766939688882132,0.5436164309884783,0.0064053879508825335,0.9624333405150864,0.9845539118982195,0.9281889832335959,0.010936928323559077,1271.04,832.0,0.03150376994990676,0.02345367805285503,0.027189148909382066,0.01764612150105932,0.01846312365576342,0.016567998873122203,0.0019803355938881754,1.0,cva,100
0.11846515735765412,0.1129198313778407,BIQAE,biqae,15.0,4096,0.4977178824359634,0.849832179923736,0.24173019966052792,7.0,0.12148023445545335,0.11557169080524077,100,100,0.9121446056898626,0.8699465932730119,0.8915661818993832,0.8498321799237359,0.8624868712277369,0.8427805224652269,0.010962696769368776,0.10962696769368777,0.4977178824359634,0.5061647572368757,0.4934222997684607,0.006420479655556767,0.849832179923736,0.8657245139904817,0.8434018684697061,0.010962696769368776,2321.92,2432.0,0.05522935203993186,0.04347971339874358,0.04931211327835327,0.052679422716312235,0.07018544470399238,0.021423296476324186,0.003078734929944174,1.0,cva,100
0.12038504349135218,0.11302407577954832,BIQAE,biqae,19.0,4608,0.49817736153932923,0.8506167210098061,0.24365008579422592,9.0,0.12390355830485153,0.1168645931495464,100,100,0.9321501012877442,0.8810942635945042,0.9060152029287056,0.8506167210098061,0.9153524245341813,0.8450569934485705,0.013353774848903563,0.13353774848903563,0.49817736153932923,0.5360908673317857,0.4948510839738751,0.007820852984078995,0.8506167210098061,0.9153524245341814,0.8449372431082963,0.013353774848903563,2810.88,3264.0,0.06505986783993149,0.053495490648623495,0.05951371902596349,0.07245859935232818,0.08118126436428705,0.06715486130110995,0.003036746816925826,1.0,cva,100
0.11993218375181273,0.11228533757505035,BIQAE,biqae,25.0,5120,0.49492121768637776,0.8450569934485705,0.24319722605468652,12.0,0.1237727043073306,0.1161850296605675,100,100,0.9299246107427345,0.873729067814859,0.9026069904388665,0.8450569934485705,0.8498321799237359,0.840931007753399,0.014753139681200272,0.14753139681200272,0.49492121768637776,0.49741190055471973,0.4926645503609382,0.008640413501484418,0.8450569934485705,0.849832179923736,0.841074240756124,0.014753139681200272,3831.04,3968.0,0.08497838541690628,0.07653754115626643,0.08086974107901705,0.08444511246188907,0.08752524658174245,0.0820198368940813,0.002180548895688141,1.0,cva,100
0.1194508423615598,0.11228533757505035,BIQAE,biqae,25.0,6144,0.49492121768637776,0.8450569934485705,0.2427158846644335,12.0,0.12332900004543666,0.11549458641015323,100,100,0.928111398937686,0.8695357376385876,0.8989844256690216,0.8450569934485705,0.8498085625851111,0.840931007753399,0.015257535380169588,0.15257535380169587,0.49492121768637776,0.49741190055471973,0.49278803984806197,0.008935820953839711,0.8450569934485705,0.8498085625851111,0.8412953222705479,0.01525753538016959,4057.6,4096.0,0.08924189017344031,0.08180427882737698,0.08567650356338088,0.08592413507592729,0.08842122607289793,0.08349788929399601,0.0019335267276763882,1.0,cva,100
0.11939180609096586,0.11228533757505035,BIQAE,biqae,25.0,7168,0.49492121768637776,0.8450569934485705,0.2426568483938396,12.0,0.12359755089512116,0.11546000594445682,100,100,0.9279311795076152,0.869887324256761,0.8985401199884231,0.8450569934485705,0.8495641068245263,0.8414146827410902,0.01529935189600706,0.1529935189600706,0.49492121768637776,0.4977178824359634,0.4925047678134793,0.008960311468796844,0.8450569934485705,0.8493097288358189,0.8409310077533992,0.01529935189600706,4227.84,4096.0,0.09280320568666753,0.08587090707334694,0.08915281966750839,0.08652220824629848,0.09005756908352824,0.08420117933647968,0.0018050267690108714,1.0,cva,100
0.11939180609096586,0.11228533757505035,BIQAE,biqae,25.0,8192,0.49492121768637776,0.8450569934485705,0.2426568483938396,12.0,0.12340559860607028,0.11546161422413434,100,100,0.9294770577408162,0.8702755689940812,0.8985401199884231,0.8450569934485705,0.8498085625851111,0.8409280237416354,0.01529935189600706,0.1529935189600706,0.49492121768637776,0.4977040505618041,0.49250302017900366,0.008960311468796844,0.8450569934485705,0.8492861114971939,0.841235450929007,0.01529935189600706,4227.84,4096.0,0.09271779984230863,0.08571807966980098,0.08915281966750839,0.08652220824629848,0.09005756908352824,0.08417872398451798,0.0018050267690108714,1.0,cva,100
0.11939180609096586,0.11228533757505035,BIQAE,biqae,25.0,9216,0.49492121768637776,0.8450569934485705,0.2426568483938396,12.0,0.12351027666515388,0.1152937064205545,100,100,0.9274980808420821,0.8700522238906752,0.8985401199884231,0.8450569934485705,0.8498321799237359,0.840931007753399,0.01529935189600706,0.1529935189600706,0.49492121768637776,0.49741190055471973,0.4927569425614369,0.008960311468796844,0.8450569934485705,0.849832179923736,0.8412001570369574,0.01529935189600706,4227.84,4096.0,0.0926376072146802,0.08573690322359687,0.08915281966750839,0.08652220824629848,0.09005756908352824,0.08428549088913947,0.0018050267690108714,1.0,cva,100
