a_true,algorithm,algorithm_key,amplification_factor_max,ci_high,ci_low,coverage,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,k_max,objective_ry_offset,repetition,run_kind,runtime_wall_seconds
0.6423672082866361,IQAE,iqae,143,0.6437856246177291,0.63981781637334,1.0,0.0005654877911014378,0.6418017204955346,0.0008803185838357843,5250.0,71,0.6,60,ideal_simulation,0.4838395200022205
0.6423672082866361,CABIQAE,cabiqae_latentt,143,0.6430853563214479,0.6393525223567137,1.0,0.0011482689475552643,0.6412189393390808,0.0017875584754987767,4900.0,71,0.6,60,ideal_simulation,0.4637135339980887
0.6423672082866361,ELF-QAE,elf_qae,3,0.9815618793195912,0.3757249283882886,1.0,0.08884321725112909,0.7312104255377652,0.138305965972481,6999.0,1,0.6,60,ideal_simulation,16.450454103000084
0.6692728078979026,BAE,bae,101,0.6702523366903211,0.6680066060412396,1.0,0.00014333653212217357,0.6691294713657804,0.00021416757177446767,8680.0,50,0.63,61,ideal_simulation,2.9187139099994965
0.6692728078979026,BIQAE,biqae,257,0.6696963997969493,0.6669910469911592,1.0,0.0009290845038483209,0.6683437233940542,0.001388199987933848,5580.0,128,0.63,61,ideal_simulation,0.6837221169989789
0.6692728078979026,IQAE,iqae,299,0.6706269155341882,0.6681218794828422,1.0,0.00010158961061257354,0.6693743975085151,0.00015179103261591203,7550.0,149,0.63,61,ideal_simulation,0.8332498710005893
0.6692728078979026,CABIQAE,cabiqae_latentt,307,0.6704292334805004,0.6686118373842941,1.0,0.00024772753449464613,0.6695205354323972,0.00037014432914542813,7220.0,153,0.63,61,ideal_simulation,0.6650806149991695
0.6692728078979026,ELF-QAE,elf_qae,3,0.9828549515519747,0.3709928151919032,1.0,0.061478971802086835,0.7307517796999894,0.09185936000475525,6999.0,1,0.63,61,ideal_simulation,15.929616726996755
0.5682384803402307,BAE,bae,101,0.5677065073623102,0.5654226445812425,0.0,0.001673904368454382,0.5665645759717763,0.0029457779196018856,8840.0,50,0.52,62,ideal_simulation,2.6495919580011105
0.5682384803402307,BIQAE,biqae,143,0.5695677494901026,0.5657172958586894,1.0,0.0005959576658347565,0.567642522674396,0.0010487809017754818,5090.0,71,0.52,62,ideal_simulation,0.6473382779986423
0.5682384803402307,IQAE,iqae,203,0.570048913505025,0.5662262415284756,1.0,0.0001009028234804088,0.5681375775167503,0.0001775712609607037,5490.0,101,0.52,62,ideal_simulation,0.5468917899997905
0.5682384803402307,CABIQAE,cabiqae_latentt,219,0.5712167043544397,0.5688793231171576,0.0,0.001809533395567886,0.5700480137357986,0.0031844612045358748,4780.0,109,0.52,62,ideal_simulation,0.5605603629992402
0.5682384803402307,ELF-QAE,elf_qae,3,0.5786496349872767,0.5653601626187722,1.0,0.003771221921673784,0.5720097022619045,0.0066366887357149395,6999.0,1,0.52,62,ideal_simulation,15.945673246998922
0.5682384803402307,BAE,bae,99,0.5691172221622034,0.5665425161069273,1.0,0.0004086112056653768,0.5678298691345653,0.000719084011031288,7660.0,49,0.52,63,ideal_simulation,1.9566050489993358
0.5682384803402307,BIQAE,biqae,135,0.5704866548962818,0.5665628728802156,1.0,0.00028628354801796263,0.5685247638882487,0.000503808801977915,5090.0,67,0.52,63,ideal_simulation,0.6208822679982404
0.5682384803402307,IQAE,iqae,287,0.5681985423805005,0.5660032329639343,0.0,0.0011375926680132764,0.5671008876722174,0.0020019634491000096,8000.0,143,0.52,63,ideal_simulation,0.8610639379985514
0.5682384803402307,CABIQAE,cabiqae_latentt,231,0.5706189546436643,0.5676542454832563,1.0,0.0008981197232296179,0.5691366000634603,0.001580533093591043,5560.0,115,0.52,63,ideal_simulation,0.5146232299994153
0.5682384803402307,ELF-QAE,elf_qae,3,0.5693178238161553,0.555855989938281,1.0,0.005647311335168492,0.5625911690050622,0.009938276851274108,6999.0,1,0.52,63,ideal_simulation,15.908163094001793
0.49216902723816036,BAE,bae,97,0.4934600143808114,0.4907490963931754,1.0,6.447185116698062e-05,0.4921045553869934,0.0001309953442799291,8480.0,48,0.44,64,ideal_simulation,2.941263495002204
0.49216902723816036,BIQAE,biqae,173,0.49330193216550566,0.49000909040877255,1.0,0.0005135159510212262,0.49165551128713914,0.001043373155565793,6930.0,86,0.44,64,ideal_simulation,0.9603425229979621
0.49216902723816036,IQAE,iqae,225,0.49359528004884445,0.4901143626415913,1.0,0.00031420589294250956,0.49185482134521785,0.0006384105369362577,5890.0,112,0.44,64,ideal_simulation,0.5317788909997034
0.49216902723816036,CABIQAE,cabiqae_latentt,225,0.4945612822828341,0.49118387819879183,1.0,0.0007035530026525683,0.49287258024081293,0.0014294946730000532,4920.0,112,0.44,64,ideal_simulation,0.4599844429976656
0.49216902723816036,ELF-QAE,elf_qae,3,0.5012641978006828,0.4877430385253039,1.0,0.0023342191915167176,0.4945032464296771,0.004742718583116345,6999.0,1,0.44,64,ideal_simulation,15.884873958999378
0.6423672082866361,BAE,bae,101,0.643177645612258,0.6399643537998334,1.0,0.000796208580590374,0.6415709997060457,0.0012394913225942429,7700.0,50,0.6,65,ideal_simulation,2.242173606002325
0.6423672082866361,BIQAE,biqae,227,0.644891127539109,0.6418785940587188,1.0,0.0010176525122778113,0.6433848607989139,0.0015842223873665045,5760.0,113,0.6,65,ideal_simulation,0.8075361150004028
0.6423672082866361,IQAE,iqae,221,0.6436504524767889,0.6408924313955867,1.0,9.576635044827864e-05,0.6422714419361878,0.00014908349805668462,6190.0,110,0.6,65,ideal_simulation,0.5950476690013602
0.6423672082866361,CABIQAE,cabiqae_latentt,217,0.6438859243500035,0.6408021517567362,1.0,2.3170233266256446e-05,0.6423440380533698,3.607007482224631e-05,5510.0,108,0.6,65,ideal_simulation,0.5139115810015937
0.6423672082866361,ELF-QAE,elf_qae,3,0.9828481381765726,0.37101816761377804,1.0,0.08838704468360647,0.7307542529702425,0.1375958229862919,6999.0,1,0.6,65,ideal_simulation,15.864924092002184
0.6423672082866361,BAE,bae,101,0.6428010557639823,0.640785249700679,1.0,0.0005740555543054526,0.6417931527323306,0.000893656380493972,8000.0,50,0.6,66,ideal_simulation,2.6805833489997895
0.6423672082866361,BIQAE,biqae,153,0.6425553891548133,0.6390504187292971,1.0,0.0015643043445808802,0.6408029039420552,0.002435218243398967,5210.0,76,0.6,66,ideal_simulation,0.6072153370005253
0.6423672082866361,IQAE,iqae,173,0.6435489068710145,0.6402886851261363,1.0,0.00044841228806058453,0.6419187959985755,0.0006980622333705657,6340.0,86,0.6,66,ideal_simulation,0.6431508729983761
0.6423672082866361,CABIQAE,cabiqae_latentt,273,0.642776615973627,0.6402042475470056,1.0,0.0008767765263197891,0.6414904317603163,0.0013649148259893044,6390.0,136,0.6,66,ideal_simulation,0.6601629920005507
0.6423672082866361,ELF-QAE,elf_qae,3,0.9828549515492804,0.3709928152019293,1.0,0.08838457141433143,0.7307517797009675,0.1375919727441825,6999.0,1,0.6,66,ideal_simulation,15.980666793999262
0.7041348196258655,BAE,bae,97,0.7053357914130531,0.7031998917578646,1.0,0.00013302195959330465,0.7042678415854589,0.00018891546886430703,7500.0,48,0.67,67,ideal_simulation,1.9337824849972094
0.7041348196258655,BIQAE,biqae,171,0.7056466623253613,0.7018776961011379,1.0,0.0003726404126159766,0.7037621792132496,0.0005292174200588107,4230.0,85,0.67,67,ideal_simulation,0.5516109890013468
0.7041348196258655,IQAE,iqae,141,0.7064113146713785,0.7025819598289017,1.0,0.000361817624274563,0.7044966372501401,0.0005138470846631486,5450.0,70,0.67,67,ideal_simulation,0.6195187020020967
0.7041348196258655,CABIQAE,cabiqae_latentt,155,0.706077874885469,0.7035614737940227,1.0,0.0006848547138803562,0.7048196743397459,0.000972618729811212,2780.0,77,0.67,67,ideal_simulation,0.26402630799930193
0.7041348196258655,ELF-QAE,elf_qae,3,0.9828549515519313,0.37099281519206473,1.0,0.026616960074139606,0.7307517797000052,0.037800942848249204,6999.0,1,0.67,67,ideal_simulation,15.820310963001248
0.6692728078979026,BAE,bae,101,0.6706360121540519,0.6685811324509653,1.0,0.0003357644046060315,0.6696085723025086,0.0005016854123516883,8480.0,50,0.63,68,ideal_simulation,2.8228691030017217
0.6692728078979026,BIQAE,biqae,211,0.6700616801120035,0.66688704475844,1.0,0.0007984454626808191,0.6684743624352217,0.0011930044867482824,5020.0,105,0.63,68,ideal_simulation,0.5970670550013892
0.6692728078979026,IQAE,iqae,137,0.6716262329784917,0.6682633358263417,1.0,0.0006719765045141157,0.6699447844024167,0.0010040397526753031,6380.0,68,0.63,68,ideal_simulation,0.7224957129983522
0.6692728078979026,CABIQAE,cabiqae_latentt,253,0.6709876344249052,0.6682601378743337,1.0,0.00035107825171687423,0.6696238861496194,0.0005245667350800709,5260.0,126,0.63,68,ideal_simulation,0.486651246999827
0.6692728078979026,ELF-QAE,elf_qae,3,0.9828549515519812,0.3709928151918788,1.0,0.0614789718020845,0.7307517796999871,0.09185936000475177,6999.0,1,0.63,68,ideal_simulation,15.764697873997648
0.49216902723816036,BAE,bae,99,0.49331876468633035,0.4906352305572284,1.0,0.00019202961638098426,0.4919769976217794,0.0003901700549068912,7300.0,49,0.44,69,ideal_simulation,2.4591212990017084
0.49216902723816036,BIQAE,biqae,267,0.4938019408127128,0.49127701674511265,1.0,0.00037045154075232567,0.4925394787789127,0.0007526916978728618,7370.0,133,0.44,69,ideal_simulation,0.824198376001732
0.49216902723816036,IQAE,iqae,151,0.49381994646354954,0.48998330333749573,1.0,0.00026740233763772325,0.49190162490052264,0.0005433140300158047,5840.0,75,0.44,69,ideal_simulation,0.5648029029980535
0.49216902723816036,CABIQAE,cabiqae_latentt,275,0.49431718448916906,0.4917392247303435,1.0,0.0008591773715959095,0.49302820460975627,0.0017456957346894443,6710.0,137,0.44,69,ideal_simulation,0.6433885270016617
0.49216902723816036,ELF-QAE,elf_qae,3,0.49961532972760886,0.4860669367108636,1.0,0.0006716198164105069,0.49284064705457087,0.00136461211340207,6999.0,1,0.44,69,ideal_simulation,16.406032687002153
0.6692728078979026,BAE,bae,99,0.6708003770348034,0.6682551257950704,1.0,0.00025494351703436724,0.6695277514149369,0.00038092615451554225,7900.0,49,0.63,70,ideal_simulation,2.3055463539967604
0.6692728078979026,BIQAE,biqae,307,0.6709714472481959,0.6687371027098392,1.0,0.0005814670811149503,0.6698542749790175,0.0008688042816818773,7230.0,153,0.63,70,ideal_simulation,0.8339966649982671
0.6692728078979026,IQAE,iqae,181,0.6711622389737367,0.6680825895503725,1.0,0.00034960636415204416,0.6696224142620546,0.0005223675010047271,6340.0,90,0.63,70,ideal_simulation,0.582899199998792
0.6692728078979026,CABIQAE,cabiqae_latentt,179,0.672191334739182,0.6689027265168878,1.0,0.001274222730132335,0.6705470306280349,0.0019038913804588897,3890.0,89,0.63,70,ideal_simulation,0.48995191900030477
0.6692728078979026,ELF-QAE,elf_qae,3,0.9828549515519811,0.37099281519187904,1.0,0.0614789718020845,0.7307517796999871,0.09185936000475177,6999.0,1,0.63,70,ideal_simulation,15.730120595999324
0.7041348196258655,BAE,bae,101,0.7055389841435927,0.7031865193838959,1.0,0.00022793213787875022,0.7043627517637443,0.000323705250082448,7340.0,50,0.67,71,ideal_simulation,2.1954785060006543
0.7041348196258655,BIQAE,biqae,255,0.7052441443672484,0.7026478728434215,1.0,0.0001888110205306992,0.7039460086053348,0.00026814612098152154,5940.0,127,0.67,71,ideal_simulation,0.6902453469992906
0.7041348196258655,IQAE,iqae,203,0.7058354963538617,0.7023128615536448,1.0,6.0640672112310945e-05,0.7040741789537532,8.612082575966306e-05,5220.0,101,0.67,71,ideal_simulation,0.4758363110013306
0.7041348196258655,CABIQAE,cabiqae_latentt,293,0.7051902280462794,0.702974599578641,1.0,5.24058134053762e-05,0.7040824138124602,7.442582293149693e-05,6250.0,146,0.67,71,ideal_simulation,0.5681588250008645
0.7041348196258655,ELF-QAE,elf_qae,3,0.9828549515519812,0.3709928151918788,1.0,0.02661696007412151,0.7307517796999871,0.0378009428482235,6999.0,1,0.67,71,ideal_simulation,15.842476813002577
0.530324472540106,BAE,bae,101,0.5318340526692196,0.5292672460408774,1.0,0.00022617681494252473,0.5305506493550485,0.0004264876064632677,7940.0,50,0.48,72,ideal_simulation,2.292199512001389
0.530324472540106,BIQAE,biqae,261,0.531868459857834,0.5291822147553521,1.0,0.0002008647664870633,0.530525337306593,0.0003787582449759055,6970.0,130,0.48,72,ideal_simulation,0.9577642789990932
0.530324472540106,IQAE,iqae,261,0.5316094819986333,0.5285376752889411,1.0,0.0002508938963187157,0.5300735786437872,0.00047309507539224825,7150.0,130,0.48,72,ideal_simulation,0.6694533580011921
0.530324472540106,CABIQAE,cabiqae_latentt,143,0.533501798424676,0.5296733538430329,1.0,0.0012631035937484825,0.5315875761338544,0.0023817561872990123,5220.0,71,0.48,72,ideal_simulation,0.49234764100037864
0.530324472540106,ELF-QAE,elf_qae,3,0.5343664016931433,0.5208764594367884,1.0,0.002701177021128376,0.5276232955189776,0.005093442149087507,6999.0,1,0.48,72,ideal_simulation,15.864850647998537
0.49216902723816036,BAE,bae,97,0.4934550489667791,0.4901774393811796,1.0,0.000352783064181017,0.49181624417397934,0.0007167924933445791,7820.0,48,0.44,73,ideal_simulation,2.581917503997829
0.49216902723816036,BIQAE,biqae,199,0.4935273768071876,0.48985778302921945,1.0,0.00047644731995682976,0.49169257991820353,0.0009680562847086213,6300.0,99,0.44,73,ideal_simulation,0.6994686280013411
0.49216902723816036,IQAE,iqae,199,0.4935971564473119,0.49061667167356365,1.0,6.211317772258917e-05,0.4921069140604378,0.0001262029390007361,8370.0,99,0.44,73,ideal_simulation,0.9113529649985139
0.49216902723816036,CABIQAE,cabiqae_latentt,243,0.494865256895223,0.491750530716293,1.0,0.0011388665675976517,0.493307893805758,0.0023139744774035827,5970.0,121,0.44,73,ideal_simulation,0.5943501580004522
0.49216902723816036,ELF-QAE,elf_qae,3,0.5016661182353376,0.48814151477626194,1.0,0.002734444430897154,0.4949034716690575,0.0055559051455181425,6999.0,1,0.44,73,ideal_simulation,15.791047566999623
0.6692728078979026,BAE,bae,101,0.6696799103533188,0.6674419850984709,1.0,0.00071186017200775,0.6685609477258948,0.0010636322940470399,8020.0,50,0.63,74,ideal_simulation,2.3144379270015634
0.6692728078979026,BIQAE,biqae,237,0.6697762345488025,0.6669261900563593,1.0,0.0009215955953215671,0.668351212302581,0.0013770103677395427,6080.0,118,0.63,74,ideal_simulation,0.8554796550015453
0.6692728078979026,IQAE,iqae,245,0.6715319624415145,0.6684550197550388,1.0,0.0007206832003741059,0.6699934910982767,0.0010768153014279432,7280.0,122,0.63,74,ideal_simulation,0.6736404830007814
0.6692728078979026,CABIQAE,cabiqae_latentt,219,0.670358534543984,0.6672472555233824,1.0,0.0004699128642193795,0.6688028950336832,0.0007021245427485896,5080.0,109,0.63,74,ideal_simulation,0.4868383380016894
0.6692728078979026,ELF-QAE,elf_qae,3,0.9828549515519803,0.37099281519188226,1.0,0.061478971802084836,0.7307517796999874,0.09185936000475227,6999.0,1,0.63,74,ideal_simulation,15.761062909998145
0.7041348196258655,BAE,bae,101,0.7052756372304992,0.7031756357104489,1.0,9.081684460854333e-05,0.7042256364704741,0.00012897650006400463,8860.0,50,0.67,75,ideal_simulation,2.8656627279997338
0.7041348196258655,BIQAE,biqae,143,0.7053013469290113,0.7017217980857992,1.0,0.0006232471184602906,0.7035115725074053,0.0008851246964202767,4790.0,71,0.67,75,ideal_simulation,0.5799567379981454
0.7041348196258655,IQAE,iqae,187,0.7066538565993801,0.702769955573123,1.0,0.0005770864603860115,0.7047119060862516,0.0008195681342567893,5170.0,93,0.67,75,ideal_simulation,0.49046593899765867
0.7041348196258655,CABIQAE,cabiqae_latentt,193,0.7063206681743488,0.7028591784594256,1.0,0.00045510369102164105,0.7045899233168872,0.0006463303309776038,4040.0,96,0.67,75,ideal_simulation,0.3784559960004117
0.7041348196258655,ELF-QAE,elf_qae,3,0.9828549515519812,0.3709928151918788,1.0,0.02661696007412151,0.7307517796999871,0.0378009428482235,6999.0,1,0.67,75,ideal_simulation,15.902847961999214
0.7041348196258655,BAE,bae,101,0.7049552644437954,0.7028629947379476,1.0,0.00022569003499406382,0.7039091295908715,0.0003205210546383458,8500.0,50,0.67,76,ideal_simulation,2.4177894729982654
0.7041348196258655,BIQAE,biqae,257,0.7043301779188305,0.701799804411457,1.0,0.0010698284607219,0.7030649911651436,0.0015193517362063443,6070.0,128,0.67,76,ideal_simulation,0.7056406329975289
0.7041348196258655,IQAE,iqae,285,0.70546129369731,0.7029525103096066,1.0,7.208237759270819e-05,0.7042069020034583,0.00010237013649035051,6920.0,142,0.67,76,ideal_simulation,0.8118072969991772
0.7041348196258655,CABIQAE,cabiqae_latentt,189,0.7085072303900697,0.7056541007471092,0.0,0.002945845942723957,0.7070806655685895,0.004183639071121636,3110.0,94,0.67,76,ideal_simulation,0.2912813010007085
0.7041348196258655,ELF-QAE,elf_qae,3,0.9828549515519812,0.3709928151918788,1.0,0.02661696007412151,0.7307517796999871,0.0378009428482235,6999.0,1,0.67,76,ideal_simulation,15.656166034001217
0.3602728053304129,BAE,bae,99,0.3612452618839518,0.35879122362144245,1.0,0.00025456257771577784,0.3600182427526971,0.0007065828282051813,7740.0,49,0.3,77,ideal_simulation,2.389979282997956
0.3602728053304129,BIQAE,biqae,143,0.36272966627518,0.35898848657497284,1.0,0.0005862710946635263,0.3608590764250764,0.0016272976644069658,4940.0,71,0.3,77,ideal_simulation,0.7675421659987478
