abs_error_mean,abs_error_median,algorithm,algorithm_key,amplification_factor_median,budget,estimate_mean,estimate_median,grover_power_max_median,n_points,n_runs,normalized_abs_error_mean,normalized_abs_error_median,normalized_abs_error_q25,normalized_abs_error_q75,normalized_abs_error_se,normalized_abs_error_std,normalized_rmse,normalized_sq_error_mean,query_budget_actual_mean,query_budget_actual_median,run_kind,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_se,runtime_wall_seconds_std,success_rate,total_repetitions
0.004717560628606291,0.003152952089483352,BIQAE,biqae,17.0,808,0.5859765043706254,0.6064565986132657,8.0,100,100,0.008299219360775031,0.0054885997641811474,0.0027003763012426103,0.0118391954054048,0.0007539519622206327,0.007539519622206327,0.011187178132601675,0.0001251529545705611,671.7,675.0,ideal_simulation,0.0973297428824941,0.09386169381879741,0.0035525296622397687,0.03552529662239769,1.0,100
0.005511257966572245,0.003739943935826995,CABIQAE_latentt,cabiqae_latentt,21.0,808,0.586468465652481,0.6066663326968895,10.0,100,100,0.010372092782146751,0.006354647606798644,0.0026593619004553455,0.012698315093183567,0.0015347090396604635,0.015347090396604635,0.01845963597925483,0.0003407581604865994,666.0,670.0,ideal_simulation,0.08615396542479664,0.08278754282152632,0.00209961615964982,0.0209961615964982,1.0,100
0.031799090651620586,0.027210936253867612,ELF-QAE,elf_qae,3.0,808,0.5940793529587837,0.6769238833719292,1.0,100,100,0.05833691646513912,0.03864449746758135,0.012795349797547663,0.05952296964477341,0.006499217890106469,0.06499217890106469,0.08709155704076911,0.00758493930778554,807.0,807.0,ideal_simulation,2.4338579800021045,2.448291866006182,0.029995278153877175,0.29995278153877175,1.0,100
0.006421939243687149,0.00482078132415753,IQAE,iqae,17.0,808,0.588463723189039,0.6063581933478206,8.0,100,100,0.011069339705826525,0.007353674794642492,0.003474587323604276,0.015497699269035044,0.0015587890345824256,0.015587890345824256,0.019054731268167868,0.0003630827837020942,698.1,710.0,ideal_simulation,0.08903805195366749,0.08546142642013516,0.002152715195238088,0.021527151952380884,1.0,100
0.010888815245519315,0.006485562612883522,BAE,bae,13.0,857,0.587267064170317,0.6050290419433202,6.0,100,100,0.020917659031495874,0.011326465693727271,0.004633176721005351,0.023279102875182207,0.003902787699728287,0.03902787699728287,0.04410773050661086,0.0019454918904438106,488.0,490.0,ideal_simulation,1.902090489947883,0.20258239262771982,1.6951659486346742,16.951659486346742,1.0,100
0.0045782926510942535,0.0031422171227161177,BIQAE,biqae,18.0,857,0.5861106331040808,0.6066379539483007,8.5,100,100,0.00805120982239998,0.005469246862886603,0.002544363171264977,0.011758132384265114,0.0007395299949704866,0.007395299949704866,0.010907132360843232,0.00011896553633695366,712.7,710.0,ideal_simulation,0.10383209542043025,0.09713906128291148,0.0043392596096875746,0.04339259609687574,1.0,100
0.005126780426242245,0.0035721574258381628,CABIQAE_latentt,cabiqae_latentt,21.0,857,0.586266011723102,0.6076921590175486,10.0,100,100,0.009670276498068219,0.005916133518002216,0.0030423520477447772,0.011965432358448663,0.001498076009096675,0.014980760090966749,0.017767756997526776,0.00031569318872316164,713.8,730.0,ideal_simulation,0.09257879398345764,0.08973190615539658,0.0023490714702691863,0.023490714702691862,1.0,100
0.03189779566547037,0.027210936253867612,ELF-QAE,elf_qae,3.0,857,0.5941932450885846,0.6769238833719292,1.0,100,100,0.05854884730197672,0.038644497467622815,0.012539587094493194,0.05952296964477341,0.006484720861407137,0.06484720861407137,0.08712678337214516,0.00759107638077671,855.0,855.0,ideal_simulation,2.5786227669167276,2.5939151740214195,0.03177938391767657,0.3177938391767657,1.0,100
0.006352554518364873,0.004787236399455608,IQAE,iqae,17.0,857,0.5886658595242008,0.6063581933478206,8.0,100,100,0.010900792180473896,0.007286798620664831,0.0037512570251080233,0.014948344801916598,0.001554614723257498,0.01554614723257498,0.018923348990097143,0.00035809313700101055,725.8,730.0,ideal_simulation,0.09276944167317452,0.08790851309292791,0.002383664232314857,0.023836642323148572,1.0,100
0.010579606435956039,0.005721776468587458,BAE,bae,15.0,908,0.58771086244922,0.6074811137835933,7.0,100,100,0.02046956063291792,0.009497286096674428,0.004609085842786699,0.022811055870016774,0.003903240958654954,0.03903240958654954,0.04390098655674545,0.001927296620655545,542.8,540.0,ideal_simulation,1.9260456691967631,0.2243255753031257,1.6949300546647337,16.949300546647336,1.0,100
