a_true,algorithm,algorithm_key,amplification_factor_max,backend_mode,backend_name,channel,ci_high,ci_low,circuit_prepare_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,construct_circuit_mode,construct_circuit_wall_seconds,coverage,cva_abs_error,cva_ci_high,cva_ci_low,cva_estimate,cva_relative_error,cva_true,epsilon_target,execution_max_grover_power,extrapolated_replay_ks_json,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,hardware_executor,hardware_mode,instance_name,k_max,n_extrapolated_replay_ks,processed_abs_error,processed_ci_high,processed_ci_low,processed_estimate,processed_relative_error,processed_true_value,repetition,run_kind,runtime_wall_seconds,target_name
0.05427214179198413,CABIQAE,cabiqae,9,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.08998563714863474,0.030153689607045803,0.6940227004233748,66,3,3,full,0.6940227004233748,1.0,2.644797471316844e-06,4.105095290480037e-05,1.375594740658661e-05,2.740345015569349e-05,0.10682315815132298,2.4758652684376647e-05,0.03,3,,0.005797521585856141,0.06006966337784027,0.1068231581513229,76928.0,runtime,hardware,premium_new_usa,4,,2.644797471316844e-06,4.105095290480037e-05,1.375594740658661e-05,2.740345015569349e-05,0.10682315815132298,2.4758652684376647e-05,14,hardware_replay,0.9306558995740488,cva
0.05427214179198413,BIQAE,biqae,77,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.04343844915095867,0.042283358702162786,6.1993590000784025,0,4,4,full,6.1993590000784025,0.0,5.2057439725099255e-06,1.981638166775624e-05,1.9289435755977205e-05,1.9552908711866722e-05,0.21025958233158967,2.4758652684376647e-05,0.002,3,"[6, 38]",0.011411237865423397,0.04286090392656073,0.2102595823315897,12032.0,runtime,hardware,premium_new_usa,38,2,5.2057439725099255e-06,1.981638166775624e-05,1.9289435755977205e-05,1.9552908711866722e-05,0.21025958233158967,2.4758652684376647e-05,14,hardware_replay,0.17153589997906238,cva
0.05427214179198413,CABIQAE,cabiqae,5,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.22051367579186273,0.16102873156040579,0.25707439973484725,18,2,2,full,0.25707439973484725,0.0,6.227012152728525e-05,0.00010059712645968098,7.346042196364281e-05,8.70287742116619e-05,2.5150852237843826,2.4758652684376647e-05,0.03,3,,0.13649906188415012,0.19077120367613426,2.515085223784382,11776.0,runtime,hardware,premium_new_usa,2,,6.227012152728525e-05,0.00010059712645968098,7.346042196364281e-05,8.70287742116619e-05,2.5150852237843826,2.4758652684376647e-05,15,hardware_replay,0.16884850023780018,cva
0.05427214179198413,BIQAE,biqae,89,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.03283255113559346,0.03195768343831452,7.0036257999017835,0,4,4,full,7.0036257999017835,0.0,9.9801782941177e-06,1.4978029306893073e-05,1.457891947362482e-05,1.4778474390258948e-05,0.4030986023894366,2.4758652684376647e-05,0.002,3,"[7, 44]",0.021877024505030138,0.03239511728695399,0.4030986023894367,13824.0,runtime,hardware,premium_new_usa,44,2,9.9801782941177e-06,1.4978029306893073e-05,1.457891947362482e-05,1.4778474390258948e-05,0.4030986023894366,2.4758652684376647e-05,15,hardware_replay,0.18700420018285513,cva
0.05427214179198413,CABIQAE,cabiqae,7,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.13267080575525467,0.07277894287794368,0.5210919000674039,25,3,3,full,0.5210919000674039,0.0,2.2103870173097276e-05,6.052369212994463e-05,3.320135358500321e-05,4.6862522857473923e-05,0.8927735468838897,2.4758652684376647e-05,0.03,3,,0.048452732524615044,0.10272487431659917,0.8927735468838895,22528.0,runtime,hardware,premium_new_usa,3,,2.2103870173097276e-05,6.052369212994463e-05,3.320135358500321e-05,4.6862522857473923e-05,0.8927735468838897,2.4758652684376647e-05,16,hardware_replay,0.37053359986748546,cva
0.05427214179198413,BIQAE,biqae,147,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.24311568830755576,0.24183895428231764,11.432670099893585,0,4,4,full,11.432670099893585,0.0,8.58581680924668e-05,0.0001109080402981068,0.0001103256012555801,0.00011061682077684345,3.4678045363367263,2.4758652684376647e-05,0.002,3,"[12, 73]",0.18820517950295257,0.2424773212949367,3.4678045363367263,22784.0,runtime,hardware,premium_new_usa,73,2,8.58581680924668e-05,0.0001109080402981068,0.0001103256012555801,0.00011061682077684345,3.4678045363367263,2.4758652684376647e-05,16,hardware_replay,0.2868573000887409,cva
0.05427214179198413,CABIQAE,cabiqae,7,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.12482376472570386,0.06564032187868452,0.5513604001607746,32,3,3,full,0.5513604001607746,0.0,1.868568186169037e-05,5.6943915157159e-05,2.994475393497503e-05,4.3444334546067016e-05,0.7547131946110105,2.4758652684376647e-05,0.03,3,,0.04095990151021006,0.09523204330219419,0.7547131946110103,28800.0,runtime,hardware,premium_new_usa,3,,1.868568186169037e-05,5.6943915157159e-05,2.994475393497503e-05,4.3444334546067016e-05,0.7547131946110105,2.4758652684376647e-05,17,hardware_replay,0.4594785998342559,cva
0.05427214179198413,BIQAE,biqae,95,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.03814291326137208,0.03726378050252978,7.351453299866989,0,4,4,full,7.351453299866989,0.0,7.558593138787243e-06,1.7400587311040973e-05,1.699953178013784e-05,1.7200059545589404e-05,0.3052909718127316,2.4758652684376647e-05,0.002,3,"[7, 47]",0.0165687949100332,0.03770334688195093,0.3052909718127316,14592.0,runtime,hardware,premium_new_usa,47,2,7.558593138787243e-06,1.7400587311040973e-05,1.699953178013784e-05,1.7200059545589404e-05,0.3052909718127316,2.4758652684376647e-05,17,hardware_replay,0.20451730024069548,cva
0.05427214179198413,CABIQAE,cabiqae,7,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.10539928112239187,0.049515566048790434,0.5352974999696016,7,3,3,full,0.5352974999696016,1.0,1.0576998076057167e-05,4.80825725377527e-05,2.2588728983114922e-05,3.5335650760433814e-05,0.4272041056067452,2.4758652684376647e-05,0.03,3,,0.02318528179360703,0.07745742358559116,0.42720410560674504,6912.0,runtime,hardware,premium_new_usa,3,,1.0576998076057167e-05,4.80825725377527e-05,2.2588728983114922e-05,3.5335650760433814e-05,0.4272041056067452,2.4758652684376647e-05,18,hardware_replay,0.18970890005584806,cva
0.05427214179198413,BIQAE,biqae,91,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.031203907492692213,0.03036980071545544,7.159997500129975,0,4,4,full,7.159997500129975,0.0,1.0713859115534649e-05,1.4235051031671114e-05,1.3854536106012881e-05,1.4044793568841998e-05,0.43273191203555966,2.4758652684376647e-05,0.002,3,"[7, 45]",0.0234852876879103,0.03078685410407383,0.4327319120355597,14080.0,runtime,hardware,premium_new_usa,45,2,1.0713859115534649e-05,1.4235051031671114e-05,1.3854536106012881e-05,1.4044793568841998e-05,0.43273191203555966,2.4758652684376647e-05,18,hardware_replay,0.20433039986528456,cva
0.05427214179198413,CABIQAE,cabiqae,7,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.10741380920964741,0.049515566048790434,0.6368438000790775,26,3,3,full,0.6368438000790775,1.0,1.1036506394583188e-05,4.900158917480475e-05,2.2588728983114922e-05,3.5795159078959836e-05,0.44576360980852203,2.4758652684376647e-05,0.03,3,,0.02419254583723479,0.07846468762921892,0.445763609808522,23424.0,runtime,hardware,premium_new_usa,3,,1.1036506394583188e-05,4.900158917480475e-05,2.2588728983114922e-05,3.5795159078959836e-05,0.44576360980852203,2.4758652684376647e-05,19,hardware_replay,0.3588517998578027,cva
0.05427214179198413,BIQAE,biqae,89,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2538268940385295,0.2517204273503349,7.612034000107087,0,4,4,full,7.612034000107087,0.0,9.055530151479699e-05,0.00011579443345982374,0.00011483347493852356,0.00011531395419917364,3.657521379260663,2.4758652684376647e-05,0.002,3,"[9, 44]",0.19850151890244805,0.2527736606944322,3.657521379260663,14592.0,runtime,hardware,premium_new_usa,44,2,9.055530151479699e-05,0.00011579443345982374,0.00011483347493852356,0.00011531395419917364,3.657521379260663,2.4758652684376647e-05,19,hardware_replay,0.20075019996147603,cva
0.05427214179198413,CABIQAE,cabiqae,7,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.1067454062648916,0.049515566048790434,0.5441511000972241,23,3,3,full,0.5441511000972241,1.0,1.0884045520403466e-05,4.8696667426445304e-05,2.2588728983114922e-05,3.564269820478011e-05,0.43960572730484565,2.4758652684376647e-05,0.03,3,,0.023858344364856884,0.07813048615684101,0.43960572730484554,21504.0,runtime,hardware,premium_new_usa,3,,1.0884045520403466e-05,4.8696667426445304e-05,2.2588728983114922e-05,3.564269820478011e-05,0.43960572730484565,2.4758652684376647e-05,20,hardware_replay,0.36845119984354824,cva
