abs_error_mean,abs_error_median,abs_error_se,abs_error_std,algorithm,amplification_factor_median,budget,estimate_mean,estimate_se,estimate_std,grover_power_max_median,mae_ci_high,mae_ci_low,n_points,n_runs,normalized_abs_error_ci_high,normalized_abs_error_ci_low,normalized_abs_error_mean,normalized_abs_error_median,normalized_abs_error_median_ci_high,normalized_abs_error_median_ci_low,normalized_abs_error_q25,normalized_abs_error_q75,normalized_abs_error_se,normalized_abs_error_std,query_budget_actual_mean,query_budget_actual_median,replay_extrapolated_fraction,run_kind,runtime_wall_seconds_ci_high,runtime_wall_seconds_ci_low,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_median_ci_high,runtime_wall_seconds_median_ci_low,runtime_wall_seconds_q25,runtime_wall_seconds_q75,runtime_wall_seconds_se,runtime_wall_seconds_std,success_rate,total_repetitions
0.0012500236157526139,0.0010065687700105408,6.0506773592683306e-05,0.0009737643654932263,CABIQAE,23.0,16384,0.3601201216524583,9.811800173591263e-05,0.0015790597982799687,11.0,0.0013724108576177898,0.0011328123178508587,259,259,0.003809365673212904,0.0031443181419478364,0.0034696585400227314,0.0027939071590135645,0.003131364320547825,0.0024501824960766238,0.0014596767658452163,0.004840289784333673,0.0001679471020222895,0.0027028528134399954,14417.050193050192,15104.0,0.0,hardware_replay,0.3725349316138016,0.36074262289332787,0.36654904359788715,0.36420129626687603,0.3687315251715388,0.36019747808905606,0.33506916402774867,0.3879714622758712,0.0029974634769635027,0.04823960934329904,0.8633333333333333,300
0.00105283286224958,0.000845347536953589,5.253486990660207e-05,0.0008487267977052689,BAE,33.0,32768,0.3604667995837498,8.29365032858049e-05,0.001339880216164535,16.0,0.0011536321875499995,0.0009527409844332924,261,261,0.003202107321122898,0.0026444987529922388,0.002922321215124764,0.002346409510921328,0.002585941381576595,0.002024986129757593,0.0012240407394174732,0.004120230367307472,0.00014581969310290118,0.002355789238454692,27973.639846743295,28416.0,0.0,hardware_replay,112.45923396617768,30.147869960245696,65.0751293047048,25.27878995312592,28.872827109150037,23.296489630326707,14.664662986317655,39.23563622134908,21.503215411757477,347.3950766268859,0.87,300
0.008540633038227352,0.006900377577461175,0.0004990972491827202,0.007891420406710035,BIQAE,25.0,32768,0.3664531372880757,0.0006234098729656457,0.009856975572038344,12.0,0.009519004553421119,0.007597999569942294,250,250,0.026421657179178607,0.021089572839043537,0.0237060164182933,0.01915320133900395,0.020197160364485597,0.017998248262048842,0.0073266179320035036,0.02636176358788617,0.0013853314538270207,0.021904013541828853,8476.672,7424.0,0.016,hardware_replay,0.23827623095266537,0.21330108352321384,0.22538989676760066,0.191699482862212,0.1947057454521887,0.18838059643582838,0.18123350968946708,0.20832517116787805,0.006569251327155646,0.10386898357947888,0.8333333333333334,300
0.000974041031824026,0.0007644128272889794,4.6362456202444264e-05,0.0007446913152722269,CABIQAE,23.0,32768,0.3601568974960411,7.608455728475502e-05,0.0012220989498244524,11.0,0.001059539149102767,0.0008846855469838385,258,258,0.0029409356838106166,0.0024555990180065825,0.0027036207490896092,0.0021217611098565212,0.00242967030367904,0.0017888835416759183,0.0010148129805618241,0.004128814581168881,0.00012868708244554957,0.0020670206139740597,29220.713178294573,29696.0,0.0,hardware_replay,0.7534461217796724,0.7333835433884054,0.7430296093835017,0.7282230588713999,0.7438520585002837,0.7171625989850747,0.6812427447185277,0.7924602060457885,0.005243395827307889,0.08422140790126988,0.86,300
0.0006906837984457602,0.00059331581478822,3.331108631410313e-05,0.0005381570691183839,BAE,33.0,65536,0.3605253003486188,5.195389145813402e-05,0.0008393408036220877,16.0,0.000758669548110286,0.0006294225086409869,261,261,0.0021058196369123563,0.0017470719391760139,0.001917113332526782,0.0016468515136580434,0.001760396382406205,0.0013977867879563864,0.0007285356903038685,0.0028828866921091273,9.246072926196277e-05,0.0014937487957905398,60564.10727969349,60416.0,0.0,hardware_replay,270.4002824829658,65.37001694770095,152.08552036577888,57.23323449996696,61.81172673151999,50.973358693543915,32.657547283455095,84.58544616810109,54.18512197926412,875.3874358590701,0.87,300
0.013117163486211792,0.009766746994710085,0.0009282398318801417,0.008903363693850565,BIQAE,27.0,65536,0.36775986241900727,0.0014616421968458157,0.014019579446874436,13.0,0.015077141051261579,0.011388742632759841,92,92,0.0418492343251777,0.03161144128631916,0.03640897478837404,0.027109309529351845,0.03866916529954688,0.021662115345522724,0.018631633539592442,0.043915845667589756,0.0025764915312684665,0.02471283861041114,14747.826086956522,7936.0,0.10869565217391304,hardware_replay,0.47062993683330084,0.32028702166536,0.38893638366989847,0.21639003427674036,0.2751788536191201,0.2058799042670281,0.19440106114443234,0.45546161959101644,0.039081536505657336,0.3748569295066565,0.30666666666666664,300
0.0007779378264882521,0.0006328258262079112,3.6767777448363136e-05,0.0005813496061950074,CABIQAE,23.0,65536,0.3601392288564366,6.091537624307238e-05,0.0009631566672710969,11.0,0.0008503949344139433,0.0007088697635970799,250,250,0.0023604194427998258,0.0019675916502966753,0.002159302103789907,0.0017565184405954116,0.002032974525712767,0.0015636315618803294,0.0008789327544684337,0.0032004012246548484,0.00010205537832544069,0.0016136372148928665,62842.88,62720.0,0.0,hardware_replay,1.6155061943272762,1.5796673827421153,1.5975951928181757,1.5658380719036638,1.5867720942365602,1.5442212911372564,1.505469643622757,1.6565047283517247,0.009127167543915437,0.1443131901236884,0.8333333333333334,300
0.0005076230987753964,0.0004455748380362001,2.2740621383446778e-05,0.0003673859818995238,BAE,33.0,131072,0.36054960068510045,3.483592673956264e-05,0.0005627916201054257,16.0,0.0005533536167544496,0.000464616801206064,261,261,0.0015359294639154314,0.0012896249573429647,0.0014089964362140677,0.001236770667793133,0.0014881420992532927,0.0010489691916914419,0.0005350944547790821,0.0020276474108953803,6.312056043916756e-05,0.0010197438620508346,126107.9540229885,126208.0,0.0,hardware_replay,583.1569028654682,135.92693769980625,323.21823889385655,122.908104334363,132.6189539939684,105.57923839397009,67.69793847790969,176.50848612158583,117.67754692431356,1901.1389528601976,0.87,300
0.011370322464792703,0.007496047272728068,0.001829249577555193,0.008382674654112665,BIQAE,71.0,131072,0.3489024828656202,0.001829249577555193,0.008382674654112665,35.0,0.014895126812385376,0.008070804853173828,21,21,0.04134402206329388,0.02240192635625645,0.03156031289779079,0.0208065864584292,0.04611693512005702,0.013803317001515186,0.013025747938561389,0.048777448434215435,0.005077401209557168,0.023267575376456063,19699.809523809523,20992.0,0.19047619047619047,hardware_replay,0.5719261446732555,0.5045780578188311,0.5372121278414812,0.5250875569353495,0.5883030135305675,0.5058062893385007,0.46312879223842174,0.5913036242409637,0.01763293065564847,0.08080423945341643,0.07,300
0.0008209190585766746,0.0006581210389609571,0.0001561903417784117,0.0004685710253352351,CABIQAE,33.0,131072,0.36105875555209166,0.00017725466591048133,0.000531763997731444,16.0,0.001113713387662702,0.000537798318491372,9,9,0.003091305730504124,0.0014927530208619195,0.0022786040090475176,0.0018267297148819824,0.0037032762048938325,0.0011365832426739736,0.0012903134343616091,0.003558320524332907,0.00043353353199991493,0.0013006005959997448,129735.11111111111,131072.0,0.0,hardware_replay,3.5162459316354227,3.1695570278712286,3.3458831618065688,3.360174394849991,3.5760790000203997,2.9407071011010757,3.1937339000869542,3.574081667628857,0.09374723141005242,0.28124169423015727,0.03,300
