a_sampling,a_sampling_repetition,a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,classical_samples,estimate,grover_power,k_max_budget,noise_bias,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,sample_model,sampling_grover_power,sampling_probability_se,sampling_probability_shots,sampling_probability_source,step_index,successes,time_to_budget_seconds
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.004961569669587107,Classical MC,classical_mc,1,8192,8192,0.365234375,0,0,0.0057170837759145665,0.013771701877516841,0.00018965977260320088,0.3,8192.0,8192.0,5,hardware_classical_monte_carlo,2.0199979189783335e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,5,2992,2.0199979189783335e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.004107077482087107,Classical MC,classical_mc,1,16384,16384,0.3643798828125,0,0,0.0057170837759145665,0.011399909794247251,0.0001299579433169744,0.3,16384.0,16384.0,5,hardware_classical_monte_carlo,2.3199972929432988e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,6,5970,2.3199972929432988e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.005724509122712107,Classical MC,classical_mc,1,32768,32768,0.365997314453125,0,0,0.0057170837759145665,0.015889373380436122,0.00025247218642291205,0.3,32768.0,32768.0,5,hardware_classical_monte_carlo,2.61999957729131e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,7,11993,2.61999957729131e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.006258566739899607,Classical MC,classical_mc,1,65536,65536,0.3665313720703125,0,0,0.0057170837759145665,0.017371743432479617,0.0003017774698838987,0.3,65536.0,65536.0,5,hardware_classical_monte_carlo,2.929999027401209e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,8,24021,2.929999027401209e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.04386655533041289,Classical MC,classical_mc,1,256,256,0.31640625,0,0,0.0057170837759145665,0.12175927430931696,0.014825320880331493,0.3,256.0,256.0,6,hardware_classical_monte_carlo,2.9999937396496534e-06,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,0,81,2.9999937396496534e-06
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.026288430330412893,Classical MC,classical_mc,1,512,512,0.333984375,0,0,0.0057170837759145665,0.07296812288205679,0.005324346956930939,0.3,512.0,512.0,6,hardware_classical_monte_carlo,7.099995855242014e-06,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,1,171,7.099995855242014e-06
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.000897805330412893,Classical MC,classical_mc,1,1024,1024,0.359375,0,0,0.0057170837759145665,0.002492015264903214,6.210140080510637e-06,0.3,1024.0,1024.0,6,hardware_classical_monte_carlo,1.0399991879239678e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,2,368,1.0399991879239678e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.009686867830412893,Classical MC,classical_mc,1,2048,2048,0.3505859375,0,0,0.0057170837759145665,0.0268875909785333,0.0007229425486289053,0.3,2048.0,2048.0,6,hardware_classical_monte_carlo,1.3499986380338669e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,3,718,1.3499986380338669e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.009931008455412893,Classical MC,classical_mc,1,4096,4096,0.350341796875,0,0,0.0057170837759145665,0.027565245859467468,0.0007598427792928884,0.3,4096.0,4096.0,6,hardware_classical_monte_carlo,1.650000922381878e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,4,1435,1.650000922381878e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.001752297517912893,Classical MC,classical_mc,1,8192,8192,0.3585205078125,0,0,0.0057170837759145665,0.004863807348172806,2.3656621920139786e-05,0.3,8192.0,8192.0,6,hardware_classical_monte_carlo,1.960000372491777e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,5,2937,1.960000372491777e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.001787741544587107,Classical MC,classical_mc,1,16384,16384,0.362060546875,0,0,0.0057170837759145665,0.004962188425372645,2.4623313968902253e-05,0.3,16384.0,16384.0,6,hardware_classical_monte_carlo,2.269999822601676e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,6,5932,2.269999822601676e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.001177389982087107,Classical MC,classical_mc,1,32768,32768,0.3614501953125,0,0,0.0057170837759145665,0.0032680512230372225,1.0680158796395087e-05,0.3,32768.0,32768.0,6,hardware_classical_monte_carlo,2.5699991965666413e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,7,11844,2.5699991965666413e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.006899435880524607,Classical MC,classical_mc,1,65536,65536,0.3671722412109375,0,0,0.0057170837759145665,0.019150587494931808,0.00036674500140103855,0.3,65536.0,65536.0,6,hardware_classical_monte_carlo,2.8699985705316067e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,8,24063,2.8699985705316067e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.016522805330412893,Classical MC,classical_mc,1,256,256,0.34375,0,0,0.0057170837759145665,0.045861927644690034,0.002103316407286784,0.3,256.0,256.0,7,hardware_classical_monte_carlo,2.900022082030773e-06,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,0,88,2.900022082030773e-06
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.002850930330412893,Classical MC,classical_mc,1,512,512,0.357421875,0,0,0.0057170837759145665,0.007913254312376567,6.261959381234633e-05,0.3,512.0,512.0,7,hardware_classical_monte_carlo,7.099995855242014e-06,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,1,183,7.099995855242014e-06
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.021563132169587107,Classical MC,classical_mc,1,1024,1024,0.3818359375,0,0,0.0057170837759145665,0.059852233781040334,0.003582289888580306,0.3,1024.0,1024.0,7,hardware_classical_monte_carlo,1.1199997970834374e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,2,391,1.1199997970834374e-05
