a_sampling,a_sampling_repetition,a_true,algorithm,algorithm_key,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,objective_ry_offset,repetition,run_kind,runtime_wall_seconds,sample_model,sampling_grover_power,sampling_probability_se,sampling_probability_shots,sampling_probability_source
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.009630759122712107,0.369903564453125,0.026731851475382824,65536.0,0.3,150,hardware_classical_monte_carlo,2.9999995604157448e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.008257468107087107,0.3685302734375,0.022920042770128123,65536.0,0.3,151,hardware_classical_monte_carlo,3.0800001695752144e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004213889005524607,0.3644866943359375,0.011696383804655949,65536.0,0.3,152,hardware_classical_monte_carlo,2.820001100189984e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.008318503263337107,0.36859130859375,0.023089456490361666,65536.0,0.3,153,hardware_classical_monte_carlo,3.130000550299883e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006945212247712107,0.367218017578125,0.019277647785106964,65536.0,0.3,154,hardware_classical_monte_carlo,7.199999527074397e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004717429044587107,0.364990234375,0.013094046996582674,65536.0,0.3,155,hardware_classical_monte_carlo,2.859998494386673e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004335959318024607,0.3646087646484375,0.012035211245123034,65536.0,0.3,156,hardware_classical_monte_carlo,3.190001007169485e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005449850919587107,0.36572265625,0.01512701163938518,65536.0,0.3,157,hardware_classical_monte_carlo,2.8699985705316067e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.007753928068024607,0.3680267333984375,0.0215223795782014,65536.0,0.3,158,hardware_classical_monte_carlo,2.9999995604157448e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005663473966462107,0.365936279296875,0.01571995966020258,65536.0,0.3,159,hardware_classical_monte_carlo,2.980002318508923e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006319601896149607,0.3665924072265625,0.017541157152713156,65536.0,0.3,160,hardware_classical_monte_carlo,2.8199981898069382e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006212790372712107,0.366485595703125,0.017244683142304457,65536.0,0.3,161,hardware_classical_monte_carlo,3.1400006264448166e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005419333341462107,0.365692138671875,0.01504230477926841,65536.0,0.3,162,hardware_classical_monte_carlo,2.81000102404505e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005678732755524607,0.3659515380859375,0.015762313090260962,65536.0,0.3,163,hardware_classical_monte_carlo,2.9499991796910763e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004335959318024607,0.3646087646484375,0.012035211245123034,65536.0,0.3,164,hardware_classical_monte_carlo,2.9999995604157448e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005510886075837107,0.36578369140625,0.015296425359618723,65536.0,0.3,165,hardware_classical_monte_carlo,2.8400012524798512e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004442770841462107,0.364715576171875,0.012331685255531733,65536.0,0.3,166,hardware_classical_monte_carlo,2.9999995604157448e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.007158835294587107,0.367431640625,0.019870595805924363,65536.0,0.3,167,hardware_classical_monte_carlo,3.0800001695752144e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.007937033536774607,0.3682098388671875,0.022030620738902027,65536.0,0.3,168,hardware_classical_monte_carlo,2.850001328624785e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006151755216462107,0.366424560546875,0.017075269422070917,65536.0,0.3,169,hardware_classical_monte_carlo,2.9999995604157448e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005602438810212107,0.365875244140625,0.015550545939969036,65536.0,0.3,170,hardware_classical_monte_carlo,2.8399983420968056e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
